date,Dachdecker,isPartial
2018-01-07,23,False
2018-01-14,68,False
2018-01-21,0,False
2018-01-28,70,False
2018-02-04,0,False
2018-02-11,46,False
2018-02-18,0,False
2018-02-25,44,False
2018-03-04,23,False
2018-03-11,22,False
2018-03-18,22,False
2018-03-25,23,False
2018-04-01,96,False
2018-04-08,0,False
2018-04-15,0,False
2018-04-22,47,False
2018-04-29,0,False
2018-05-06,71,False
2018-05-13,22,False
2018-05-20,23,False
2018-05-27,0,False
2018-06-03,45,False
2018-06-10,43,False
2018-06-17,90,False
2018-06-24,68,False
2018-07-01,46,False
2018-07-08,0,False
2018-07-15,47,False
2018-07-22,47,False
2018-07-29,48,False
2018-08-05,90,False
2018-08-12,24,False
2018-08-19,22,False
2018-08-26,22,False
2018-09-02,44,False
2018-09-09,22,False
2018-09-16,89,False
2018-09-23,22,False
2018-09-30,22,False
2018-10-07,0,False
2018-10-14,45,False
2018-10-21,45,False
2018-10-28,90,False
2018-11-04,43,False
2018-11-11,43,False
2018-11-18,41,False
2018-11-25,42,False
2018-12-02,22,False
2018-12-09,0,False
2018-12-16,0,False
2018-12-23,24,False
2018-12-30,22,False
2019-01-06,0,False
2019-01-13,41,False
2019-01-20,20,False
2019-01-27,0,False
2019-02-03,0,False
2019-02-10,0,False
2019-02-17,0,False
2019-02-24,0,False
2019-03-03,21,False
2019-03-10,20,False
2019-03-17,84,False
2019-03-24,62,False
2019-03-31,0,False
2019-04-07,21,False
2019-04-14,90,False
2019-04-21,21,False
2019-04-28,100,False
2019-05-05,59,False
2019-05-12,20,False
2019-05-19,39,False
2019-05-26,39,False
2019-06-02,41,False
2019-06-09,21,False
2019-06-16,21,False
2019-06-23,41,False
2019-06-30,84,False
2019-07-07,20,False
2019-07-14,0,False
2019-07-21,65,False
2019-07-28,62,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,39,False
2019-08-25,19,False
2019-09-01,0,False
2019-09-08,39,False
2019-09-15,40,False
2019-09-22,19,False
2019-09-29,38,False
2019-10-06,96,False
2019-10-13,77,False
2019-10-20,57,False
2019-10-27,0,False
2019-11-03,18,False
2019-11-10,37,False
2019-11-17,19,False
2019-11-24,74,False
2019-12-01,38,False
2019-12-08,19,False
2019-12-15,0,False
2019-12-22,0,False
2019-12-29,0,False
2020-01-05,0,False
2020-01-12,0,False
2020-01-19,35,False
2020-01-26,17,False
2020-02-02,37,False
2020-02-09,53,False
2020-02-16,35,False
2020-02-23,52,False
2020-03-01,69,False
2020-03-08,99,False
2020-03-15,15,False
2020-03-22,0,False
2020-03-29,15,False
2020-04-05,16,False
2020-04-12,63,False
2020-04-19,16,False
2020-04-26,31,False
2020-05-03,47,False
2020-05-10,16,False
2020-05-17,17,False
2020-05-24,47,False
2020-05-31,16,False
2020-06-07,49,False
2020-06-14,16,False
2020-06-21,50,False
2020-06-28,34,False
2020-07-05,37,False
