date,moda,isPartial
2018-01-07,35,False
2018-01-14,24,False
2018-01-21,0,False
2018-01-28,25,False
2018-02-04,23,False
2018-02-11,41,False
2018-02-18,63,False
2018-02-25,0,False
2018-03-04,32,False
2018-03-11,22,False
2018-03-18,0,False
2018-03-25,48,False
2018-04-01,23,False
2018-04-08,100,False
2018-04-15,0,False
2018-04-22,28,False
2018-04-29,27,False
2018-05-06,0,False
2018-05-13,56,False
2018-05-20,26,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,52,False
2018-06-17,0,False
2018-06-24,26,False
2018-07-01,0,False
2018-07-08,0,False
2018-07-15,24,False
2018-07-22,54,False
2018-07-29,0,False
2018-08-05,26,False
2018-08-12,32,False
2018-08-19,18,False
2018-08-26,22,False
2018-09-02,0,False
2018-09-09,0,False
2018-09-16,27,False
2018-09-23,26,False
2018-09-30,28,False
2018-10-07,29,False
2018-10-14,30,False
2018-10-21,0,False
2018-10-28,27,False
2018-11-04,26,False
2018-11-11,0,False
2018-11-18,27,False
2018-11-25,26,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,25,False
2018-12-23,21,False
2018-12-30,16,False
2019-01-06,34,False
2019-01-13,45,False
2019-01-20,21,False
2019-01-27,42,False
2019-02-03,22,False
2019-02-10,21,False
2019-02-17,21,False
2019-02-24,32,False
2019-03-03,21,False
2019-03-10,42,False
2019-03-17,0,False
2019-03-24,24,False
2019-03-31,24,False
2019-04-07,0,False
2019-04-14,0,False
2019-04-21,24,False
2019-04-28,26,False
2019-05-05,27,False
2019-05-12,27,False
2019-05-19,26,False
2019-05-26,50,False
2019-06-02,77,False
2019-06-09,0,False
2019-06-16,25,False
2019-06-23,25,False
2019-06-30,67,False
2019-07-07,21,False
2019-07-14,31,False
2019-07-21,30,False
2019-07-28,40,False
2019-08-04,17,False
2019-08-11,15,False
2019-08-18,15,False
2019-08-25,18,False
2019-09-01,22,False
2019-09-08,22,False
2019-09-15,24,False
2019-09-22,36,False
2019-09-29,0,False
2019-10-06,25,False
2019-10-13,37,False
2019-10-20,36,False
2019-10-27,22,False
2019-11-03,70,False
2019-11-10,0,False
2019-11-17,46,False
2019-11-24,21,False
2019-12-01,23,False
2019-12-08,0,False
2019-12-15,0,False
2019-12-22,0,False
2019-12-29,21,False
2020-01-05,28,False
2020-01-12,38,False
2020-01-19,19,False
2020-01-26,37,False
2020-02-02,36,False
2020-02-09,36,False
2020-02-16,0,False
2020-02-23,0,False
2020-03-01,17,False
2020-03-08,0,False
2020-03-15,19,False
2020-03-22,18,False
2020-03-29,28,False
2020-04-05,0,False
2020-04-12,21,False
2020-04-19,19,False
2020-04-26,97,True
