date,Fotografia,isPartial
2018-01-07,88,False
2018-01-14,55,False
2018-01-21,32,False
2018-01-28,54,False
2018-02-04,43,False
2018-02-11,32,False
2018-02-18,21,False
2018-02-25,41,False
2018-03-04,21,False
2018-03-11,64,False
2018-03-18,55,False
2018-03-25,43,False
2018-04-01,82,False
2018-04-08,84,False
2018-04-15,50,False
2018-04-22,51,False
2018-04-29,36,False
2018-05-06,23,False
2018-05-13,58,False
2018-05-20,46,False
2018-05-27,67,False
2018-06-03,59,False
2018-06-10,68,False
2018-06-17,47,False
2018-06-24,91,False
2018-07-01,21,False
2018-07-08,51,False
2018-07-15,71,False
2018-07-22,91,False
2018-07-29,59,False
2018-08-05,37,False
2018-08-12,64,False
2018-08-19,72,False
2018-08-26,49,False
2018-09-02,73,False
2018-09-09,56,False
2018-09-16,65,False
2018-09-23,45,False
2018-09-30,22,False
2018-10-07,70,False
2018-10-14,48,False
2018-10-21,23,False
2018-10-28,46,False
2018-11-04,0,False
2018-11-11,49,False
2018-11-18,24,False
2018-11-25,72,False
2018-12-02,24,False
2018-12-09,45,False
2018-12-16,23,False
2018-12-23,34,False
2018-12-30,91,False
2019-01-06,39,False
2019-01-13,82,False
2019-01-20,60,False
2019-01-27,20,False
2019-02-03,40,False
2019-02-10,60,False
2019-02-17,31,False
2019-02-24,41,False
2019-03-03,41,False
2019-03-10,32,False
2019-03-17,77,False
2019-03-24,23,False
2019-03-31,34,False
2019-04-07,46,False
2019-04-14,34,False
2019-04-21,24,False
2019-04-28,57,False
2019-05-05,55,False
2019-05-12,44,False
2019-05-19,43,False
2019-05-26,21,False
2019-06-02,44,False
2019-06-09,22,False
2019-06-16,51,False
2019-06-23,0,False
2019-06-30,20,False
2019-07-07,29,False
2019-07-14,19,False
2019-07-21,36,False
2019-07-28,60,False
2019-08-04,41,False
2019-08-11,100,False
2019-08-18,37,False
2019-08-25,24,False
2019-09-01,34,False
2019-09-08,19,False
2019-09-15,78,False
2019-09-22,78,False
2019-09-29,19,False
2019-10-06,49,False
2019-10-13,50,False
2019-10-20,41,False
2019-10-27,41,False
2019-11-03,40,False
2019-11-10,31,False
2019-11-17,61,False
2019-11-24,31,False
2019-12-01,42,False
2019-12-08,41,False
2019-12-15,59,False
2019-12-22,40,False
2019-12-29,32,False
2020-01-05,25,False
2020-01-12,35,False
2020-01-19,18,False
2020-01-26,26,False
2020-02-02,34,False
2020-02-09,26,False
2020-02-16,70,False
2020-02-23,16,False
2020-03-01,50,False
2020-03-08,34,False
2020-03-15,26,False
2020-03-22,41,False
2020-03-29,58,False
2020-04-05,89,False
2020-04-12,45,False
2020-04-19,35,False
2020-04-26,59,True
