date,fotografia,isPartial
2018-01-07,63,False
2018-01-14,25,False
2018-01-21,25,False
2018-01-28,38,False
2018-02-04,12,False
2018-02-11,36,False
2018-02-18,47,False
2018-02-25,12,False
2018-03-04,24,False
2018-03-11,62,False
2018-03-18,12,False
2018-03-25,13,False
2018-04-01,0,False
2018-04-08,39,False
2018-04-15,38,False
2018-04-22,26,False
2018-04-29,81,False
2018-05-06,64,False
2018-05-13,38,False
2018-05-20,51,False
2018-05-27,68,False
2018-06-03,79,False
2018-06-10,74,False
2018-06-17,97,False
2018-06-24,37,False
2018-07-01,39,False
2018-07-08,97,False
2018-07-15,88,False
2018-07-22,81,False
2018-07-29,78,False
2018-08-05,85,False
2018-08-12,53,False
2018-08-19,53,False
2018-08-26,84,False
2018-09-02,100,False
2018-09-09,54,False
2018-09-16,27,False
2018-09-23,39,False
2018-09-30,25,False
2018-10-07,27,False
2018-10-14,13,False
2018-10-21,39,False
2018-10-28,51,False
2018-11-04,77,False
2018-11-11,67,False
2018-11-18,53,False
2018-11-25,39,False
2018-12-02,14,False
2018-12-09,40,False
2018-12-16,70,False
2018-12-23,29,False
2018-12-30,27,False
2019-01-06,52,False
2019-01-13,26,False
2019-01-20,49,False
2019-01-27,25,False
2019-02-03,37,False
2019-02-10,37,False
2019-02-17,26,False
2019-02-24,25,False
2019-03-03,40,False
2019-03-10,13,False
2019-03-17,13,False
2019-03-24,13,False
2019-03-31,26,False
2019-04-07,79,False
2019-04-14,14,False
2019-04-21,40,False
2019-04-28,13,False
2019-05-05,52,False
2019-05-12,51,False
2019-05-19,13,False
2019-05-26,24,False
2019-06-02,40,False
2019-06-09,0,False
2019-06-16,26,False
2019-06-23,13,False
2019-06-30,40,False
2019-07-07,13,False
2019-07-14,37,False
2019-07-21,13,False
2019-07-28,12,False
2019-08-04,43,False
2019-08-11,42,False
2019-08-18,10,False
2019-08-25,31,False
2019-09-01,69,False
2019-09-08,26,False
2019-09-15,13,False
2019-09-22,26,False
2019-09-29,13,False
2019-10-06,13,False
2019-10-13,27,False
2019-10-20,39,False
2019-10-27,81,False
2019-11-03,13,False
2019-11-10,53,False
2019-11-17,13,False
2019-11-24,13,False
2019-12-01,13,False
2019-12-08,13,False
2019-12-15,27,False
2019-12-22,27,False
2019-12-29,52,False
2020-01-05,51,False
2020-01-12,36,False
2020-01-19,24,False
2020-01-26,24,False
2020-02-02,35,False
2020-02-09,37,False
2020-02-16,36,False
2020-02-23,11,False
2020-03-01,11,False
2020-03-08,51,False
2020-03-15,19,False
2020-03-22,18,False
2020-03-29,19,False
2020-04-05,59,False
2020-04-12,52,False
2020-04-19,9,False
2020-04-26,50,True
