date,fioraio,isPartial
2018-01-07,47,False
2018-01-14,0,False
2018-01-21,48,False
2018-01-28,0,False
2018-02-04,0,False
2018-02-11,69,False
2018-02-18,43,False
2018-02-25,82,False
2018-03-04,0,False
2018-03-11,44,False
2018-03-18,0,False
2018-03-25,45,False
2018-04-01,47,False
2018-04-08,95,False
2018-04-15,46,False
2018-04-22,0,False
2018-04-29,47,False
2018-05-06,44,False
2018-05-13,46,False
2018-05-20,47,False
2018-05-27,100,False
2018-06-03,0,False
2018-06-10,44,False
2018-06-17,0,False
2018-06-24,45,False
2018-07-01,0,False
2018-07-08,45,False
2018-07-15,46,False
2018-07-22,43,False
2018-07-29,42,False
2018-08-05,83,False
2018-08-12,39,False
2018-08-19,40,False
2018-08-26,85,False
2018-09-02,67,False
2018-09-09,46,False
2018-09-16,0,False
2018-09-23,45,False
2018-09-30,45,False
2018-10-07,0,False
2018-10-14,47,False
2018-10-21,0,False
2018-10-28,0,False
2018-11-04,45,False
2018-11-11,0,False
2018-11-18,46,False
2018-11-25,46,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,47,False
2018-12-23,0,False
2018-12-30,42,False
2019-01-06,0,False
2019-01-13,0,False
2019-01-20,83,False
2019-01-27,42,False
2019-02-03,0,False
2019-02-10,0,False
2019-02-17,0,False
2019-02-24,43,False
2019-03-03,47,False
2019-03-10,45,False
2019-03-17,46,False
2019-03-24,45,False
2019-03-31,92,False
2019-04-07,0,False
2019-04-14,0,False
2019-04-21,46,False
2019-04-28,0,False
2019-05-05,45,False
2019-05-12,43,False
2019-05-19,0,False
2019-05-26,41,False
2019-06-02,45,False
2019-06-09,47,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,0,False
2019-07-07,44,False
2019-07-14,0,False
2019-07-21,46,False
2019-07-28,0,False
2019-08-04,42,False
2019-08-11,78,False
2019-08-18,37,False
2019-08-25,37,False
2019-09-01,0,False
2019-09-08,0,False
2019-09-15,82,False
2019-09-22,0,False
2019-09-29,42,False
2019-10-06,43,False
2019-10-13,0,False
2019-10-20,83,False
2019-10-27,0,False
2019-11-03,78,False
2019-11-10,0,False
2019-11-17,0,False
2019-11-24,59,False
2019-12-01,42,False
2019-12-08,42,False
2019-12-15,42,False
2019-12-22,62,False
2019-12-29,39,False
2020-01-05,40,False
2020-01-12,38,False
2020-01-19,0,False
2020-01-26,38,False
2020-02-02,36,False
2020-02-09,39,False
2020-02-16,0,False
2020-02-23,0,False
2020-03-01,36,False
2020-03-08,33,False
2020-03-15,32,False
2020-03-22,0,False
2020-03-29,30,False
2020-04-05,65,False
2020-04-12,0,False
2020-04-19,0,False
2020-04-26,0,True
