date,Fioraio,isPartial
2018-01-07,24,False
2018-01-14,48,False
2018-01-21,24,False
2018-01-28,36,False
2018-02-04,59,False
2018-02-11,71,False
2018-02-18,35,False
2018-02-25,46,False
2018-03-04,68,False
2018-03-11,46,False
2018-03-18,23,False
2018-03-25,48,False
2018-04-01,0,False
2018-04-08,0,False
2018-04-15,0,False
2018-04-22,49,False
2018-04-29,22,False
2018-05-06,46,False
2018-05-13,0,False
2018-05-20,23,False
2018-05-27,34,False
2018-06-03,44,False
2018-06-10,31,False
2018-06-17,21,False
2018-06-24,40,False
2018-07-01,37,False
2018-07-08,28,False
2018-07-15,47,False
2018-07-22,18,False
2018-07-29,19,False
2018-08-05,43,False
2018-08-12,18,False
2018-08-19,54,False
2018-08-26,39,False
2018-09-02,27,False
2018-09-09,27,False
2018-09-16,72,False
2018-09-23,0,False
2018-09-30,31,False
2018-10-07,34,False
2018-10-14,45,False
2018-10-21,60,False
2018-10-28,35,False
2018-11-04,23,False
2018-11-11,24,False
2018-11-18,47,False
2018-11-25,0,False
2018-12-02,0,False
2018-12-09,36,False
2018-12-16,25,False
2018-12-23,0,False
2018-12-30,27,False
2019-01-06,24,False
2019-01-13,0,False
2019-01-20,0,False
2019-01-27,45,False
2019-02-03,23,False
2019-02-10,85,False
2019-02-17,48,False
2019-02-24,23,False
2019-03-03,50,False
2019-03-10,24,False
2019-03-17,24,False
2019-03-24,49,False
2019-03-31,72,False
2019-04-07,69,False
2019-04-14,36,False
2019-04-21,24,False
2019-04-28,70,False
2019-05-05,0,False
2019-05-12,0,False
2019-05-19,0,False
2019-05-26,21,False
2019-06-02,34,False
2019-06-09,33,False
2019-06-16,0,False
2019-06-23,21,False
2019-06-30,32,False
2019-07-07,20,False
2019-07-14,40,False
2019-07-21,40,False
2019-07-28,19,False
2019-08-04,38,False
2019-08-11,18,False
2019-08-18,0,False
2019-08-25,17,False
2019-09-01,36,False
2019-09-08,28,False
2019-09-15,49,False
2019-09-22,30,False
2019-09-29,31,False
2019-10-06,31,False
2019-10-13,21,False
2019-10-20,41,False
2019-10-27,64,False
2019-11-03,30,False
2019-11-10,20,False
2019-11-17,41,False
2019-11-24,29,False
2019-12-01,30,False
2019-12-08,53,False
2019-12-15,63,False
2019-12-22,23,False
2019-12-29,55,False
2020-01-05,89,False
2020-01-12,19,False
2020-01-19,37,False
2020-01-26,19,False
2020-02-02,28,False
2020-02-09,67,False
2020-02-16,19,False
2020-02-23,18,False
2020-03-01,26,False
2020-03-08,17,False
2020-03-15,17,False
2020-03-22,0,False
2020-03-29,33,False
2020-04-05,26,False
2020-04-12,26,False
2020-04-19,40,False
2020-04-26,100,True
