date,Fioraio,isPartial
2018-01-07,27,False
2018-01-14,26,False
2018-01-21,27,False
2018-01-28,0,False
2018-02-04,76,False
2018-02-11,39,False
2018-02-18,25,False
2018-02-25,24,False
2018-03-04,74,False
2018-03-11,0,False
2018-03-18,25,False
2018-03-25,26,False
2018-04-01,0,False
2018-04-08,25,False
2018-04-15,0,False
2018-04-22,41,False
2018-04-29,25,False
2018-05-06,25,False
2018-05-13,25,False
2018-05-20,26,False
2018-05-27,53,False
2018-06-03,53,False
2018-06-10,49,False
2018-06-17,27,False
2018-06-24,27,False
2018-07-01,0,False
2018-07-08,53,False
2018-07-15,0,False
2018-07-22,0,False
2018-07-29,54,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,0,False
2018-08-26,39,False
2018-09-02,26,False
2018-09-09,26,False
2018-09-16,38,False
2018-09-23,25,False
2018-09-30,0,False
2018-10-07,26,False
2018-10-14,40,False
2018-10-21,39,False
2018-10-28,25,False
2018-11-04,26,False
2018-11-11,54,False
2018-11-18,25,False
2018-11-25,26,False
2018-12-02,26,False
2018-12-09,52,False
2018-12-16,54,False
2018-12-23,61,False
2018-12-30,27,False
2019-01-06,0,False
2019-01-13,0,False
2019-01-20,48,False
2019-01-27,24,False
2019-02-03,24,False
2019-02-10,88,False
2019-02-17,38,False
2019-02-24,26,False
2019-03-03,26,False
2019-03-10,25,False
2019-03-17,26,False
2019-03-24,26,False
2019-03-31,51,False
2019-04-07,38,False
2019-04-14,26,False
2019-04-21,25,False
2019-04-28,98,False
2019-05-05,0,False
2019-05-12,36,False
2019-05-19,0,False
2019-05-26,0,False
2019-06-02,51,False
2019-06-09,51,False
2019-06-16,0,False
2019-06-23,27,False
2019-06-30,55,False
2019-07-07,26,False
2019-07-14,53,False
2019-07-21,0,False
2019-07-28,0,False
2019-08-04,55,False
2019-08-11,0,False
2019-08-18,25,False
2019-08-25,0,False
2019-09-01,47,False
2019-09-08,24,False
2019-09-15,47,False
2019-09-22,93,False
2019-09-29,0,False
2019-10-06,24,False
2019-10-13,0,False
2019-10-20,23,False
2019-10-27,0,False
2019-11-03,45,False
2019-11-10,23,False
2019-11-17,23,False
2019-11-24,46,False
2019-12-01,0,False
2019-12-08,24,False
2019-12-15,36,False
2019-12-22,54,False
2019-12-29,37,False
2020-01-05,0,False
2020-01-12,42,False
2020-01-19,55,False
2020-01-26,21,False
2020-02-02,32,False
2020-02-09,100,False
2020-02-16,98,False
2020-02-23,31,False
2020-03-01,20,False
2020-03-08,38,False
2020-03-15,19,False
2020-03-22,0,False
2020-03-29,0,False
2020-04-05,0,False
2020-04-12,58,False
2020-04-19,35,False
2020-04-26,63,True
