date,mariage cher,mariage luxe,mariage pas cher ,isPartial
2018-01-07,40,0,40,False
2018-01-14,29,0,29,False
2018-01-21,40,0,40,False
2018-01-28,0,0,0,False
2018-02-04,20,0,0,False
2018-02-11,40,0,40,False
2018-02-18,30,0,30,False
2018-02-25,0,0,0,False
2018-03-04,21,0,21,False
2018-03-11,30,0,30,False
2018-03-18,20,0,20,False
2018-03-25,20,0,20,False
2018-04-01,20,0,20,False
2018-04-08,30,0,30,False
2018-04-15,21,0,21,False
2018-04-22,39,0,39,False
2018-04-29,41,0,41,False
2018-05-06,21,0,21,False
2018-05-13,31,0,31,False
2018-05-20,41,0,21,False
2018-05-27,40,0,40,False
2018-06-03,19,0,19,False
2018-06-10,19,0,19,False
2018-06-17,20,0,20,False
2018-06-24,20,0,20,False
2018-07-01,39,0,39,False
2018-07-08,20,0,20,False
2018-07-15,21,0,21,False
2018-07-22,42,0,42,False
2018-07-29,20,0,20,False
2018-08-05,20,0,20,False
2018-08-12,20,0,20,False
2018-08-19,100,0,100,False
2018-08-26,20,0,20,False
2018-09-02,30,0,30,False
2018-09-09,61,0,41,False
2018-09-16,20,0,20,False
2018-09-23,0,0,0,False
2018-09-30,20,0,20,False
2018-10-07,0,0,0,False
2018-10-14,41,0,41,False
2018-10-21,21,0,21,False
2018-10-28,59,0,59,False
2018-11-04,0,0,0,False
2018-11-11,41,0,41,False
2018-11-18,20,0,20,False
2018-11-25,20,0,20,False
2018-12-02,0,0,0,False
2018-12-09,0,0,0,False
2018-12-16,21,0,21,False
2018-12-23,21,0,21,False
2018-12-30,62,0,41,False
2019-01-06,0,0,0,False
2019-01-13,0,0,0,False
2019-01-20,0,0,0,False
2019-01-27,19,0,19,False
2019-02-03,20,0,20,False
2019-02-10,42,0,42,False
2019-02-17,21,0,21,False
2019-02-24,20,0,0,False
2019-03-03,0,0,0,False
2019-03-10,20,0,20,False
2019-03-17,0,0,0,False
2019-03-24,0,0,0,False
2019-03-31,0,0,0,False
2019-04-07,0,0,0,False
2019-04-14,21,0,21,False
2019-04-21,0,0,0,False
2019-04-28,19,0,19,False
2019-05-05,19,0,19,False
2019-05-12,41,0,41,False
2019-05-19,0,0,0,False
2019-05-26,0,0,0,False
2019-06-02,0,0,0,False
2019-06-09,37,0,37,False
2019-06-16,40,0,40,False
2019-06-23,19,0,19,False
2019-06-30,0,0,0,False
2019-07-07,38,0,29,False
2019-07-14,0,0,0,False
2019-07-21,0,0,0,False
2019-07-28,19,0,19,False
2019-08-04,19,0,19,False
2019-08-11,0,0,0,False
2019-08-18,19,0,19,False
2019-08-25,0,0,0,False
2019-09-01,37,0,37,False
2019-09-08,0,0,0,False
2019-09-15,0,0,0,False
2019-09-22,36,0,36,False
2019-09-29,0,0,0,False
2019-10-06,18,0,18,False
2019-10-13,18,0,18,False
2019-10-20,0,0,0,False
2019-10-27,17,0,17,False
2019-11-03,0,0,0,False
2019-11-10,0,0,0,False
2019-11-17,0,0,0,False
2019-11-24,17,0,17,False
2019-12-01,54,0,54,False
2019-12-08,18,0,18,False
2019-12-15,18,0,18,False
2019-12-22,18,0,18,False
2019-12-29,54,0,36,False
2020-01-05,35,0,35,False
2020-01-12,17,0,17,False
2020-01-19,44,0,36,False
2020-01-26,17,0,17,False
2020-02-02,17,0,17,False
2020-02-09,17,0,17,False
2020-02-16,17,0,17,False
2020-02-23,34,0,34,False
2020-03-01,33,0,33,False
2020-03-08,16,0,16,False
2020-03-15,0,0,0,False
2020-03-22,0,0,0,False
2020-03-29,0,0,0,False
2020-04-05,14,0,14,False
2020-04-12,0,0,0,False
2020-04-19,15,0,15,False
2020-04-26,13,0,13,False
2020-05-03,0,0,0,True
