date,mariage cher,mariage luxe,mariage pas cher ,isPartial
2018-01-07,41,0,41,False
2018-01-14,59,0,59,False
2018-01-21,20,0,20,False
2018-01-28,20,0,20,False
2018-02-04,19,0,19,False
2018-02-11,40,0,40,False
2018-02-18,61,0,61,False
2018-02-25,61,0,61,False
2018-03-04,20,0,20,False
2018-03-11,40,0,40,False
2018-03-18,100,0,100,False
2018-03-25,41,0,41,False
2018-04-01,42,0,42,False
2018-04-08,40,0,20,False
2018-04-15,45,0,45,False
2018-04-22,43,0,43,False
2018-04-29,81,0,81,False
2018-05-06,21,0,21,False
2018-05-13,41,0,41,False
2018-05-20,21,0,21,False
2018-05-27,20,0,20,False
2018-06-03,41,0,41,False
2018-06-10,19,0,19,False
2018-06-17,42,0,42,False
2018-06-24,42,0,42,False
2018-07-01,20,0,20,False
2018-07-08,21,0,21,False
2018-07-15,22,0,22,False
2018-07-22,45,0,45,False
2018-07-29,45,0,45,False
2018-08-05,44,0,22,False
2018-08-12,0,0,0,False
2018-08-19,67,0,67,False
2018-08-26,22,0,22,False
2018-09-02,0,0,0,False
2018-09-09,0,0,0,False
2018-09-16,42,0,42,False
2018-09-23,64,0,64,False
2018-09-30,21,0,21,False
2018-10-07,62,0,62,False
2018-10-14,21,0,21,False
2018-10-21,0,0,0,False
2018-10-28,21,0,21,False
2018-11-04,0,0,0,False
2018-11-11,21,0,21,False
2018-11-18,0,0,0,False
2018-11-25,0,0,0,False
2018-12-02,0,0,0,False
2018-12-09,21,0,21,False
2018-12-16,21,0,21,False
2018-12-23,0,0,0,False
2018-12-30,23,0,23,False
2019-01-06,20,0,20,False
2019-01-13,20,0,20,False
2019-01-20,19,0,19,False
2019-01-27,76,0,57,False
2019-02-03,40,0,40,False
2019-02-10,41,0,41,False
2019-02-17,62,0,62,False
2019-02-24,21,0,21,False
2019-03-03,0,0,0,False
2019-03-10,0,0,0,False
2019-03-17,21,0,21,False
2019-03-24,20,0,20,False
2019-03-31,58,0,59,False
2019-04-07,0,0,0,False
2019-04-14,38,0,38,False
2019-04-21,0,0,0,False
2019-04-28,0,0,0,False
2019-05-05,20,0,20,False
2019-05-12,40,0,40,False
2019-05-19,58,0,58,False
2019-05-26,60,0,60,False
2019-06-02,19,0,19,False
2019-06-09,57,0,57,False
2019-06-16,78,0,78,False
2019-06-23,20,0,20,False
2019-06-30,0,0,0,False
2019-07-07,0,0,0,False
2019-07-14,20,0,20,False
2019-07-21,20,0,20,False
2019-07-28,20,0,20,False
2019-08-04,20,0,20,False
2019-08-11,37,0,37,False
2019-08-18,95,0,95,False
2019-08-25,0,0,0,False
2019-09-01,0,0,0,False
2019-09-08,0,0,0,False
2019-09-15,0,0,0,False
2019-09-22,0,0,0,False
2019-09-29,18,0,18,False
2019-10-06,16,0,16,False
2019-10-13,16,0,16,False
2019-10-20,0,0,0,False
2019-10-27,17,0,17,False
2019-11-03,18,0,18,False
2019-11-10,17,0,17,False
2019-11-17,16,0,16,False
2019-11-24,31,0,31,False
2019-12-01,0,0,0,False
2019-12-08,0,0,0,False
2019-12-15,16,0,16,False
2019-12-22,0,0,0,False
2019-12-29,0,0,0,False
2020-01-05,15,0,15,False
2020-01-12,44,0,44,False
2020-01-19,30,0,30,False
2020-01-26,15,0,15,False
2020-02-02,31,0,31,False
2020-02-09,16,0,16,False
2020-02-16,47,0,47,False
2020-02-23,43,0,43,False
2020-03-01,14,0,14,False
2020-03-08,0,0,0,False
2020-03-15,14,0,14,False
2020-03-22,0,0,0,False
2020-03-29,0,0,0,False
2020-04-05,0,0,0,False
2020-04-12,0,0,0,False
2020-04-19,0,0,0,False
2020-04-26,25,0,25,False
2020-05-03,0,0,0,True
