date,mariage cher,mariage luxe,mariage pas cher ,isPartial
2018-01-07,44,0,44,False
2018-01-14,55,0,44,False
2018-01-21,33,0,33,False
2018-01-28,22,0,22,False
2018-02-04,85,0,64,False
2018-02-11,22,0,22,False
2018-02-18,44,0,67,False
2018-02-25,45,0,45,False
2018-03-04,35,0,23,False
2018-03-11,46,0,46,False
2018-03-18,45,0,22,False
2018-03-25,68,0,68,False
2018-04-01,57,0,34,False
2018-04-08,44,0,22,False
2018-04-15,48,0,36,False
2018-04-22,46,0,46,False
2018-04-29,83,0,72,False
2018-05-06,37,0,49,False
2018-05-13,0,0,0,False
2018-05-20,23,0,23,False
2018-05-27,79,0,56,False
2018-06-03,34,0,45,False
2018-06-10,21,0,21,False
2018-06-17,23,0,0,False
2018-06-24,0,0,0,False
2018-07-01,66,0,55,False
2018-07-08,94,0,70,False
2018-07-15,50,0,25,False
2018-07-22,100,0,75,False
2018-07-29,37,0,25,False
2018-08-05,26,0,26,False
2018-08-12,27,0,26,False
2018-08-19,50,0,50,False
2018-08-26,35,0,23,False
2018-09-02,36,0,36,False
2018-09-09,96,0,72,False
2018-09-16,24,0,24,False
2018-09-23,59,0,94,False
2018-09-30,47,0,24,False
2018-10-07,47,0,35,False
2018-10-14,24,0,24,False
2018-10-21,0,0,0,False
2018-10-28,23,0,23,False
2018-11-04,45,0,34,False
2018-11-11,68,0,23,False
2018-11-18,33,0,22,False
2018-11-25,44,0,33,False
2018-12-02,0,0,0,False
2018-12-09,23,0,23,False
2018-12-16,47,0,23,False
2018-12-23,25,0,25,False
2018-12-30,60,0,48,False
2019-01-06,34,0,34,False
2019-01-13,56,0,67,False
2019-01-20,21,0,22,False
2019-01-27,75,0,54,False
2019-02-03,45,0,23,False
2019-02-10,24,0,24,False
2019-02-17,24,0,0,False
2019-02-24,34,0,23,False
2019-03-03,44,0,33,False
2019-03-10,22,0,22,False
2019-03-17,23,0,0,False
2019-03-24,46,0,46,False
2019-03-31,35,0,35,False
2019-04-07,24,0,24,False
2019-04-14,48,0,24,False
2019-04-21,44,0,22,False
2019-04-28,0,0,0,False
2019-05-05,53,0,53,False
2019-05-12,45,0,34,False
2019-05-19,44,0,22,False
2019-05-26,23,0,23,False
2019-06-02,42,0,42,False
2019-06-09,54,0,32,False
2019-06-16,34,0,23,False
2019-06-23,22,0,22,False
2019-06-30,67,0,22,False
2019-07-07,68,0,68,False
2019-07-14,48,0,36,False
2019-07-21,36,0,24,False
2019-07-28,24,0,0,False
2019-08-04,25,0,25,False
2019-08-11,48,0,24,False
2019-08-18,36,0,24,False
2019-08-25,22,0,22,False
2019-09-01,44,0,22,False
2019-09-08,22,0,0,False
2019-09-15,22,0,22,False
2019-09-22,31,0,41,False
2019-09-29,41,0,41,False
2019-10-06,41,0,41,False
2019-10-13,21,0,0,False
2019-10-20,0,0,0,False
2019-10-27,20,0,20,False
2019-11-03,40,0,40,False
2019-11-10,20,0,0,False
2019-11-17,40,0,40,False
2019-11-24,19,0,19,False
2019-12-01,0,0,0,False
2019-12-08,39,0,19,False
2019-12-15,30,0,20,False
2019-12-22,21,0,21,False
2019-12-29,21,0,21,False
2020-01-05,19,0,19,False
2020-01-12,19,0,19,False
2020-01-19,20,0,20,False
2020-01-26,19,0,0,False
2020-02-02,19,0,19,False
2020-02-09,77,0,58,False
2020-02-16,39,0,39,False
2020-02-23,29,0,19,False
2020-03-01,18,0,18,False
2020-03-08,18,0,18,False
2020-03-15,0,0,0,False
2020-03-22,31,0,31,False
2020-03-29,15,0,0,False
2020-04-05,15,0,0,False
2020-04-12,16,0,0,False
2020-04-19,32,0,16,False
2020-04-26,0,0,0,False
2020-05-03,0,0,0,True
