date,Karaoke,isPartial
2018-01-07,60,False
2018-01-14,30,False
2018-01-21,0,False
2018-01-28,30,False
2018-02-04,29,False
2018-02-11,0,False
2018-02-18,41,False
2018-02-25,66,False
2018-03-04,43,False
2018-03-11,60,False
2018-03-18,43,False
2018-03-25,31,False
2018-04-01,32,False
2018-04-08,31,False
2018-04-15,31,False
2018-04-22,31,False
2018-04-29,61,False
2018-05-06,61,False
2018-05-13,47,False
2018-05-20,60,False
2018-05-27,32,False
2018-06-03,31,False
2018-06-10,45,False
2018-06-17,30,False
2018-06-24,46,False
2018-07-01,62,False
2018-07-08,30,False
2018-07-15,30,False
2018-07-22,58,False
2018-07-29,87,False
2018-08-05,28,False
2018-08-12,57,False
2018-08-19,50,False
2018-08-26,41,False
2018-09-02,58,False
2018-09-09,30,False
2018-09-16,30,False
2018-09-23,31,False
2018-09-30,0,False
2018-10-07,31,False
2018-10-14,0,False
2018-10-21,31,False
2018-10-28,29,False
2018-11-04,76,False
2018-11-11,62,False
2018-11-18,59,False
2018-11-25,59,False
2018-12-02,32,False
2018-12-09,0,False
2018-12-16,0,False
2018-12-23,100,False
2018-12-30,29,False
2019-01-06,29,False
2019-01-13,29,False
2019-01-20,69,False
2019-01-27,28,False
2019-02-03,28,False
2019-02-10,28,False
2019-02-17,56,False
2019-02-24,0,False
2019-03-03,31,False
2019-03-10,30,False
2019-03-17,31,False
2019-03-24,31,False
2019-03-31,30,False
2019-04-07,30,False
2019-04-14,63,False
2019-04-21,32,False
2019-04-28,30,False
2019-05-05,0,False
2019-05-12,43,False
2019-05-19,74,False
2019-05-26,27,False
2019-06-02,61,False
2019-06-09,32,False
2019-06-16,32,False
2019-06-23,33,False
2019-06-30,0,False
2019-07-07,0,False
2019-07-14,62,False
2019-07-21,0,False
2019-07-28,30,False
2019-08-04,59,False
2019-08-11,69,False
2019-08-18,52,False
2019-08-25,26,False
2019-09-01,0,False
2019-09-08,29,False
2019-09-15,0,False
2019-09-22,28,False
2019-09-29,59,False
2019-10-06,29,False
2019-10-13,29,False
2019-10-20,28,False
2019-10-27,56,False
2019-11-03,25,False
2019-11-10,40,False
2019-11-17,80,False
2019-11-24,27,False
2019-12-01,0,False
2019-12-08,29,False
2019-12-15,0,False
2019-12-22,74,False
2019-12-29,55,False
2020-01-05,40,False
2020-01-12,25,False
2020-01-19,52,False
2020-01-26,25,False
2020-02-02,48,False
2020-02-09,63,False
2020-02-16,77,False
2020-02-23,24,False
2020-03-01,0,False
2020-03-08,44,False
2020-03-15,85,False
2020-03-22,38,False
2020-03-29,58,False
2020-04-05,22,False
2020-04-12,0,False
2020-04-19,51,False
2020-04-26,36,True
