date,Karaoke,isPartial
2018-01-07,44,False
2018-01-14,44,False
2018-01-21,45,False
2018-01-28,33,False
2018-02-04,21,False
2018-02-11,63,False
2018-02-18,40,False
2018-02-25,48,False
2018-03-04,21,False
2018-03-11,21,False
2018-03-18,20,False
2018-03-25,44,False
2018-04-01,45,False
2018-04-08,45,False
2018-04-15,54,False
2018-04-22,34,False
2018-04-29,66,False
2018-05-06,22,False
2018-05-13,22,False
2018-05-20,21,False
2018-05-27,0,False
2018-06-03,22,False
2018-06-10,21,False
2018-06-17,53,False
2018-06-24,43,False
2018-07-01,0,False
2018-07-08,21,False
2018-07-15,75,False
2018-07-22,52,False
2018-07-29,39,False
2018-08-05,29,False
2018-08-12,65,False
2018-08-19,37,False
2018-08-26,30,False
2018-09-02,32,False
2018-09-09,43,False
2018-09-16,74,False
2018-09-23,32,False
2018-09-30,21,False
2018-10-07,23,False
2018-10-14,0,False
2018-10-21,32,False
2018-10-28,22,False
2018-11-04,63,False
2018-11-11,22,False
2018-11-18,74,False
2018-11-25,53,False
2018-12-02,22,False
2018-12-09,21,False
2018-12-16,55,False
2018-12-23,33,False
2018-12-30,40,False
2019-01-06,29,False
2019-01-13,0,False
2019-01-20,78,False
2019-01-27,80,False
2019-02-03,20,False
2019-02-10,30,False
2019-02-17,40,False
2019-02-24,21,False
2019-03-03,22,False
2019-03-10,21,False
2019-03-17,0,False
2019-03-24,42,False
2019-03-31,22,False
2019-04-07,31,False
2019-04-14,32,False
2019-04-21,22,False
2019-04-28,21,False
2019-05-05,32,False
2019-05-12,41,False
2019-05-19,21,False
2019-05-26,48,False
2019-06-02,21,False
2019-06-09,22,False
2019-06-16,22,False
2019-06-23,44,False
2019-06-30,33,False
2019-07-07,43,False
2019-07-14,21,False
2019-07-21,0,False
2019-07-28,0,False
2019-08-04,100,False
2019-08-11,37,False
2019-08-18,18,False
2019-08-25,35,False
2019-09-01,18,False
2019-09-08,29,False
2019-09-15,0,False
2019-09-22,29,False
2019-09-29,69,False
2019-10-06,20,False
2019-10-13,61,False
2019-10-20,29,False
2019-10-27,38,False
2019-11-03,37,False
2019-11-10,38,False
2019-11-17,19,False
2019-11-24,18,False
2019-12-01,59,False
2019-12-08,61,False
2019-12-15,49,False
2019-12-22,49,False
2019-12-29,55,False
2020-01-05,19,False
2020-01-12,18,False
2020-01-19,83,False
2020-01-26,53,False
2020-02-02,51,False
2020-02-09,72,False
2020-02-16,54,False
2020-02-23,17,False
2020-03-01,34,False
2020-03-08,0,False
2020-03-15,44,False
2020-03-22,27,False
2020-03-29,43,False
2020-04-05,84,False
2020-04-12,62,False
2020-04-19,42,False
2020-04-26,38,True
