date,Karaoke,isPartial
2018-01-07,45,False
2018-01-14,26,False
2018-01-21,35,False
2018-01-28,26,False
2018-02-04,76,False
2018-02-11,62,False
2018-02-18,41,False
2018-02-25,65,False
2018-03-04,35,False
2018-03-11,60,False
2018-03-18,60,False
2018-03-25,46,False
2018-04-01,19,False
2018-04-08,53,False
2018-04-15,27,False
2018-04-22,66,False
2018-04-29,45,False
2018-05-06,9,False
2018-05-13,35,False
2018-05-20,53,False
2018-05-27,27,False
2018-06-03,62,False
2018-06-10,60,False
2018-06-17,61,False
2018-06-24,88,False
2018-07-01,44,False
2018-07-08,43,False
2018-07-15,79,False
2018-07-22,34,False
2018-07-29,35,False
2018-08-05,35,False
2018-08-12,43,False
2018-08-19,61,False
2018-08-26,24,False
2018-09-02,67,False
2018-09-09,35,False
2018-09-16,26,False
2018-09-23,44,False
2018-09-30,53,False
2018-10-07,46,False
2018-10-14,9,False
2018-10-21,18,False
2018-10-28,36,False
2018-11-04,18,False
2018-11-11,100,False
2018-11-18,86,False
2018-11-25,52,False
2018-12-02,18,False
2018-12-09,43,False
2018-12-16,35,False
2018-12-23,69,False
2018-12-30,46,False
2019-01-06,66,False
2019-01-13,24,False
2019-01-20,63,False
2019-01-27,62,False
2019-02-03,32,False
2019-02-10,40,False
2019-02-17,32,False
2019-02-24,24,False
2019-03-03,41,False
2019-03-10,32,False
2019-03-17,25,False
2019-03-24,8,False
2019-03-31,41,False
2019-04-07,25,False
2019-04-14,43,False
2019-04-21,25,False
2019-04-28,57,False
2019-05-05,39,False
2019-05-12,53,False
2019-05-19,85,False
2019-05-26,15,False
2019-06-02,49,False
2019-06-09,0,False
2019-06-16,33,False
2019-06-23,41,False
2019-06-30,41,False
2019-07-07,30,False
2019-07-14,64,False
2019-07-21,33,False
2019-07-28,39,False
2019-08-04,0,False
2019-08-11,41,False
2019-08-18,23,False
2019-08-25,15,False
2019-09-01,29,False
2019-09-08,39,False
2019-09-15,23,False
2019-09-22,46,False
2019-09-29,22,False
2019-10-06,46,False
2019-10-13,15,False
2019-10-20,37,False
2019-10-27,59,False
2019-11-03,51,False
2019-11-10,37,False
2019-11-17,37,False
2019-11-24,51,False
2019-12-01,37,False
2019-12-08,31,False
2019-12-15,47,False
2019-12-22,88,False
2019-12-29,76,False
2020-01-05,29,False
2020-01-12,28,False
2020-01-19,98,False
2020-01-26,63,False
2020-02-02,48,False
2020-02-09,29,False
2020-02-16,51,False
2020-02-23,19,False
2020-03-01,19,False
2020-03-08,13,False
2020-03-15,37,False
2020-03-22,40,False
2020-03-29,35,False
2020-04-05,31,False
2020-04-12,25,False
2020-04-19,41,False
2020-04-26,0,True
