date,Holzbau,isPartial
2018-01-07,62,False
2018-01-14,38,False
2018-01-21,51,False
2018-01-28,88,False
2018-02-04,51,False
2018-02-11,52,False
2018-02-18,26,False
2018-02-25,40,False
2018-03-04,38,False
2018-03-11,38,False
2018-03-18,89,False
2018-03-25,54,False
2018-04-01,55,False
2018-04-08,73,False
2018-04-15,91,False
2018-04-22,46,False
2018-04-29,58,False
2018-05-06,55,False
2018-05-13,26,False
2018-05-20,13,False
2018-05-27,41,False
2018-06-03,26,False
2018-06-10,88,False
2018-06-17,53,False
2018-06-24,52,False
2018-07-01,39,False
2018-07-08,64,False
2018-07-15,40,False
2018-07-22,80,False
2018-07-29,13,False
2018-08-05,13,False
2018-08-12,27,False
2018-08-19,13,False
2018-08-26,65,False
2018-09-02,26,False
2018-09-09,94,False
2018-09-16,26,False
2018-09-23,13,False
2018-09-30,29,False
2018-10-07,61,False
2018-10-14,48,False
2018-10-21,63,False
2018-10-28,57,False
2018-11-04,27,False
2018-11-11,32,False
2018-11-18,16,False
2018-11-25,48,False
2018-12-02,61,False
2018-12-09,15,False
2018-12-16,0,False
2018-12-23,18,False
2018-12-30,39,False
2019-01-06,24,False
2019-01-13,47,False
2019-01-20,24,False
2019-01-27,83,False
2019-02-03,48,False
2019-02-10,48,False
2019-02-17,38,False
2019-02-24,36,False
2019-03-03,25,False
2019-03-10,25,False
2019-03-17,25,False
2019-03-24,62,False
2019-03-31,25,False
2019-04-07,37,False
2019-04-14,27,False
2019-04-21,52,False
2019-04-28,12,False
2019-05-05,59,False
2019-05-12,71,False
2019-05-19,71,False
2019-05-26,60,False
2019-06-02,37,False
2019-06-09,63,False
2019-06-16,37,False
2019-06-23,25,False
2019-06-30,84,False
2019-07-07,36,False
2019-07-14,25,False
2019-07-21,65,False
2019-07-28,38,False
2019-08-04,26,False
2019-08-11,26,False
2019-08-18,86,False
2019-08-25,24,False
2019-09-01,36,False
2019-09-08,37,False
2019-09-15,52,False
2019-09-22,26,False
2019-09-29,60,False
2019-10-06,65,False
2019-10-13,40,False
2019-10-20,13,False
2019-10-27,26,False
2019-11-03,26,False
2019-11-10,38,False
2019-11-17,39,False
2019-11-24,52,False
2019-12-01,0,False
2019-12-08,26,False
2019-12-15,14,False
2019-12-22,0,False
2019-12-29,0,False
2020-01-05,41,False
2020-01-12,11,False
2020-01-19,36,False
2020-01-26,35,False
2020-02-02,22,False
2020-02-09,44,False
2020-02-16,100,False
2020-02-23,47,False
2020-03-01,47,False
2020-03-08,35,False
2020-03-15,33,False
2020-03-22,46,False
2020-03-29,57,False
2020-04-05,74,False
2020-04-12,40,False
2020-04-19,59,False
2020-04-26,70,False
2020-05-03,72,False
2020-05-10,63,False
2020-05-17,45,False
2020-05-24,84,False
2020-05-31,62,False
2020-06-07,56,False
2020-06-14,62,False
2020-06-21,69,False
2020-06-28,11,False
2020-07-05,97,False
