date,Holzbau,isPartial
2018-01-07,55,False
2018-01-14,16,False
2018-01-21,77,False
2018-01-28,23,False
2018-02-04,30,False
2018-02-11,46,False
2018-02-18,66,False
2018-02-25,44,False
2018-03-04,46,False
2018-03-11,16,False
2018-03-18,49,False
2018-03-25,100,False
2018-04-01,55,False
2018-04-08,28,False
2018-04-15,19,False
2018-04-22,29,False
2018-04-29,49,False
2018-05-06,50,False
2018-05-13,64,False
2018-05-20,38,False
2018-05-27,56,False
2018-06-03,18,False
2018-06-10,17,False
2018-06-17,34,False
2018-06-24,33,False
2018-07-01,49,False
2018-07-08,50,False
2018-07-15,25,False
2018-07-22,41,False
2018-07-29,34,False
2018-08-05,32,False
2018-08-12,50,False
2018-08-19,25,False
2018-08-26,59,False
2018-09-02,45,False
2018-09-09,27,False
2018-09-16,37,False
2018-09-23,55,False
2018-09-30,18,False
2018-10-07,19,False
2018-10-14,19,False
2018-10-21,48,False
2018-10-28,19,False
2018-11-04,28,False
2018-11-11,28,False
2018-11-18,28,False
2018-11-25,38,False
2018-12-02,27,False
2018-12-09,27,False
2018-12-16,36,False
2018-12-23,0,False
2018-12-30,15,False
2019-01-06,30,False
2019-01-13,47,False
2019-01-20,38,False
2019-01-27,37,False
2019-02-03,30,False
2019-02-10,23,False
2019-02-17,44,False
2019-02-24,44,False
2019-03-03,51,False
2019-03-10,15,False
2019-03-17,97,False
2019-03-24,42,False
2019-03-31,18,False
2019-04-07,43,False
2019-04-14,38,False
2019-04-21,19,False
2019-04-28,18,False
2019-05-05,18,False
2019-05-12,26,False
2019-05-19,26,False
2019-05-26,69,False
2019-06-02,52,False
2019-06-09,0,False
2019-06-16,50,False
2019-06-23,70,False
2019-06-30,33,False
2019-07-07,39,False
2019-07-14,49,False
2019-07-21,24,False
2019-07-28,30,False
2019-08-04,16,False
2019-08-11,23,False
2019-08-18,31,False
2019-08-25,49,False
2019-09-01,49,False
2019-09-08,49,False
2019-09-15,33,False
2019-09-22,57,False
2019-09-29,64,False
2019-10-06,48,False
2019-10-13,66,False
2019-10-20,41,False
2019-10-27,25,False
2019-11-03,66,False
2019-11-10,40,False
2019-11-17,57,False
2019-11-24,32,False
2019-12-01,16,False
2019-12-08,31,False
2019-12-15,38,False
2019-12-22,22,False
2019-12-29,27,False
2020-01-05,27,False
2020-01-12,39,False
2020-01-19,26,False
2020-01-26,77,False
2020-02-02,12,False
2020-02-09,45,False
2020-02-16,18,False
2020-02-23,23,False
2020-03-01,31,False
2020-03-08,12,False
2020-03-15,35,False
2020-03-22,27,False
2020-03-29,40,False
2020-04-05,23,False
2020-04-12,44,False
2020-04-19,36,False
2020-04-26,50,False
2020-05-03,51,False
2020-05-10,15,False
2020-05-17,16,False
2020-05-24,73,False
2020-05-31,15,False
2020-06-07,44,False
2020-06-14,27,False
2020-06-21,36,False
2020-06-28,27,False
2020-07-05,41,False
