date,Holzbau,isPartial
2018-01-07,43,False
2018-01-14,42,False
2018-01-21,42,False
2018-01-28,64,False
2018-02-04,35,False
2018-02-11,28,False
2018-02-18,51,False
2018-02-25,49,False
2018-03-04,78,False
2018-03-11,70,False
2018-03-18,64,False
2018-03-25,89,False
2018-04-01,76,False
2018-04-08,59,False
2018-04-15,45,False
2018-04-22,73,False
2018-04-29,59,False
2018-05-06,60,False
2018-05-13,49,False
2018-05-20,73,False
2018-05-27,37,False
2018-06-03,100,False
2018-06-10,61,False
2018-06-17,63,False
2018-06-24,56,False
2018-07-01,42,False
2018-07-08,28,False
2018-07-15,44,False
2018-07-22,44,False
2018-07-29,30,False
2018-08-05,51,False
2018-08-12,39,False
2018-08-19,29,False
2018-08-26,43,False
2018-09-02,22,False
2018-09-09,36,False
2018-09-16,64,False
2018-09-23,79,False
2018-09-30,14,False
2018-10-07,65,False
2018-10-14,57,False
2018-10-21,44,False
2018-10-28,51,False
2018-11-04,62,False
2018-11-11,63,False
2018-11-18,33,False
2018-11-25,41,False
2018-12-02,92,False
2018-12-09,50,False
2018-12-16,14,False
2018-12-23,33,False
2018-12-30,35,False
2019-01-06,45,False
2019-01-13,0,False
2019-01-20,26,False
2019-01-27,79,False
2019-02-03,51,False
2019-02-10,39,False
2019-02-17,34,False
2019-02-24,65,False
2019-03-03,46,False
2019-03-10,38,False
2019-03-17,67,False
2019-03-24,87,False
2019-03-31,35,False
2019-04-07,13,False
2019-04-14,86,False
2019-04-21,42,False
2019-04-28,26,False
2019-05-05,25,False
2019-05-12,64,False
2019-05-19,52,False
2019-05-26,46,False
2019-06-02,62,False
2019-06-09,35,False
2019-06-16,49,False
2019-06-23,49,False
2019-06-30,42,False
2019-07-07,27,False
2019-07-14,36,False
2019-07-21,37,False
2019-07-28,29,False
2019-08-04,82,False
2019-08-11,71,False
2019-08-18,41,False
2019-08-25,82,False
2019-09-01,20,False
2019-09-08,27,False
2019-09-15,29,False
2019-09-22,61,False
2019-09-29,59,False
2019-10-06,27,False
2019-10-13,40,False
2019-10-20,68,False
2019-10-27,40,False
2019-11-03,38,False
2019-11-10,39,False
2019-11-17,65,False
2019-11-24,52,False
2019-12-01,47,False
2019-12-08,46,False
2019-12-15,14,False
2019-12-22,23,False
2019-12-29,14,False
2020-01-05,31,False
2020-01-12,60,False
2020-01-19,55,False
2020-01-26,36,False
2020-02-02,77,False
2020-02-09,49,False
2020-02-16,26,False
2020-02-23,35,False
2020-03-01,78,False
2020-03-08,45,False
2020-03-15,27,False
2020-03-22,35,False
2020-03-29,55,False
2020-04-05,58,False
2020-04-12,44,False
2020-04-19,48,False
2020-04-26,70,False
2020-05-03,67,False
2020-05-10,76,False
2020-05-17,54,False
2020-05-24,55,False
2020-05-31,62,False
2020-06-07,23,False
2020-06-14,61,False
2020-06-21,53,False
2020-06-28,65,False
2020-07-05,31,False
