date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-01-07,0,0,37,0,0,False,0,0,0,0,False
2018-01-14,0,0,0,0,0,False,0,0,0,0,False
2018-01-21,37,0,0,0,0,False,37,0,0,0,False
2018-01-28,37,0,0,0,0,False,37,0,0,0,False
2018-02-04,0,0,37,0,0,False,0,0,0,0,False
2018-02-11,0,0,0,0,0,False,0,0,0,0,False
2018-02-18,0,0,38,0,0,False,0,0,0,0,False
2018-02-25,36,0,37,0,0,False,36,0,0,0,False
2018-03-04,37,0,0,0,0,False,37,0,0,0,False
2018-03-11,76,0,0,0,0,False,76,0,0,0,False
2018-03-18,0,0,38,0,0,False,0,0,0,0,False
2018-03-25,0,0,0,0,0,False,0,0,0,0,False
2018-04-01,0,0,0,0,0,False,0,0,0,0,False
2018-04-08,0,0,0,0,0,False,0,0,0,0,False
2018-04-15,0,0,44,0,0,False,0,0,0,0,False
2018-04-22,0,0,0,0,0,False,0,0,0,0,False
2018-04-29,74,0,0,0,0,False,74,0,0,0,False
2018-05-06,80,0,40,0,0,False,80,0,0,0,False
2018-05-13,0,0,0,0,0,False,0,0,0,0,False
2018-05-20,0,0,41,0,0,False,0,0,0,0,False
2018-05-27,0,0,38,0,0,False,0,0,0,0,False
2018-06-03,40,0,40,0,0,False,40,0,0,0,False
2018-06-10,38,0,76,0,0,False,38,0,0,0,False
2018-06-17,0,0,0,0,0,False,0,0,0,0,False
2018-06-24,41,0,0,0,0,False,41,0,0,0,False
2018-07-01,0,0,0,0,0,False,0,0,0,0,False
2018-07-08,0,0,0,0,0,False,0,0,0,0,False
2018-07-15,0,0,0,0,0,False,0,0,0,0,False
2018-07-22,0,0,0,0,0,False,0,0,0,0,False
2018-07-29,0,0,41,0,0,False,0,0,0,0,False
2018-08-05,82,0,0,0,0,False,82,0,0,0,False
2018-08-12,42,0,0,0,0,False,42,0,0,0,False
2018-08-19,42,0,0,0,0,False,42,0,0,0,False
2018-08-26,0,0,41,0,0,False,0,0,0,0,False
2018-09-02,0,0,0,0,0,False,0,0,0,0,False
2018-09-09,0,0,0,0,0,False,0,0,0,0,False
2018-09-16,100,0,0,0,0,False,100,0,0,0,False
2018-09-23,0,0,40,0,0,False,0,0,0,0,False
2018-09-30,60,0,0,0,0,False,60,0,0,0,False
2018-10-07,0,0,0,0,0,False,0,0,0,0,False
2018-10-14,41,0,0,0,0,False,41,0,0,0,False
2018-10-21,41,0,40,0,0,False,41,0,0,0,False
2018-10-28,38,0,0,0,0,False,38,0,0,0,False
2018-11-04,38,0,38,0,0,False,38,0,0,0,False
2018-11-11,0,0,39,0,0,False,0,0,0,0,False
2018-11-18,38,0,0,0,0,False,38,0,0,0,False
2018-11-25,38,0,0,0,0,False,38,0,0,0,False
2018-12-02,0,0,0,0,0,False,0,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,False
2019-01-06,0,0,37,0,0,False,0,0,0,0,False
2019-01-13,38,0,0,0,0,False,38,0,0,0,False
2019-01-20,0,0,0,0,0,False,0,0,0,0,False
2019-01-27,0,0,0,0,0,False,0,0,0,0,False
2019-02-03,37,0,37,0,0,False,37,0,0,0,False
2019-02-10,0,0,0,0,0,False,0,0,0,0,False
2019-02-17,0,0,39,0,0,False,0,0,0,0,False
2019-02-24,39,0,0,0,0,False,39,0,0,0,False
2019-03-03,0,0,0,0,0,False,0,0,0,0,False
2019-03-10,0,0,0,0,0,False,0,0,0,0,False
2019-03-17,0,0,0,0,0,False,0,0,0,0,False
2019-03-24,0,0,39,0,0,False,0,0,0,0,False
2019-03-31,0,0,39,0,0,False,0,0,0,0,False
2019-04-07,0,0,39,0,0,False,0,0,0,0,False
2019-04-14,0,0,0,0,0,False,0,0,0,0,False
2019-04-21,0,0,0,0,0,False,0,0,0,0,False
2019-04-28,0,0,37,0,0,False,0,0,0,0,False
2019-05-05,0,0,37,0,0,False,0,0,0,0,False
2019-05-12,58,0,0,0,0,False,58,0,0,0,False
2019-05-19,38,0,0,0,0,False,38,0,0,0,False
2019-05-26,0,0,0,0,0,False,0,0,0,0,False
2019-06-02,0,0,36,0,0,False,0,0,0,0,False
2019-06-09,0,0,36,0,0,False,0,0,0,0,False
2019-06-16,0,0,39,0,0,False,0,0,0,0,False
2019-06-23,39,0,39,0,0,False,39,0,0,0,False
2019-06-30,0,0,0,0,0,False,0,0,0,0,False
2019-07-07,0,0,0,0,0,False,0,0,0,0,False
2019-07-14,0,0,40,0,0,False,0,0,0,0,False
2019-07-21,38,0,0,0,0,False,38,0,0,0,False
2019-07-28,40,0,0,0,0,False,40,0,0,0,False
2019-08-04,39,0,0,0,0,False,39,0,0,0,False
2019-08-11,39,0,78,0,0,False,39,0,0,0,False
2019-08-18,0,0,39,0,0,False,0,0,0,0,False
2019-08-25,0,0,0,0,0,False,0,0,0,0,False
2019-09-01,37,0,37,0,0,False,37,0,0,0,False
2019-09-08,0,0,0,0,0,False,0,0,0,0,False
2019-09-15,37,0,0,0,0,False,37,0,0,0,False
2019-09-22,0,0,0,0,0,False,0,0,0,0,False
2019-09-29,0,0,0,0,0,False,0,0,0,0,False
2019-10-06,35,0,0,0,0,False,35,0,0,0,False
2019-10-13,35,0,0,0,0,False,35,0,0,0,False
2019-10-20,0,0,0,0,0,False,0,0,0,0,False
2019-10-27,34,0,0,0,0,False,34,0,0,0,False
2019-11-03,0,0,33,0,0,False,0,0,0,0,False
2019-11-10,0,0,0,0,0,False,0,0,0,0,False
2019-11-17,34,0,0,0,0,False,34,0,0,0,False
2019-11-24,0,0,0,0,0,False,0,0,0,0,False
2019-12-01,34,0,0,0,0,False,34,0,0,0,False
2019-12-08,0,0,34,0,0,False,0,0,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,False
2019-12-22,36,0,0,0,0,False,36,0,0,0,False
2019-12-29,0,0,0,0,0,False,0,0,0,0,False
2020-01-05,0,0,0,0,0,False,0,0,0,0,False
2020-01-12,0,0,0,0,0,False,0,0,0,0,False
2020-01-19,33,0,33,0,0,False,33,0,0,0,False
2020-01-26,0,0,32,0,0,False,0,0,0,0,False
2020-02-02,32,0,32,0,0,False,32,0,0,0,False
2020-02-09,31,0,0,0,0,False,31,0,0,0,False
2020-02-16,0,0,0,0,0,False,0,0,0,0,False
2020-02-23,31,0,0,0,0,False,31,0,0,0,False
2020-03-01,31,0,31,0,0,False,31,0,0,0,False
2020-03-08,31,0,0,0,0,False,31,0,0,0,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,False
2020-03-29,0,0,0,0,0,False,0,0,0,0,False
2020-04-05,0,0,27,0,0,False,0,0,0,0,False
2020-04-12,0,0,0,0,0,False,0,0,0,0,False
2020-04-19,0,0,27,0,0,False,0,0,0,0,False
2020-04-26,26,0,0,0,0,False,26,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
