date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-01-07,48.947725729803125,0.0,0.0,0.0,0.0,False,65,0,0,0,False
2018-01-14,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,0,0,0,32,False
2018-01-21,48.947725729803125,0.0,0.0,0.0,0.0,False,32,0,0,0,False
2018-01-28,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,32,0,0,0,False
2018-02-04,30.76714188730482,0.0,0.0,0.0,0.0,False,0,0,0,31,False
2018-02-11,32.16564833672777,0.0,48.947725729803125,0.0,0.0,False,32,0,0,65,False
2018-02-18,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,33,0,0,0,False
2018-02-25,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,0,0,0,33,False
2018-03-04,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,34,0,0,34,False
2018-03-11,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,0,0,0,0,False
2018-03-18,0.0,0.0,32.16564833672777,0.0,0.0,False,0,0,0,0,False
2018-03-25,33.564154786150716,0.0,50.34623217922607,0.0,0.0,False,33,0,0,100,False
2018-04-01,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,0,0,0,0,False
2018-04-08,0.0,0.0,32.16564833672777,0.0,0.0,False,0,0,0,0,False
2018-04-15,51.74473862864902,0.0,0.0,0.0,0.0,False,35,0,0,70,False
2018-04-22,33.564154786150716,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-04-29,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,35,False
2018-05-06,0.0,0.0,36.36116768499661,0.0,0.0,False,0,0,0,36,False
2018-05-13,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,33,0,0,67,False
2018-05-20,0.0,0.0,137.05363204344874,0.0,0.0,False,0,0,0,0,False
2018-05-27,33.564154786150716,0.0,0.0,0.0,0.0,False,33,0,0,0,False
2018-06-03,0.0,0.0,33.564154786150716,0.0,0.0,False,0,0,0,33,False
2018-06-10,30.76714188730482,0.0,62.93279022403259,0.0,0.0,False,0,0,0,0,False
2018-06-17,0.0,0.0,33.564154786150716,0.0,0.0,False,0,0,0,0,False
2018-06-24,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-07-01,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,0,0,0,32,False
2018-07-08,0.0,0.0,33.564154786150716,0.0,0.0,False,0,0,0,0,False
2018-07-15,0.0,0.0,72.72233536999322,0.0,0.0,False,0,0,0,0,False
2018-07-22,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-07-29,36.36116768499661,0.0,36.36116768499661,0.0,0.0,False,36,0,0,36,False
2018-08-05,0.0,0.0,37.759674134419555,0.0,0.0,False,0,0,0,38,False
2018-08-12,39.1581805838425,0.0,39.1581805838425,0.0,0.0,False,39,0,0,0,False
2018-08-19,74.12084181941616,0.0,36.36116768499661,0.0,0.0,False,0,0,0,0,False
2018-08-26,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,34,False
2018-09-02,34.96266123557366,0.0,71.32382892057026,0.0,0.0,False,35,0,0,35,False
2018-09-09,34.96266123557366,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-09-16,67.12830957230143,0.0,34.96266123557366,0.0,0.0,False,67,0,0,0,False
2018-09-23,0.0,0.0,0.0,0.0,0.0,False,0,0,0,34,False
2018-09-30,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,34,0,0,34,False
2018-10-07,34.96266123557366,0.0,68.52681602172437,0.0,0.0,False,0,0,0,0,False
2018-10-14,69.92532247114733,0.0,34.96266123557366,0.0,0.0,False,70,0,0,0,False
2018-10-21,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,0,False
2018-10-28,0.0,0.0,33.564154786150716,0.0,0.0,False,0,0,0,0,False
2018-11-04,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,32,0,0,0,False
2018-11-11,33.564154786150716,0.0,0.0,0.0,0.0,False,0,0,0,33,False
2018-11-18,32.16564833672777,0.0,0.0,0.0,0.0,False,32,0,0,33,False
2018-11-25,32.16564833672777,0.0,0.0,0.0,0.0,False,32,0,0,32,False
2018-12-02,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-12-09,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,34,0,0,0,False
2018-12-16,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,0,False
2018-12-23,36.36116768499661,0.0,0.0,0.0,0.0,False,36,0,0,0,False
2018-12-30,34.96266123557366,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-01-06,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-01-13,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,33,0,0,33,False
2019-01-20,62.93279022403259,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-01-27,0.0,0.0,62.93279022403259,0.0,0.0,False,0,0,0,32,False
2019-02-03,32.16564833672777,0.0,65.72980312287848,0.0,0.0,False,0,0,0,0,False
2019-02-10,34.96266123557366,0.0,0.0,0.0,0.0,False,35,0,0,0,False
2019-02-17,34.96266123557366,0.0,106.28649015614393,0.0,0.0,False,35,0,0,35,False
2019-02-24,33.564154786150716,0.0,0.0,0.0,0.0,False,33,0,0,66,False
2019-03-03,32.16564833672777,0.0,0.0,0.0,0.0,False,0,0,0,32,False
2019-03-10,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,33,0,0,0,False
2019-03-17,0.0,0.0,68.52681602172437,0.0,0.0,False,0,0,0,0,False
2019-03-24,33.564154786150716,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-03-31,67.12830957230143,0.0,0.0,0.0,0.0,False,67,0,0,0,False
2019-04-07,34.96266123557366,0.0,0.0,0.0,0.0,False,35,0,0,0,False
2019-04-14,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,0,False
2019-04-21,32.16564833672777,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-04-28,30.76714188730482,0.0,30.76714188730482,0.0,0.0,False,31,0,0,0,False
2019-05-05,62.93279022403259,0.0,47.54921928038018,0.0,0.0,False,93,0,0,0,False
2019-05-12,33.564154786150716,0.0,0.0,0.0,0.0,False,33,0,0,33,False
2019-05-19,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-05-26,33.564154786150716,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-06-02,0.0,0.0,30.76714188730482,0.0,0.0,False,0,0,0,0,False
2019-06-09,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,0,0,0,32,False
2019-06-16,50.34623217922607,0.0,33.564154786150716,0.0,0.0,False,33,0,0,33,False
2019-06-23,32.16564833672777,0.0,0.0,0.0,0.0,False,32,0,0,0,False
2019-06-30,0.0,0.0,64.33129667345554,0.0,0.0,False,0,0,0,0,False
2019-07-07,33.564154786150716,0.0,33.564154786150716,0.0,0.0,False,33,0,0,0,False
2019-07-14,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,0,False
2019-07-21,0.0,0.0,51.74473862864902,0.0,0.0,False,0,0,0,35,False
2019-07-28,36.36116768499661,0.0,36.36116768499661,0.0,0.0,False,36,0,0,0,False
2019-08-04,36.36116768499661,0.0,36.36116768499661,0.0,0.0,False,36,0,0,0,False
2019-08-11,34.96266123557366,0.0,0.0,0.0,0.0,False,35,0,0,0,False
2019-08-18,0.0,0.0,34.96266123557366,0.0,0.0,False,0,0,0,0,False
2019-08-25,32.16564833672777,0.0,0.0,0.0,0.0,False,0,0,0,33,False
2019-09-01,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,0,0,0,0,False
2019-09-08,0.0,0.0,32.16564833672777,0.0,0.0,False,0,0,0,0,False
2019-09-15,32.16564833672777,0.0,32.16564833672777,0.0,0.0,False,32,0,0,32,False
2019-09-22,30.76714188730482,0.0,0.0,0.0,0.0,False,30,0,0,0,False
