date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-01-07,0,0,29,0,0,False,29,0,0,0,False
2018-01-14,28,0,29,0,0,False,29,0,0,0,False
2018-01-21,28,0,0,0,0,False,0,0,0,0,False
2018-01-28,56,0,28,0,0,False,28,0,0,0,False
2018-02-04,27,0,27,0,0,False,27,0,0,0,False
2018-02-11,0,0,28,0,0,False,28,0,0,0,False
2018-02-18,0,0,0,0,0,False,0,0,0,0,False
2018-02-25,0,0,0,0,0,False,0,0,0,0,False
2018-03-04,30,0,30,0,0,False,30,0,0,0,False
2018-03-11,29,0,0,0,0,False,0,0,0,0,False
2018-03-18,0,0,29,0,0,False,29,0,0,0,False
2018-03-25,0,0,29,0,0,False,29,0,0,0,False
2018-04-01,29,0,0,0,0,False,0,0,0,0,False
2018-04-08,58,0,0,0,0,False,0,0,0,0,False
2018-04-15,0,0,61,0,0,False,61,0,0,0,False
2018-04-22,0,0,0,0,0,False,0,0,0,0,False
2018-04-29,31,0,0,0,0,False,0,0,0,0,False
2018-05-06,32,0,0,0,0,False,0,0,0,0,False
2018-05-13,59,0,30,0,0,False,30,0,0,0,False
2018-05-20,30,0,44,0,0,False,44,0,0,0,False
2018-05-27,44,0,29,0,0,False,29,0,0,0,False
2018-06-03,0,0,58,0,0,False,58,0,0,0,False
2018-06-10,56,0,28,0,0,False,28,0,0,0,False
2018-06-17,0,0,30,0,0,False,30,0,0,0,False
2018-06-24,0,0,30,0,0,False,30,0,0,0,False
2018-07-01,0,0,0,0,0,False,0,0,0,0,False
2018-07-08,0,0,0,0,0,False,0,0,0,0,False
2018-07-15,0,0,0,0,0,False,0,0,0,0,False
2018-07-22,33,0,100,0,0,False,100,0,0,0,False
2018-07-29,33,0,33,0,0,False,33,0,0,0,False
2018-08-05,33,0,33,0,0,False,33,0,0,0,False
2018-08-12,0,0,34,0,0,False,34,0,0,0,False
