date,musica italiana,isPartial
2018-01-07,33,False
2018-01-14,0,False
2018-01-21,34,False
2018-01-28,32,False
2018-02-04,33,False
2018-02-11,34,False
2018-02-18,32,False
2018-02-25,31,False
2018-03-04,32,False
2018-03-11,32,False
2018-03-18,33,False
2018-03-25,0,False
2018-04-01,0,False
2018-04-08,0,False
2018-04-15,34,False
2018-04-22,87,False
2018-04-29,99,False
2018-05-06,0,False
2018-05-13,32,False
2018-05-20,66,False
2018-05-27,0,False
2018-06-03,49,False
2018-06-10,0,False
2018-06-17,33,False
2018-06-24,0,False
2018-07-01,0,False
2018-07-08,64,False
2018-07-15,98,False
2018-07-22,33,False
2018-07-29,50,False
2018-08-05,67,False
2018-08-12,36,False
2018-08-19,34,False
2018-08-26,32,False
2018-09-02,0,False
2018-09-09,33,False
2018-09-16,49,False
2018-09-23,0,False
2018-09-30,0,False
2018-10-07,0,False
2018-10-14,67,False
2018-10-21,100,False
2018-10-28,32,False
2018-11-04,32,False
2018-11-11,67,False
2018-11-18,48,False
2018-11-25,0,False
2018-12-02,34,False
2018-12-09,33,False
2018-12-16,0,False
2018-12-23,70,False
2018-12-30,35,False
2019-01-06,32,False
2019-01-13,0,False
2019-01-20,28,False
2019-01-27,28,False
2019-02-03,29,False
2019-02-10,29,False
2019-02-17,0,False
2019-02-24,29,False
2019-03-03,0,False
2019-03-10,29,False
2019-03-17,29,False
2019-03-24,44,False
2019-03-31,29,False
2019-04-07,57,False
2019-04-14,31,False
2019-04-21,61,False
2019-04-28,28,False
2019-05-05,28,False
2019-05-12,28,False
2019-05-19,41,False
2019-05-26,53,False
2019-06-02,58,False
2019-06-09,31,False
2019-06-16,30,False
2019-06-23,30,False
2019-06-30,29,False
2019-07-07,42,False
2019-07-14,45,False
2019-07-21,63,False
2019-07-28,31,False
2019-08-04,32,False
2019-08-11,34,False
2019-08-18,0,False
2019-08-25,30,False
2019-09-01,55,False
2019-09-08,56,False
2019-09-15,28,False
2019-09-22,27,False
2019-09-29,52,False
2019-10-06,27,False
2019-10-13,27,False
2019-10-20,54,False
2019-10-27,0,False
2019-11-03,26,False
2019-11-10,39,False
2019-11-17,38,False
2019-11-24,26,False
2019-12-01,0,False
2019-12-08,27,False
2019-12-15,0,False
2019-12-22,31,False
2019-12-29,64,False
2020-01-05,29,False
2020-01-12,26,False
2020-01-19,26,False
2020-01-26,25,False
2020-02-02,25,False
2020-02-09,26,False
2020-02-16,26,False
2020-02-23,24,False
2020-03-01,23,False
2020-03-08,0,False
2020-03-15,57,False
2020-03-22,21,False
2020-03-29,0,False
2020-04-05,35,False
2020-04-12,35,False
2020-04-19,56,False
2020-04-26,0,True
