date,nutricionista,isPartial
2018-01-07,25,False
2018-01-14,33,False
2018-01-21,50,False
2018-01-28,50,False
2018-02-04,17,False
2018-02-11,42,False
2018-02-18,17,False
2018-02-25,57,False
2018-03-04,16,False
2018-03-11,81,False
2018-03-18,42,False
2018-03-25,27,False
2018-04-01,40,False
2018-04-08,24,False
2018-04-15,57,False
2018-04-22,32,False
2018-04-29,66,False
2018-05-06,32,False
2018-05-13,17,False
2018-05-20,57,False
2018-05-27,0,False
2018-06-03,23,False
2018-06-10,46,False
2018-06-17,26,False
2018-06-24,48,False
2018-07-01,24,False
2018-07-08,33,False
2018-07-15,49,False
2018-07-22,42,False
2018-07-29,65,False
2018-08-05,38,False
2018-08-12,40,False
2018-08-19,40,False
2018-08-26,48,False
2018-09-02,32,False
2018-09-09,57,False
2018-09-16,24,False
2018-09-23,40,False
2018-09-30,49,False
2018-10-07,41,False
2018-10-14,49,False
2018-10-21,25,False
2018-10-28,33,False
2018-11-04,54,False
2018-11-11,49,False
2018-11-18,46,False
2018-11-25,48,False
2018-12-02,67,False
2018-12-09,49,False
2018-12-16,0,False
2018-12-23,0,False
2018-12-30,18,False
2019-01-06,58,False
2019-01-13,32,False
2019-01-20,83,False
2019-01-27,23,False
2019-02-03,31,False
2019-02-10,48,False
2019-02-17,48,False
2019-02-24,32,False
2019-03-03,98,False
2019-03-10,48,False
2019-03-17,50,False
2019-03-24,42,False
2019-03-31,47,False
2019-04-07,16,False
2019-04-14,25,False
2019-04-21,61,False
2019-04-28,39,False
2019-05-05,31,False
2019-05-12,56,False
2019-05-19,39,False
2019-05-26,38,False
2019-06-02,88,False
2019-06-09,68,False
2019-06-16,45,False
2019-06-23,55,False
2019-06-30,47,False
2019-07-07,86,False
2019-07-14,63,False
2019-07-21,56,False
2019-07-28,40,False
2019-08-04,29,False
2019-08-11,29,False
2019-08-18,37,False
2019-08-25,66,False
2019-09-01,45,False
2019-09-08,61,False
2019-09-15,59,False
2019-09-22,82,False
2019-09-29,36,False
2019-10-06,29,False
2019-10-13,56,False
2019-10-20,88,False
2019-10-27,14,False
2019-11-03,92,False
2019-11-10,42,False
2019-11-17,21,False
2019-11-24,41,False
2019-12-01,45,False
2019-12-08,50,False
2019-12-15,35,False
2019-12-22,23,False
2019-12-29,15,False
2020-01-05,57,False
2020-01-12,72,False
2020-01-19,21,False
2020-01-26,46,False
2020-02-02,41,False
2020-02-09,100,False
2020-02-16,56,False
2020-02-23,41,False
2020-03-01,64,False
2020-03-08,39,False
2020-03-15,0,False
2020-03-22,12,False
2020-03-29,0,False
2020-04-05,18,False
2020-04-12,23,False
2020-04-19,29,False
2020-04-26,40,False
2020-05-03,28,False
2020-05-10,24,False
2020-05-17,39,True
