date,Barbecue,isPartial
2018-01-07,5,False
2018-01-14,8,False
2018-01-21,5,False
2018-01-28,6,False
2018-02-04,5,False
2018-02-11,6,False
2018-02-18,10,False
2018-02-25,10,False
2018-03-04,11,False
2018-03-11,16,False
2018-03-18,11,False
2018-03-25,22,False
2018-04-01,29,False
2018-04-08,23,False
2018-04-15,80,False
2018-04-22,50,False
2018-04-29,59,False
2018-05-06,89,False
2018-05-13,55,False
2018-05-20,55,False
2018-05-27,38,False
2018-06-03,39,False
2018-06-10,36,False
2018-06-17,48,False
2018-06-24,51,False
2018-07-01,48,False
2018-07-08,52,False
2018-07-15,45,False
2018-07-22,59,False
2018-07-29,47,False
2018-08-05,56,False
2018-08-12,58,False
2018-08-19,45,False
2018-08-26,30,False
2018-09-02,21,False
2018-09-09,21,False
2018-09-16,17,False
2018-09-23,12,False
2018-09-30,10,False
2018-10-07,8,False
2018-10-14,9,False
2018-10-21,10,False
2018-10-28,7,False
2018-11-04,6,False
2018-11-11,5,False
2018-11-18,8,False
2018-11-25,7,False
2018-12-02,6,False
2018-12-09,8,False
2018-12-16,7,False
2018-12-23,7,False
2018-12-30,5,False
2019-01-06,4,False
2019-01-13,7,False
2019-01-20,5,False
2019-01-27,8,False
2019-02-03,6,False
2019-02-10,8,False
2019-02-17,15,False
2019-02-24,18,False
2019-03-03,17,False
2019-03-10,15,False
2019-03-17,28,False
2019-03-24,51,False
2019-03-31,37,False
2019-04-07,31,False
2019-04-14,55,False
2019-04-21,42,False
2019-04-28,40,False
2019-05-05,36,False
2019-05-12,39,False
2019-05-19,44,False
2019-05-26,68,False
2019-06-02,44,False
2019-06-09,37,False
2019-06-16,59,False
2019-06-23,62,False
2019-06-30,56,False
2019-07-07,57,False
2019-07-14,58,False
2019-07-21,58,False
2019-07-28,53,False
2019-08-04,43,False
2019-08-11,43,False
2019-08-18,41,False
2019-08-25,36,False
2019-09-01,27,False
2019-09-08,23,False
2019-09-15,23,False
2019-09-22,12,False
2019-09-29,7,False
2019-10-06,8,False
2019-10-13,7,False
2019-10-20,7,False
2019-10-27,8,False
2019-11-03,4,False
2019-11-10,9,False
2019-11-17,3,False
2019-11-24,10,False
2019-12-01,5,False
2019-12-08,7,False
2019-12-15,9,False
2019-12-22,12,False
2019-12-29,6,False
2020-01-05,6,False
2020-01-12,8,False
2020-01-19,7,False
2020-01-26,5,False
2020-02-02,6,False
2020-02-09,8,False
2020-02-16,11,False
2020-02-23,9,False
2020-03-01,11,False
2020-03-08,10,False
2020-03-15,22,False
2020-03-22,32,False
2020-03-29,36,False
2020-04-05,82,False
2020-04-12,76,False
2020-04-19,64,False
2020-04-26,45,False
2020-05-03,49,False
2020-05-10,61,False
2020-05-17,100,True
