date,Barbecue,isPartial
2018-01-07,5,False
2018-01-14,5,False
2018-01-21,6,False
2018-01-28,4,False
2018-02-04,13,False
2018-02-11,4,False
2018-02-18,3,False
2018-02-25,6,False
2018-03-04,12,False
2018-03-11,17,False
2018-03-18,18,False
2018-03-25,12,False
2018-04-01,32,False
2018-04-08,25,False
2018-04-15,81,False
2018-04-22,47,False
2018-04-29,50,False
2018-05-06,60,False
2018-05-13,49,False
2018-05-20,42,False
2018-05-27,34,False
2018-06-03,41,False
2018-06-10,32,False
2018-06-17,41,False
2018-06-24,50,False
2018-07-01,36,False
2018-07-08,52,False
2018-07-15,49,False
2018-07-22,37,False
2018-07-29,70,False
2018-08-05,45,False
2018-08-12,63,False
2018-08-19,30,False
2018-08-26,20,False
2018-09-02,16,False
2018-09-09,17,False
2018-09-16,17,False
2018-09-23,8,False
2018-09-30,10,False
2018-10-07,12,False
2018-10-14,3,False
2018-10-21,8,False
2018-10-28,4,False
2018-11-04,4,False
2018-11-11,3,False
2018-11-18,8,False
2018-11-25,2,False
2018-12-02,3,False
2018-12-09,4,False
2018-12-16,8,False
2018-12-23,7,False
2018-12-30,4,False
2019-01-06,3,False
2019-01-13,5,False
2019-01-20,2,False
2019-01-27,8,False
2019-02-03,10,False
2019-02-10,7,False
2019-02-17,20,False
2019-02-24,30,False
2019-03-03,11,False
2019-03-10,8,False
2019-03-17,32,False
2019-03-24,40,False
2019-03-31,30,False
2019-04-07,27,False
2019-04-14,32,False
2019-04-21,34,False
2019-04-28,26,False
2019-05-05,41,False
2019-05-12,23,False
2019-05-19,32,False
2019-05-26,49,False
2019-06-02,39,False
2019-06-09,31,False
2019-06-16,47,False
2019-06-23,55,False
2019-06-30,44,False
2019-07-07,79,False
2019-07-14,52,False
2019-07-21,49,False
2019-07-28,65,False
2019-08-04,44,False
2019-08-11,46,False
2019-08-18,45,False
2019-08-25,34,False
2019-09-01,21,False
2019-09-08,16,False
2019-09-15,17,False
2019-09-22,5,False
2019-09-29,10,False
2019-10-06,9,False
2019-10-13,5,False
2019-10-20,8,False
2019-10-27,9,False
2019-11-03,3,False
2019-11-10,6,False
2019-11-17,14,False
2019-11-24,6,False
2019-12-01,8,False
2019-12-08,5,False
2019-12-15,6,False
2019-12-22,13,False
2019-12-29,4,False
2020-01-05,9,False
2020-01-12,4,False
2020-01-19,8,False
2020-01-26,7,False
2020-02-02,9,False
2020-02-09,7,False
2020-02-16,18,False
2020-02-23,10,False
2020-03-01,10,False
2020-03-08,14,False
2020-03-15,17,False
2020-03-22,33,False
2020-03-29,39,False
2020-04-05,66,False
2020-04-12,72,False
2020-04-19,45,False
2020-04-26,41,False
2020-05-03,47,False
2020-05-10,45,False
2020-05-17,100,True
