date,Costume homme,isPartial
2018-01-07,18,False
2018-01-14,35,False
2018-01-21,18,False
2018-01-28,18,False
2018-02-04,17,False
2018-02-11,18,False
2018-02-18,37,False
2018-02-25,46,False
2018-03-04,36,False
2018-03-11,18,False
2018-03-18,36,False
2018-03-25,28,False
2018-04-01,37,False
2018-04-08,19,False
2018-04-15,30,False
2018-04-22,19,False
2018-04-29,50,False
2018-05-06,29,False
2018-05-13,28,False
2018-05-20,29,False
2018-05-27,37,False
2018-06-03,19,False
2018-06-10,27,False
2018-06-17,19,False
2018-06-24,38,False
2018-07-01,38,False
2018-07-08,20,False
2018-07-15,42,False
2018-07-22,21,False
2018-07-29,41,False
2018-08-05,0,False
2018-08-12,22,False
2018-08-19,42,False
2018-08-26,59,False
2018-09-02,20,False
2018-09-09,19,False
2018-09-16,19,False
2018-09-23,58,False
2018-09-30,39,False
2018-10-07,98,False
2018-10-14,30,False
2018-10-21,99,False
2018-10-28,57,False
2018-11-04,37,False
2018-11-11,38,False
2018-11-18,19,False
2018-11-25,19,False
2018-12-02,37,False
2018-12-09,28,False
2018-12-16,0,False
2018-12-23,20,False
2018-12-30,30,False
2019-01-06,19,False
2019-01-13,46,False
2019-01-20,27,False
2019-01-27,18,False
2019-02-03,73,False
2019-02-10,58,False
2019-02-17,39,False
2019-02-24,37,False
2019-03-03,27,False
2019-03-10,36,False
2019-03-17,38,False
2019-03-24,0,False
2019-03-31,56,False
2019-04-07,19,False
2019-04-14,39,False
2019-04-21,55,False
2019-04-28,54,False
2019-05-05,27,False
2019-05-12,19,False
2019-05-19,28,False
2019-05-26,46,False
2019-06-02,44,False
2019-06-09,27,False
2019-06-16,56,False
2019-06-23,28,False
2019-06-30,37,False
2019-07-07,19,False
2019-07-14,20,False
2019-07-21,40,False
2019-07-28,61,False
2019-08-04,52,False
2019-08-11,21,False
2019-08-18,20,False
2019-08-25,19,False
2019-09-01,36,False
2019-09-08,18,False
2019-09-15,27,False
2019-09-22,17,False
2019-09-29,34,False
2019-10-06,0,False
2019-10-13,60,False
2019-10-20,0,False
2019-10-27,33,False
2019-11-03,16,False
2019-11-10,58,False
2019-11-17,100,False
2019-11-24,32,False
2019-12-01,0,False
2019-12-08,40,False
2019-12-15,0,False
2019-12-22,44,False
2019-12-29,0,False
2020-01-05,32,False
2020-01-12,46,False
2020-01-19,48,False
2020-01-26,47,False
2020-02-02,47,False
2020-02-09,16,False
2020-02-16,32,False
2020-02-23,54,False
2020-03-01,46,False
2020-03-08,38,False
2020-03-15,14,False
2020-03-22,0,False
2020-03-29,13,False
2020-04-05,13,False
2020-04-12,32,True
