date,costume homme,isPartial
2018-01-07,43,False
2018-01-14,60,False
2018-01-21,43,False
2018-01-28,52,False
2018-02-04,62,False
2018-02-11,34,False
2018-02-18,44,False
2018-02-25,45,False
2018-03-04,62,False
2018-03-11,43,False
2018-03-18,70,False
2018-03-25,53,False
2018-04-01,36,False
2018-04-08,27,False
2018-04-15,28,False
2018-04-22,36,False
2018-04-29,55,False
2018-05-06,45,False
2018-05-13,61,False
2018-05-20,70,False
2018-05-27,34,False
2018-06-03,43,False
2018-06-10,60,False
2018-06-17,44,False
2018-06-24,35,False
2018-07-01,35,False
2018-07-08,47,False
2018-07-15,39,False
2018-07-22,39,False
2018-07-29,30,False
2018-08-05,40,False
2018-08-12,40,False
2018-08-19,19,False
2018-08-26,46,False
2018-09-02,37,False
2018-09-09,27,False
2018-09-16,18,False
2018-09-23,45,False
2018-09-30,36,False
2018-10-07,37,False
2018-10-14,65,False
2018-10-21,56,False
2018-10-28,27,False
2018-11-04,43,False
2018-11-11,60,False
2018-11-18,23,False
2018-11-25,16,False
2018-12-02,15,False
2018-12-09,29,False
2018-12-16,53,False
2018-12-23,55,False
2018-12-30,38,False
2019-01-06,45,False
2019-01-13,38,False
2019-01-20,30,False
2019-01-27,52,False
2019-02-03,30,False
2019-02-10,78,False
2019-02-17,35,False
2019-02-24,88,False
2019-03-03,22,False
2019-03-10,45,False
2019-03-17,39,False
2019-03-24,62,False
2019-03-31,54,False
2019-04-07,38,False
2019-04-14,67,False
2019-04-21,46,False
2019-04-28,52,False
2019-05-05,51,False
2019-05-12,30,False
2019-05-19,52,False
2019-05-26,47,False
2019-06-02,41,False
2019-06-09,47,False
2019-06-16,23,False
2019-06-23,54,False
2019-06-30,52,False
2019-07-07,23,False
2019-07-14,31,False
2019-07-21,52,False
2019-07-28,0,False
2019-08-04,30,False
2019-08-11,48,False
2019-08-18,13,False
2019-08-25,39,False
2019-09-01,51,False
2019-09-08,44,False
2019-09-15,74,False
2019-09-22,28,False
2019-09-29,61,False
2019-10-06,48,False
2019-10-13,71,False
2019-10-20,43,False
2019-10-27,70,False
2019-11-03,54,False
2019-11-10,42,False
2019-11-17,41,False
2019-11-24,40,False
2019-12-01,29,False
2019-12-08,34,False
2019-12-15,20,False
2019-12-22,28,False
2019-12-29,39,False
2020-01-05,38,False
2020-01-12,99,False
2020-01-19,34,False
2020-01-26,72,False
2020-02-02,60,False
2020-02-09,53,False
2020-02-16,47,False
2020-02-23,52,False
2020-03-01,100,False
2020-03-08,26,False
2020-03-15,13,False
2020-03-22,19,False
2020-03-29,0,False
2020-04-05,13,False
2020-04-12,23,True
