date,apprendre anglais,isPartial
2018-01-07,100,False
2018-01-14,65,False
2018-01-21,33,False
2018-01-28,88,False
2018-02-04,64,False
2018-02-11,65,False
2018-02-18,45,False
2018-02-25,33,False
2018-03-04,33,False
2018-03-11,67,False
2018-03-18,44,False
2018-03-25,33,False
2018-04-01,58,False
2018-04-08,33,False
2018-04-15,55,False
2018-04-22,48,False
2018-04-29,55,False
2018-05-06,35,False
2018-05-13,33,False
2018-05-20,53,False
2018-05-27,67,False
2018-06-03,34,False
2018-06-10,32,False
2018-06-17,35,False
2018-06-24,35,False
2018-07-01,68,False
2018-07-08,71,False
2018-07-15,37,False
2018-07-22,73,False
2018-07-29,37,False
2018-08-05,37,False
2018-08-12,38,False
2018-08-19,50,False
2018-08-26,36,False
2018-09-02,47,False
2018-09-09,53,False
2018-09-16,70,False
2018-09-23,70,False
2018-09-30,52,False
2018-10-07,52,False
2018-10-14,0,False
2018-10-21,54,False
2018-10-28,35,False
2018-11-04,33,False
2018-11-11,52,False
2018-11-18,34,False
2018-11-25,33,False
2018-12-02,50,False
2018-12-09,57,False
2018-12-16,35,False
2018-12-23,60,False
2018-12-30,0,False
2019-01-06,50,False
2019-01-13,33,False
2019-01-20,64,False
2019-01-27,53,False
2019-02-03,44,False
2019-02-10,67,False
2019-02-17,68,False
2019-02-24,53,False
2019-03-03,35,False
2019-03-10,50,False
2019-03-17,57,False
2019-03-24,50,False
2019-03-31,65,False
2019-04-07,99,False
2019-04-14,0,False
2019-04-21,63,False
2019-04-28,35,False
2019-05-05,33,False
2019-05-12,33,False
2019-05-19,63,False
2019-05-26,66,False
2019-06-02,32,False
2019-06-09,47,False
2019-06-16,97,False
2019-06-23,32,False
2019-06-30,50,False
2019-07-07,64,False
2019-07-14,34,False
2019-07-21,32,False
2019-07-28,34,False
2019-08-04,0,False
2019-08-11,30,False
2019-08-18,32,False
2019-08-25,0,False
2019-09-01,0,False
2019-09-08,60,False
2019-09-15,45,False
2019-09-22,51,False
2019-09-29,49,False
2019-10-06,53,False
2019-10-13,53,False
2019-10-20,28,False
2019-10-27,57,False
2019-11-03,59,False
2019-11-10,71,False
2019-11-17,66,False
2019-11-24,38,False
2019-12-01,25,False
2019-12-08,38,False
2019-12-15,34,False
2019-12-22,29,False
2019-12-29,28,False
2020-01-05,33,False
2020-01-12,49,False
2020-01-19,87,False
2020-01-26,50,False
2020-02-02,52,False
2020-02-09,52,False
2020-02-16,79,False
2020-02-23,48,False
2020-03-01,62,False
2020-03-08,97,False
2020-03-15,45,False
2020-03-22,74,False
2020-03-29,52,False
2020-04-05,52,False
2020-04-12,45,False
2020-04-19,42,False
2020-04-26,48,False
2020-05-03,43,False
2020-05-10,22,False
2020-05-17,60,False
2020-05-24,35,False
2020-05-31,33,False
2020-06-07,56,False
2020-06-14,75,False
2020-06-21,0,True
