date,apprendre anglais,isPartial
2018-01-07,0,False
2018-01-14,38,False
2018-01-21,19,False
2018-01-28,19,False
2018-02-04,56,False
2018-02-11,47,False
2018-02-18,39,False
2018-02-25,36,False
2018-03-04,18,False
2018-03-11,19,False
2018-03-18,75,False
2018-03-25,28,False
2018-04-01,0,False
2018-04-08,35,False
2018-04-15,0,False
2018-04-22,19,False
2018-04-29,18,False
2018-05-06,18,False
2018-05-13,28,False
2018-05-20,0,False
2018-05-27,28,False
2018-06-03,19,False
2018-06-10,36,False
2018-06-17,19,False
2018-06-24,19,False
2018-07-01,37,False
2018-07-08,18,False
2018-07-15,0,False
2018-07-22,27,False
2018-07-29,53,False
2018-08-05,25,False
2018-08-12,34,False
2018-08-19,18,False
2018-08-26,18,False
2018-09-02,19,False
2018-09-09,37,False
2018-09-16,29,False
2018-09-23,39,False
2018-09-30,29,False
2018-10-07,58,False
2018-10-14,38,False
2018-10-21,41,False
2018-10-28,58,False
2018-11-04,38,False
2018-11-11,19,False
2018-11-18,57,False
2018-11-25,0,False
2018-12-02,39,False
2018-12-09,20,False
2018-12-16,20,False
2018-12-23,0,False
2018-12-30,21,False
2019-01-06,19,False
2019-01-13,29,False
2019-01-20,19,False
2019-01-27,19,False
2019-02-03,0,False
2019-02-10,20,False
2019-02-17,20,False
2019-02-24,31,False
2019-03-03,0,False
2019-03-10,30,False
2019-03-17,0,False
2019-03-24,20,False
2019-03-31,28,False
2019-04-07,19,False
2019-04-14,0,False
2019-04-21,55,False
2019-04-28,29,False
2019-05-05,37,False
2019-05-12,19,False
2019-05-19,0,False
2019-05-26,19,False
2019-06-02,18,False
2019-06-09,18,False
2019-06-16,28,False
2019-06-23,28,False
2019-06-30,0,False
2019-07-07,34,False
2019-07-14,34,False
2019-07-21,33,False
2019-07-28,24,False
2019-08-04,16,False
2019-08-11,16,False
2019-08-18,30,False
2019-08-25,43,False
2019-09-01,17,False
2019-09-08,34,False
2019-09-15,34,False
2019-09-22,17,False
2019-09-29,17,False
2019-10-06,18,False
2019-10-13,18,False
2019-10-20,26,False
2019-10-27,17,False
2019-11-03,17,False
2019-11-10,17,False
2019-11-17,42,False
2019-11-24,0,False
2019-12-01,25,False
2019-12-08,34,False
2019-12-15,0,False
2019-12-22,29,False
2019-12-29,18,False
2020-01-05,17,False
2020-01-12,24,False
2020-01-19,0,False
2020-01-26,33,False
2020-02-02,17,False
2020-02-09,17,False
2020-02-16,0,False
2020-02-23,0,False
2020-03-01,23,False
2020-03-08,16,False
2020-03-15,35,False
2020-03-22,40,False
2020-03-29,34,False
2020-04-05,21,False
2020-04-12,27,False
2020-04-19,39,False
2020-04-26,26,False
2020-05-03,52,False
2020-05-10,20,False
2020-05-17,22,False
2020-05-24,15,False
2020-05-31,0,False
2020-06-07,0,False
2020-06-14,0,False
2020-06-21,100,True
