date,apprendre anglais,isPartial
2018-01-07,44,False
2018-01-14,43,False
2018-01-21,33,False
2018-01-28,33,False
2018-02-04,44,False
2018-02-11,44,False
2018-02-18,23,False
2018-02-25,22,False
2018-03-04,22,False
2018-03-11,22,False
2018-03-18,22,False
2018-03-25,23,False
2018-04-01,34,False
2018-04-08,23,False
2018-04-15,0,False
2018-04-22,47,False
2018-04-29,48,False
2018-05-06,47,False
2018-05-13,45,False
2018-05-20,0,False
2018-05-27,23,False
2018-06-03,23,False
2018-06-10,22,False
2018-06-17,23,False
2018-06-24,0,False
2018-07-01,23,False
2018-07-08,36,False
2018-07-15,51,False
2018-07-22,100,False
2018-07-29,25,False
2018-08-05,0,False
2018-08-12,51,False
2018-08-19,0,False
2018-08-26,0,False
2018-09-02,24,False
2018-09-09,24,False
2018-09-16,23,False
2018-09-23,47,False
2018-09-30,24,False
2018-10-07,24,False
2018-10-14,49,False
2018-10-21,48,False
2018-10-28,46,False
2018-11-04,23,False
2018-11-11,23,False
2018-11-18,0,False
2018-11-25,23,False
2018-12-02,23,False
2018-12-09,23,False
2018-12-16,23,False
2018-12-23,48,False
2018-12-30,35,False
2019-01-06,22,False
2019-01-13,67,False
2019-01-20,22,False
2019-01-27,21,False
2019-02-03,0,False
2019-02-10,0,False
2019-02-17,23,False
2019-02-24,23,False
2019-03-03,44,False
2019-03-10,22,False
2019-03-17,24,False
2019-03-24,0,False
2019-03-31,23,False
2019-04-07,24,False
2019-04-14,0,False
2019-04-21,45,False
2019-04-28,22,False
2019-05-05,21,False
2019-05-12,34,False
2019-05-19,23,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,0,False
2019-06-16,23,False
2019-06-23,0,False
2019-06-30,0,False
2019-07-07,46,False
2019-07-14,24,False
2019-07-21,24,False
2019-07-28,25,False
2019-08-04,25,False
2019-08-11,24,False
2019-08-18,24,False
2019-08-25,0,False
2019-09-01,22,False
2019-09-08,0,False
2019-09-15,66,False
2019-09-22,21,False
2019-09-29,62,False
2019-10-06,21,False
2019-10-13,21,False
2019-10-20,0,False
2019-10-27,41,False
2019-11-03,20,False
2019-11-10,20,False
2019-11-17,51,False
2019-11-24,29,False
2019-12-01,20,False
2019-12-08,20,False
2019-12-15,20,False
2019-12-22,21,False
2019-12-29,41,False
2020-01-05,19,False
2020-01-12,19,False
2020-01-19,20,False
2020-01-26,76,False
2020-02-02,0,False
2020-02-09,29,False
2020-02-16,20,False
2020-02-23,0,False
2020-03-01,37,False
2020-03-08,0,False
2020-03-15,33,False
2020-03-22,15,False
2020-03-29,0,False
2020-04-05,16,False
2020-04-12,48,False
2020-04-19,16,False
2020-04-26,0,False
2020-05-03,37,False
2020-05-10,32,False
2020-05-17,34,False
2020-05-24,25,False
2020-05-31,16,False
2020-06-07,0,False
2020-06-14,17,False
2020-06-21,0,True
