date,apprendre anglais,isPartial
2018-01-07,65,False
2018-01-14,22,False
2018-01-21,44,False
2018-01-28,22,False
2018-02-04,55,False
2018-02-11,67,False
2018-02-18,88,False
2018-02-25,22,False
2018-03-04,0,False
2018-03-11,85,False
2018-03-18,53,False
2018-03-25,75,False
2018-04-01,32,False
2018-04-08,22,False
2018-04-15,23,False
2018-04-22,56,False
2018-04-29,46,False
2018-05-06,58,False
2018-05-13,43,False
2018-05-20,22,False
2018-05-27,21,False
2018-06-03,33,False
2018-06-10,42,False
2018-06-17,0,False
2018-06-24,33,False
2018-07-01,33,False
2018-07-08,23,False
2018-07-15,25,False
2018-07-22,37,False
2018-07-29,49,False
2018-08-05,51,False
2018-08-12,26,False
2018-08-19,37,False
2018-08-26,35,False
2018-09-02,56,False
2018-09-09,100,False
2018-09-16,65,False
2018-09-23,33,False
2018-09-30,55,False
2018-10-07,45,False
2018-10-14,22,False
2018-10-21,45,False
2018-10-28,44,False
2018-11-04,43,False
2018-11-11,32,False
2018-11-18,21,False
2018-11-25,52,False
2018-12-02,21,False
2018-12-09,54,False
2018-12-16,22,False
2018-12-23,24,False
2018-12-30,71,False
2019-01-06,42,False
2019-01-13,52,False
2019-01-20,30,False
2019-01-27,40,False
2019-02-03,41,False
2019-02-10,22,False
2019-02-17,22,False
2019-02-24,43,False
2019-03-03,62,False
2019-03-10,21,False
2019-03-17,22,False
2019-03-24,43,False
2019-03-31,21,False
2019-04-07,21,False
2019-04-14,34,False
2019-04-21,21,False
2019-04-28,18,False
2019-05-05,36,False
2019-05-12,19,False
2019-05-19,47,False
2019-05-26,75,False
2019-06-02,18,False
2019-06-09,58,False
2019-06-16,70,False
2019-06-23,20,False
2019-06-30,38,False
2019-07-07,20,False
2019-07-14,41,False
2019-07-21,21,False
2019-07-28,52,False
2019-08-04,23,False
2019-08-11,46,False
2019-08-18,48,False
2019-08-25,43,False
2019-09-01,0,False
2019-09-08,53,False
2019-09-15,62,False
2019-09-22,46,False
2019-09-29,35,False
2019-10-06,34,False
2019-10-13,52,False
2019-10-20,0,False
2019-10-27,26,False
2019-11-03,34,False
2019-11-10,17,False
2019-11-17,17,False
2019-11-24,17,False
2019-12-01,54,False
2019-12-08,38,False
2019-12-15,19,False
2019-12-22,0,False
2019-12-29,20,False
2020-01-05,35,False
2020-01-12,24,False
2020-01-19,50,False
2020-01-26,17,False
2020-02-02,41,False
2020-02-09,50,False
2020-02-16,17,False
2020-02-23,25,False
2020-03-01,17,False
2020-03-08,16,False
2020-03-15,68,False
2020-03-22,44,False
2020-03-29,30,False
2020-04-05,30,False
2020-04-12,30,False
2020-04-19,45,False
2020-04-26,21,False
2020-05-03,49,False
2020-05-10,38,False
2020-05-17,31,False
2020-05-24,31,False
2020-05-31,15,False
2020-06-07,15,False
2020-06-14,47,False
2020-06-21,58,True
