date,mariage mer,jardin mariage,mariage chateau_x,mariage palace,ferme mariage ,isPartial_x,mariage chateau_y,restaurant mariage,location salle des fêtes,isPartial_y
2018-01-07,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-01-14,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-01-21,0.0,0.0,230.1375872382851,0.0,0.0,False,91,0,0,False
2018-01-28,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-02-04,0.0,0.0,230.1375872382851,0.0,0.0,False,0,0,0,False
2018-02-11,0.0,0.0,117.57028913260218,0.0,0.0,False,0,0,0,False
2018-02-18,0.0,0.0,115.06879361914255,0.0,0.0,False,46,0,0,False
2018-02-25,0.0,0.0,110.06580259222332,0.0,0.0,False,0,0,0,False
2018-03-04,0.0,0.0,0.0,0.0,0.0,False,0,45,0,False
2018-03-11,0.0,0.0,170.10169491525423,0.0,0.0,False,45,45,0,False
2018-03-18,0.0,0.0,117.57028913260218,0.0,0.0,False,47,0,0,False
2018-03-25,0.0,0.0,117.57028913260218,0.0,0.0,False,46,0,0,False
2018-04-01,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-04-08,0.0,0.0,127.57627118644066,0.0,0.0,False,0,0,0,False
2018-04-15,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-04-22,0.0,0.0,0.0,0.0,0.0,False,0,48,0,False
2018-04-29,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-05-06,0.0,0.0,122.57328015952142,0.0,0.0,False,49,0,0,False
2018-05-13,0.0,0.0,235.14057826520437,0.0,0.0,False,94,47,0,False
2018-05-20,0.0,0.0,185.11066799601195,0.0,0.0,False,98,49,0,False
2018-05-27,0.0,0.0,240.1435692921236,0.0,0.0,False,95,0,0,False
2018-06-03,0.0,0.0,185.11066799601195,0.0,0.0,False,97,0,0,False
2018-06-10,0.0,0.0,120.0717846460618,0.0,0.0,False,0,0,0,False
2018-06-17,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-06-24,0.0,0.0,185.11066799601195,0.0,0.0,False,98,0,0,False
2018-07-01,0.0,0.0,120.0717846460618,0.0,0.0,False,47,0,0,False
2018-07-08,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-07-15,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-07-22,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-07-29,0.0,0.0,137.58225324027916,0.0,0.0,False,54,54,0,False
2018-08-05,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-08-12,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-08-19,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-08-26,0.0,0.0,125.07477567298105,0.0,0.0,False,49,0,0,False
2018-09-02,0.0,0.0,127.57627118644066,0.0,0.0,False,50,0,0,False
2018-09-09,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-09-16,0.0,0.0,250.1495513459621,0.0,0.0,False,99,0,0,False
2018-09-23,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-09-30,0.0,0.0,127.57627118644066,0.0,0.0,False,51,0,0,False
2018-10-07,0.0,0.0,127.57627118644066,0.0,0.0,False,50,100,0,False
2018-10-14,0.0,0.0,192.6151545363908,0.0,0.0,False,51,0,0,False
2018-10-21,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-10-28,0.0,0.0,122.57328015952142,0.0,0.0,False,48,48,0,False
2018-11-04,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-11-11,0.0,0.0,110.06580259222332,0.0,0.0,False,0,0,0,False
2018-11-18,0.0,0.0,120.0717846460618,0.0,0.0,False,0,0,0,False
2018-11-25,0.0,0.0,120.0717846460618,0.0,0.0,False,0,0,0,False
2018-12-02,0.0,0.0,120.0717846460618,0.0,0.0,False,47,47,0,False
2018-12-09,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-12-16,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-12-23,0.0,0.0,127.57627118644066,0.0,0.0,False,0,0,0,False
2018-12-30,0.0,0.0,125.07477567298105,0.0,0.0,False,0,49,0,False
2019-01-06,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-01-13,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-01-20,0.0,0.0,115.06879361914255,0.0,0.0,False,0,0,0,False
2019-01-27,0.0,0.0,112.56729810568294,0.0,0.0,False,0,0,0,False
2019-02-03,0.0,0.0,117.57028913260218,0.0,0.0,False,46,0,0,False
2019-02-10,0.0,0.0,0.0,0.0,0.0,False,0,47,0,False
2019-02-17,0.0,0.0,0.0,0.0,0.0,False,0,49,0,False
2019-02-24,0.0,0.0,120.0717846460618,0.0,0.0,False,48,0,0,False
2019-03-03,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-10,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-17,0.0,0.0,245.14656031904283,0.0,0.0,False,97,0,0,False
2019-03-24,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-31,0.0,0.0,180.1076769690927,0.0,0.0,False,48,48,0,False
2019-04-07,0.0,0.0,120.0717846460618,0.0,0.0,False,0,0,0,False
2019-04-14,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-04-21,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-04-28,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-05-05,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-05-12,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-05-19,0.0,0.0,120.0717846460618,0.0,0.0,False,0,47,0,False
2019-05-26,0.0,0.0,122.57328015952142,0.0,0.0,False,48,0,0,False
2019-06-02,0.0,0.0,115.06879361914255,0.0,0.0,False,45,0,0,False
2019-06-09,0.0,0.0,225.13459621136587,0.0,0.0,False,89,0,0,False
2019-06-16,0.0,0.0,122.57328015952142,0.0,0.0,False,48,0,0,False
2019-06-23,0.0,0.0,122.57328015952142,0.0,0.0,False,49,0,0,False
2019-06-30,0.0,0.0,0.0,0.0,0.0,False,0,47,0,False
2019-07-07,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-07-14,0.0,0.0,125.07477567298105,0.0,0.0,False,0,50,0,False
2019-07-21,0.0,0.0,127.57627118644066,0.0,0.0,False,50,0,0,False
2019-07-28,0.0,0.0,132.5792622133599,0.0,0.0,False,52,0,0,False
2019-08-04,0.0,0.0,132.5792622133599,0.0,0.0,False,0,0,0,False
2019-08-11,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-08-18,0.0,0.0,125.07477567298105,0.0,0.0,False,49,49,0,False
2019-08-25,0.0,0.0,117.57028913260218,0.0,0.0,False,0,47,0,False
2019-09-01,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-09-08,0.0,0.0,120.0717846460618,0.0,0.0,False,47,0,0,False
2019-09-15,0.0,0.0,177.60618145563308,0.0,0.0,False,93,0,0,False
2019-09-22,0.0,0.0,110.06580259222332,0.0,0.0,False,44,0,0,False
2019-09-29,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-10-06,0.0,0.0,0.0,0.0,0.0,False,0,44,0,False
2019-10-13,0.0,0.0,112.56729810568294,0.0,0.0,False,45,0,0,False
2019-10-20,0.0,0.0,112.56729810568294,0.0,0.0,False,45,0,0,False
2019-10-27,0.0,0.0,107.56430707876369,0.0,0.0,False,42,0,0,False
2019-11-03,0.0,0.0,0.0,0.0,0.0,False,0,43,0,False
2019-11-10,0.0,0.0,107.56430707876369,0.0,0.0,False,0,0,0,False
2019-11-17,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-11-24,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-01,0.0,0.0,107.56430707876369,0.0,0.0,False,0,0,0,False
2019-12-08,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-15,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-22,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-29,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-01-05,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-01-12,0.0,0.0,100.05982053838483,0.0,0.0,False,0,0,0,False
2020-01-19,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-01-26,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-02-02,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-02-09,0.0,0.0,100.05982053838483,0.0,0.0,False,0,0,0,False
2020-02-16,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-02-23,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-01,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-08,0.0,0.0,97.55832502492521,0.0,0.0,False,39,0,0,False
2020-03-15,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-22,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-29,0.0,0.0,82.54935194416748,0.0,0.0,False,33,0,0,False
2020-04-05,0.0,0.0,172.60319042871384,0.0,0.0,False,68,0,0,False
2020-04-12,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-04-19,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-04-26,0.0,0.0,80.04785643070787,0.0,0.0,False,32,0,0,False
2020-05-03,0.0,0.0,0.0,0.0,0.0,True,0,0,0,True
