date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux ,isPartial
2018-01-07,0,0,19,0,False
2018-01-14,0,0,0,0,False
2018-01-21,20,0,0,0,False
2018-01-28,0,0,0,0,False
2018-02-04,0,0,0,0,False
2018-02-11,39,0,0,0,False
2018-02-18,20,0,0,0,False
2018-02-25,20,0,0,0,False
2018-03-04,30,0,0,0,False
2018-03-11,20,0,0,0,False
2018-03-18,0,0,0,0,False
2018-03-25,20,0,0,0,False
2018-04-01,0,0,39,0,False
2018-04-08,20,0,0,0,False
2018-04-15,0,0,0,0,False
2018-04-22,41,0,0,0,False
2018-04-29,0,0,21,0,False
2018-05-06,21,0,21,0,False
2018-05-13,0,0,20,0,False
2018-05-20,20,0,0,0,False
2018-05-27,0,0,0,0,False
2018-06-03,0,0,20,0,False
2018-06-10,19,0,0,0,False
2018-06-17,0,0,0,0,False
2018-06-24,0,0,0,0,False
2018-07-01,20,0,20,0,False
2018-07-08,21,0,0,0,False
2018-07-15,45,0,0,0,False
2018-07-22,0,0,0,0,False
2018-07-29,45,0,0,0,False
2018-08-05,0,0,0,0,False
2018-08-12,48,0,0,0,False
2018-08-19,46,0,46,0,False
2018-08-26,0,0,0,0,False
2018-09-02,21,0,0,0,False
2018-09-09,21,0,21,0,False
2018-09-16,31,0,21,0,False
2018-09-23,0,0,21,0,False
2018-09-30,21,0,0,0,False
2018-10-07,0,0,0,0,False
2018-10-14,0,0,0,0,False
2018-10-21,0,0,0,0,False
2018-10-28,0,0,0,0,False
2018-11-04,20,0,30,0,False
2018-11-11,0,0,0,0,False
2018-11-18,20,0,0,0,False
2018-11-25,20,0,0,0,False
2018-12-02,0,0,0,0,False
2018-12-09,0,0,0,0,False
2018-12-16,21,0,0,0,False
2018-12-23,0,0,0,0,False
2018-12-30,21,0,0,0,False
2019-01-06,0,0,20,0,False
2019-01-13,20,0,20,0,False
2019-01-20,0,0,19,0,False
2019-01-27,0,0,0,0,False
2019-02-03,20,0,0,0,False
2019-02-10,21,0,21,0,False
2019-02-17,21,0,0,0,False
2019-02-24,30,0,20,0,False
2019-03-03,19,0,0,0,False
2019-03-10,0,0,0,0,False
2019-03-17,0,0,0,0,False
2019-03-24,21,0,0,0,False
2019-03-31,0,0,0,0,False
2019-04-07,21,0,0,0,False
2019-04-14,22,0,22,0,False
2019-04-21,20,0,0,0,False
2019-04-28,39,0,19,0,False
2019-05-05,19,0,19,0,False
2019-05-12,31,0,0,0,False
2019-05-19,20,0,0,0,False
2019-05-26,20,0,20,0,False
2019-06-02,0,0,18,0,False
2019-06-09,19,0,0,0,False
2019-06-16,20,0,41,0,False
2019-06-23,20,0,20,0,False
2019-06-30,0,0,20,0,False
2019-07-07,41,0,20,0,False
2019-07-14,21,0,21,0,False
2019-07-21,22,0,0,0,False
2019-07-28,0,0,0,0,False
2019-08-04,0,0,0,0,False
2019-08-11,44,0,0,0,False
2019-08-18,0,0,0,0,False
2019-08-25,20,0,20,0,False
2019-09-01,0,0,20,0,False
2019-09-08,20,0,0,0,False
2019-09-15,0,0,0,0,False
2019-09-22,18,0,0,0,False
2019-09-29,0,0,0,0,False
2019-10-06,0,0,0,0,False
2019-10-13,18,0,0,0,False
2019-10-20,0,0,0,0,False
2019-10-27,18,0,0,0,False
2019-11-03,0,0,0,0,False
2019-11-10,0,0,18,0,False
2019-11-17,0,0,0,0,False
2019-11-24,17,0,0,0,False
2019-12-01,0,0,0,0,False
2019-12-08,0,0,0,0,False
2019-12-15,18,0,0,0,False
2019-12-22,0,0,0,0,False
2019-12-29,0,0,0,0,False
2020-01-05,17,0,0,0,False
2020-01-12,17,0,17,0,False
2020-01-19,0,0,17,0,False
2020-01-26,0,0,0,0,False
2020-02-02,0,0,17,0,False
2020-02-09,0,0,0,0,False
2020-02-16,17,0,0,0,False
2020-02-23,0,0,17,0,False
2020-03-01,24,0,0,0,False
2020-03-08,0,0,0,0,False
2020-03-15,0,0,0,0,False
2020-03-22,14,0,0,0,False
2020-03-29,0,0,14,0,False
2020-04-05,0,0,0,0,False
2020-04-12,0,0,15,0,False
2020-04-19,0,0,15,0,False
2020-04-26,0,0,0,0,False
2020-05-03,100,0,0,0,True
