date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux ,isPartial
2018-01-07,36,0,48,0,False
2018-01-14,72,0,0,0,False
2018-01-21,48,0,0,24,False
2018-01-28,0,0,0,0,False
2018-02-04,23,0,0,0,False
2018-02-11,60,0,24,24,False
2018-02-18,24,0,0,0,False
2018-02-25,25,0,0,0,False
2018-03-04,0,0,0,0,False
2018-03-11,25,0,25,0,False
2018-03-18,24,0,0,0,False
2018-03-25,0,0,0,25,False
2018-04-01,25,0,25,25,False
2018-04-08,24,0,0,0,False
2018-04-15,52,0,0,0,False
2018-04-22,25,0,0,25,False
2018-04-29,0,0,0,0,False
2018-05-06,27,0,27,0,False
2018-05-13,0,0,0,0,False
2018-05-20,38,0,0,25,False
2018-05-27,24,0,25,24,False
2018-06-03,24,0,0,25,False
2018-06-10,0,0,0,0,False
2018-06-17,25,0,0,25,False
2018-06-24,0,0,0,0,False
2018-07-01,24,0,0,0,False
2018-07-08,26,0,26,0,False
2018-07-15,28,0,0,0,False
2018-07-22,0,0,27,0,False
2018-07-29,28,0,55,0,False
2018-08-05,28,0,0,0,False
2018-08-12,29,0,29,0,False
2018-08-19,27,0,55,27,False
2018-08-26,52,0,26,0,False
2018-09-02,26,0,0,26,False
2018-09-09,39,0,26,0,False
2018-09-16,100,0,38,0,False
2018-09-23,0,0,26,25,False
2018-09-30,0,0,0,0,False
2018-10-07,26,0,25,0,False
2018-10-14,26,0,26,0,False
2018-10-21,0,0,0,26,False
2018-10-28,25,0,0,25,False
2018-11-04,24,0,24,0,False
2018-11-11,0,0,0,0,False
2018-11-18,24,0,0,0,False
2018-11-25,24,0,0,25,False
2018-12-02,0,0,0,0,False
2018-12-09,0,0,0,0,False
2018-12-16,0,0,0,0,False
2018-12-23,54,0,0,0,False
2018-12-30,0,0,0,0,False
2019-01-06,0,0,25,0,False
2019-01-13,25,0,0,25,False
2019-01-20,24,0,24,24,False
2019-01-27,0,0,23,23,False
2019-02-03,0,0,25,0,False
2019-02-10,26,0,0,0,False
2019-02-17,40,0,0,26,False
2019-02-24,25,0,0,0,False
2019-03-03,0,0,24,0,False
2019-03-10,24,0,25,0,False
2019-03-17,39,0,0,0,False
2019-03-24,51,0,0,26,False
2019-03-31,25,0,25,0,False
2019-04-07,26,0,0,0,False
2019-04-14,27,0,40,0,False
2019-04-21,0,0,24,0,False
2019-04-28,0,0,0,0,False
2019-05-05,0,0,23,0,False
2019-05-12,24,0,25,0,False
2019-05-19,24,0,24,24,False
2019-05-26,25,0,49,0,False
2019-06-02,23,0,0,0,False
2019-06-09,24,0,24,0,False
2019-06-16,25,0,25,25,False
2019-06-23,0,0,0,0,False
2019-06-30,49,0,24,36,False
2019-07-07,25,0,25,0,False
2019-07-14,26,0,0,0,False
2019-07-21,0,0,0,0,False
2019-07-28,41,0,27,0,False
2019-08-04,0,0,27,0,False
2019-08-11,0,0,26,27,False
2019-08-18,0,0,26,0,False
2019-08-25,24,0,24,0,False
2019-09-01,0,0,0,24,False
2019-09-08,0,0,0,24,False
2019-09-15,24,0,0,0,False
2019-09-22,0,0,0,0,False
2019-09-29,0,0,0,0,False
2019-10-06,45,0,0,0,False
2019-10-13,23,0,0,23,False
2019-10-20,23,0,23,0,False
2019-10-27,22,0,22,0,False
2019-11-03,22,0,22,22,False
2019-11-10,44,0,0,0,False
2019-11-17,44,0,0,0,False
2019-11-24,0,0,0,0,False
2019-12-01,0,0,0,0,False
2019-12-08,22,0,0,21,False
2019-12-15,0,0,0,0,False
2019-12-22,69,0,23,23,False
2019-12-29,0,0,22,22,False
2020-01-05,43,0,21,42,False
2020-01-12,21,0,0,21,False
2020-01-19,22,0,0,22,False
2020-01-26,21,0,21,0,False
2020-02-02,63,0,0,0,False
2020-02-09,0,0,21,0,False
2020-02-16,22,0,22,0,False
2020-02-23,21,0,0,21,False
2020-03-01,40,0,20,0,False
2020-03-08,30,0,0,0,False
2020-03-15,17,0,17,0,False
2020-03-22,17,0,0,17,False
2020-03-29,17,0,0,0,False
2020-04-05,25,0,0,25,False
2020-04-12,35,0,17,0,False
2020-04-19,17,0,17,0,False
2020-04-26,16,0,0,0,False
2020-05-03,0,0,0,0,True
