date,videos,isPartial
2018-01-07,44,False
2018-01-14,78,False
2018-01-21,61,False
2018-01-28,34,False
2018-02-04,50,False
2018-02-11,85,False
2018-02-18,57,False
2018-02-25,77,False
2018-03-04,74,False
2018-03-11,41,False
2018-03-18,75,False
2018-03-25,44,False
2018-04-01,45,False
2018-04-08,58,False
2018-04-15,44,False
2018-04-22,27,False
2018-04-29,33,False
2018-05-06,58,False
2018-05-13,59,False
2018-05-20,26,False
2018-05-27,70,False
2018-06-03,68,False
2018-06-10,33,False
2018-06-17,43,False
2018-06-24,35,False
2018-07-01,70,False
2018-07-08,34,False
2018-07-15,27,False
2018-07-22,26,False
2018-07-29,70,False
2018-08-05,53,False
2018-08-12,36,False
2018-08-19,51,False
2018-08-26,42,False
2018-09-02,42,False
2018-09-09,69,False
2018-09-16,49,False
2018-09-23,51,False
2018-09-30,34,False
2018-10-07,44,False
2018-10-14,26,False
2018-10-21,61,False
2018-10-28,25,False
2018-11-04,50,False
2018-11-11,62,False
2018-11-18,34,False
2018-11-25,17,False
2018-12-02,35,False
2018-12-09,9,False
2018-12-16,64,False
2018-12-23,100,False
2018-12-30,54,False
2019-01-06,34,False
2019-01-13,33,False
2019-01-20,54,False
2019-01-27,63,False
2019-02-03,32,False
2019-02-10,41,False
2019-02-17,93,False
2019-02-24,86,False
2019-03-03,26,False
2019-03-10,42,False
2019-03-17,59,False
2019-03-24,59,False
2019-03-31,33,False
2019-04-07,67,False
2019-04-14,26,False
2019-04-21,50,False
2019-04-28,8,False
2019-05-05,40,False
2019-05-12,47,False
2019-05-19,24,False
2019-05-26,15,False
2019-06-02,43,False
2019-06-09,42,False
2019-06-16,34,False
2019-06-23,53,False
2019-06-30,71,False
2019-07-07,17,False
2019-07-14,35,False
2019-07-21,54,False
2019-07-28,44,False
2019-08-04,27,False
2019-08-11,81,False
2019-08-18,16,False
2019-08-25,39,False
2019-09-01,39,False
2019-09-08,81,False
2019-09-15,70,False
2019-09-22,45,False
2019-09-29,46,False
2019-10-06,55,False
2019-10-13,39,False
2019-10-20,76,False
2019-10-27,66,False
2019-11-03,45,False
2019-11-10,30,False
2019-11-17,67,False
2019-11-24,15,False
2019-12-01,30,False
2019-12-08,39,False
2019-12-15,32,False
2019-12-22,53,False
2019-12-29,48,False
2020-01-05,53,False
2020-01-12,28,False
2020-01-19,44,False
2020-01-26,21,False
2020-02-02,28,False
2020-02-09,36,False
2020-02-16,14,False
2020-02-23,40,False
2020-03-01,53,False
2020-03-08,56,False
2020-03-15,44,False
2020-03-22,39,False
2020-03-29,53,False
2020-04-05,32,False
2020-04-12,56,False
2020-04-19,48,False
2020-04-26,31,True
