date,pintar habitacion,instalar aire acondicionado,decorador,arreglar muebles,empresa de reformas,isPartial
2018-01-07,29,0,0,0,0,False
2018-01-14,0,0,0,0,29,False
2018-01-21,0,29,28,0,0,False
2018-01-28,0,0,0,0,0,False
2018-02-04,0,0,0,0,0,False
2018-02-11,0,0,87,0,0,False
2018-02-18,44,0,0,0,29,False
2018-02-25,0,0,0,0,0,False
2018-03-04,0,0,28,0,0,False
2018-03-11,29,29,28,0,0,False
2018-03-18,28,0,28,0,0,False
2018-03-25,0,28,0,0,0,False
2018-04-01,44,0,29,0,0,False
2018-04-08,0,0,0,0,0,False
2018-04-15,58,0,43,0,0,False
2018-04-22,29,0,0,0,29,False
2018-04-29,28,0,0,0,0,False
2018-05-06,28,0,0,0,0,False
2018-05-13,0,0,0,0,0,False
2018-05-20,0,0,0,0,29,False
2018-05-27,70,0,0,0,28,False
2018-06-03,28,0,0,0,0,False
2018-06-10,41,0,27,0,0,False
2018-06-17,46,0,0,0,0,False
2018-06-24,30,90,30,0,0,False
2018-07-01,60,30,30,0,0,False
2018-07-08,44,29,0,0,0,False
2018-07-15,0,0,0,0,0,False
2018-07-22,31,0,0,0,0,False
2018-07-29,61,30,0,0,0,False
2018-08-05,0,0,0,0,0,False
2018-08-12,0,0,0,0,0,False
2018-08-19,27,0,0,0,0,False
2018-08-26,41,0,0,0,0,False
2018-09-02,56,0,0,0,0,False
2018-09-09,0,0,0,0,0,False
2018-09-16,30,30,30,0,0,False
2018-09-23,0,0,0,0,0,False
2018-09-30,30,0,29,0,29,False
2018-10-07,0,0,29,0,0,False
2018-10-14,29,0,28,0,0,False
2018-10-21,87,0,0,0,0,False
2018-10-28,0,0,0,0,0,False
2018-11-04,55,0,28,0,0,False
2018-11-11,0,0,28,0,0,False
2018-11-18,54,27,0,0,0,False
2018-11-25,0,0,0,0,28,False
2018-12-02,29,28,0,0,0,False
2018-12-09,55,0,0,0,0,False
2018-12-16,28,0,0,0,0,False
2018-12-23,30,0,0,0,0,False
2018-12-30,0,0,0,0,0,False
2019-01-06,0,0,0,0,0,False
2019-01-13,28,0,27,0,28,False
2019-01-20,26,0,26,0,0,False
2019-01-27,67,0,0,0,54,False
2019-02-03,0,0,56,0,0,False
2019-02-10,28,28,28,0,28,False
2019-02-17,28,0,0,0,0,False
2019-02-24,27,0,0,0,0,False
2019-03-03,0,0,0,0,0,False
2019-03-10,55,0,0,0,27,False
2019-03-17,55,0,0,0,0,False
2019-03-24,56,0,0,0,0,False
2019-03-31,27,26,27,0,0,False
2019-04-07,28,0,0,0,0,False
2019-04-14,0,0,26,0,0,False
2019-04-21,0,0,27,0,0,False
2019-04-28,27,0,0,0,0,False
2019-05-05,0,27,0,0,0,False
2019-05-12,54,0,27,0,0,False
2019-05-19,0,0,0,0,0,False
2019-05-26,0,0,0,0,26,False
2019-06-02,0,26,0,0,0,False
2019-06-09,27,0,0,0,0,False
2019-06-16,0,0,0,0,0,False
2019-06-23,28,28,0,0,0,False
2019-06-30,0,28,0,0,0,False
2019-07-07,27,27,0,0,0,False
2019-07-14,43,28,0,0,0,False
2019-07-21,28,28,54,0,0,False
2019-07-28,28,0,0,0,0,False
2019-08-04,25,25,0,0,0,False
2019-08-11,100,0,0,0,0,False
2019-08-18,0,0,0,0,0,False
2019-08-25,0,0,24,0,24,False
2019-09-01,26,26,0,0,26,False
2019-09-08,26,0,26,0,26,False
2019-09-15,25,0,24,0,25,False
2019-09-22,51,0,0,0,0,False
2019-09-29,25,0,0,0,25,False
2019-10-06,25,25,0,0,0,False
2019-10-13,24,0,24,0,24,False
2019-10-20,0,0,36,0,0,False
2019-10-27,24,0,0,0,24,False
2019-11-03,24,23,0,0,0,False
2019-11-10,24,0,0,0,23,False
2019-11-17,0,0,24,0,0,False
2019-11-24,23,0,23,0,0,False
2019-12-01,0,0,24,0,0,False
2019-12-08,25,0,25,0,25,False
2019-12-15,0,0,0,0,0,False
2019-12-22,0,0,0,0,0,False
2019-12-29,0,0,0,0,0,False
2020-01-05,0,0,48,0,49,False
2020-01-12,22,0,44,0,0,False
2020-01-19,23,0,23,0,0,False
2020-01-26,23,0,34,0,0,False
2020-02-02,46,0,23,0,0,False
2020-02-09,46,23,0,0,23,False
2020-02-16,24,0,0,0,0,False
2020-02-23,0,0,0,0,23,False
2020-03-01,0,0,43,0,0,False
2020-03-08,22,0,21,0,0,False
2020-03-15,0,0,20,0,20,False
2020-03-22,0,0,20,0,0,False
2020-03-29,50,20,0,0,0,False
2020-04-05,62,0,0,0,20,False
2020-04-12,20,0,20,0,0,False
2020-04-19,20,19,0,0,19,False
2020-04-26,29,0,39,0,0,False
2020-05-03,40,19,20,0,0,False
2020-05-10,29,0,0,0,0,False
2020-05-17,0,0,0,0,0,False
2020-05-24,31,21,42,0,0,False
2020-05-31,40,30,0,0,0,False
2020-06-07,31,0,0,0,0,False
2020-06-14,0,0,0,0,0,True
