date,bomboniere,isPartial
2018-01-07,51,False
2018-01-14,73,False
2018-01-21,89,False
2018-01-28,100,False
2018-02-04,86,False
2018-02-11,53,False
2018-02-18,83,False
2018-02-25,59,False
2018-03-04,69,False
2018-03-11,76,False
2018-03-18,76,False
2018-03-25,96,False
2018-04-01,55,False
2018-04-08,65,False
2018-04-15,65,False
2018-04-22,38,False
2018-04-29,40,False
2018-05-06,57,False
2018-05-13,61,False
2018-05-20,58,False
2018-05-27,45,False
2018-06-03,65,False
2018-06-10,35,False
2018-06-17,20,False
2018-06-24,16,False
2018-07-01,39,False
2018-07-08,57,False
2018-07-15,38,False
2018-07-22,30,False
2018-07-29,19,False
2018-08-05,23,False
2018-08-12,25,False
2018-08-19,35,False
2018-08-26,27,False
2018-09-02,32,False
2018-09-09,62,False
2018-09-16,32,False
2018-09-23,21,False
2018-09-30,50,False
2018-10-07,66,False
2018-10-14,26,False
2018-10-21,46,False
2018-10-28,24,False
2018-11-04,28,False
2018-11-11,22,False
2018-11-18,25,False
2018-11-25,26,False
2018-12-02,26,False
2018-12-09,17,False
2018-12-16,0,False
2018-12-23,39,False
2018-12-30,23,False
2019-01-06,47,False
2019-01-13,74,False
2019-01-20,39,False
2019-01-27,59,False
2019-02-03,66,False
2019-02-10,64,False
2019-02-17,53,False
2019-02-24,81,False
2019-03-03,58,False
2019-03-10,51,False
2019-03-17,68,False
2019-03-24,72,False
2019-03-31,51,False
2019-04-07,75,False
2019-04-14,63,False
2019-04-21,46,False
2019-04-28,53,False
2019-05-05,45,False
2019-05-12,42,False
2019-05-19,48,False
2019-05-26,50,False
2019-06-02,35,False
2019-06-09,22,False
2019-06-16,15,False
2019-06-23,38,False
2019-06-30,19,False
2019-07-07,46,False
2019-07-14,32,False
2019-07-21,44,False
2019-07-28,15,False
2019-08-04,36,False
2019-08-11,28,False
2019-08-18,37,False
2019-08-25,17,False
2019-09-01,24,False
2019-09-08,44,False
2019-09-15,18,False
2019-09-22,43,False
2019-09-29,22,False
2019-10-06,29,False
2019-10-13,21,False
2019-10-20,34,False
2019-10-27,28,False
2019-11-03,28,False
2019-11-10,25,False
2019-11-17,27,False
2019-11-24,10,False
2019-12-01,22,False
2019-12-08,19,False
2019-12-15,11,False
2019-12-22,13,False
2019-12-29,36,False
2020-01-05,48,False
2020-01-12,31,False
2020-01-19,69,False
2020-01-26,68,False
2020-02-02,80,False
2020-02-09,47,False
2020-02-16,78,False
2020-02-23,43,False
2020-03-01,26,False
2020-03-08,22,False
2020-03-15,6,False
2020-03-22,6,False
2020-03-29,0,False
2020-04-05,19,False
2020-04-12,6,False
2020-04-19,6,False
2020-04-26,10,True
