date,Bomboniere,isPartial
2018-01-07,48,False
2018-01-14,47,False
2018-01-21,59,False
2018-01-28,81,False
2018-02-04,67,False
2018-02-11,91,False
2018-02-18,75,False
2018-02-25,52,False
2018-03-04,77,False
2018-03-11,34,False
2018-03-18,100,False
2018-03-25,49,False
2018-04-01,25,False
2018-04-08,24,False
2018-04-15,73,False
2018-04-22,24,False
2018-04-29,72,False
2018-05-06,35,False
2018-05-13,24,False
2018-05-20,47,False
2018-05-27,75,False
2018-06-03,49,False
2018-06-10,71,False
2018-06-17,23,False
2018-06-24,24,False
2018-07-01,48,False
2018-07-08,23,False
2018-07-15,23,False
2018-07-22,45,False
2018-07-29,23,False
2018-08-05,32,False
2018-08-12,18,False
2018-08-19,38,False
2018-08-26,53,False
2018-09-02,22,False
2018-09-09,0,False
2018-09-16,46,False
2018-09-23,48,False
2018-09-30,71,False
2018-10-07,24,False
2018-10-14,0,False
2018-10-21,48,False
2018-10-28,47,False
2018-11-04,35,False
2018-11-11,0,False
2018-11-18,23,False
2018-11-25,23,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,49,False
2018-12-23,0,False
2018-12-30,0,False
2019-01-06,22,False
2019-01-13,45,False
2019-01-20,32,False
2019-01-27,54,False
2019-02-03,44,False
2019-02-10,97,False
2019-02-17,33,False
2019-02-24,34,False
2019-03-03,36,False
2019-03-10,58,False
2019-03-17,24,False
2019-03-24,35,False
2019-03-31,47,False
2019-04-07,46,False
2019-04-14,49,False
2019-04-21,86,False
2019-04-28,46,False
2019-05-05,70,False
2019-05-12,44,False
2019-05-19,23,False
2019-05-26,21,False
2019-06-02,24,False
2019-06-09,24,False
2019-06-16,25,False
2019-06-23,0,False
2019-06-30,25,False
2019-07-07,23,False
2019-07-14,24,False
2019-07-21,0,False
2019-07-28,0,False
2019-08-04,22,False
2019-08-11,21,False
2019-08-18,40,False
2019-08-25,0,False
2019-09-01,64,False
2019-09-08,34,False
2019-09-15,22,False
2019-09-22,33,False
2019-09-29,55,False
2019-10-06,23,False
2019-10-13,45,False
2019-10-20,22,False
2019-10-27,43,False
2019-11-03,60,False
2019-11-10,31,False
2019-11-17,21,False
2019-11-24,0,False
2019-12-01,21,False
2019-12-08,0,False
2019-12-15,0,False
2019-12-22,23,False
2019-12-29,32,False
2020-01-05,62,False
2020-01-12,38,False
2020-01-19,30,False
2020-01-26,58,False
2020-02-02,19,False
2020-02-09,59,False
2020-02-16,100,False
2020-02-23,47,False
2020-03-01,27,False
2020-03-08,17,False
2020-03-15,16,False
2020-03-22,0,False
2020-03-29,16,False
2020-04-05,0,False
2020-04-12,17,False
2020-04-19,0,False
2020-04-26,0,True
