date,bomboniere,isPartial
2018-01-07,55,False
2018-01-14,72,False
2018-01-21,81,False
2018-01-28,78,False
2018-02-04,66,False
2018-02-11,76,False
2018-02-18,65,False
2018-02-25,68,False
2018-03-04,73,False
2018-03-11,99,False
2018-03-18,76,False
2018-03-25,53,False
2018-04-01,75,False
2018-04-08,67,False
2018-04-15,85,False
2018-04-22,51,False
2018-04-29,70,False
2018-05-06,70,False
2018-05-13,62,False
2018-05-20,58,False
2018-05-27,43,False
2018-06-03,50,False
2018-06-10,46,False
2018-06-17,26,False
2018-06-24,33,False
2018-07-01,43,False
2018-07-08,25,False
2018-07-15,35,False
2018-07-22,27,False
2018-07-29,28,False
2018-08-05,25,False
2018-08-12,16,False
2018-08-19,31,False
2018-08-26,46,False
2018-09-02,42,False
2018-09-09,43,False
2018-09-16,39,False
2018-09-23,46,False
2018-09-30,47,False
2018-10-07,39,False
2018-10-14,58,False
2018-10-21,34,False
2018-10-28,36,False
2018-11-04,57,False
2018-11-11,40,False
2018-11-18,28,False
2018-11-25,21,False
2018-12-02,29,False
2018-12-09,23,False
2018-12-16,26,False
2018-12-23,25,False
2018-12-30,28,False
2019-01-06,51,False
2019-01-13,73,False
2019-01-20,57,False
2019-01-27,84,False
2019-02-03,60,False
2019-02-10,57,False
2019-02-17,85,False
2019-02-24,72,False
2019-03-03,50,False
2019-03-10,67,False
2019-03-17,87,False
2019-03-24,87,False
2019-03-31,72,False
2019-04-07,72,False
2019-04-14,53,False
2019-04-21,68,False
2019-04-28,45,False
2019-05-05,100,False
2019-05-12,49,False
2019-05-19,63,False
2019-05-26,40,False
2019-06-02,25,False
2019-06-09,20,False
2019-06-16,33,False
2019-06-23,19,False
2019-06-30,24,False
2019-07-07,46,False
2019-07-14,33,False
2019-07-21,26,False
2019-07-28,17,False
2019-08-04,35,False
2019-08-11,31,False
2019-08-18,20,False
2019-08-25,28,False
2019-09-01,43,False
2019-09-08,50,False
2019-09-15,29,False
2019-09-22,36,False
2019-09-29,36,False
2019-10-06,38,False
2019-10-13,29,False
2019-10-20,35,False
2019-10-27,23,False
2019-11-03,30,False
2019-11-10,17,False
2019-11-17,30,False
2019-11-24,20,False
2019-12-01,26,False
2019-12-08,21,False
2019-12-15,30,False
2019-12-22,21,False
2019-12-29,25,False
2020-01-05,45,False
2020-01-12,59,False
2020-01-19,57,False
2020-01-26,72,False
2020-02-02,59,False
2020-02-09,63,False
2020-02-16,64,False
2020-02-23,57,False
2020-03-01,64,False
2020-03-08,11,False
2020-03-15,7,False
2020-03-22,17,False
2020-03-29,7,False
2020-04-05,10,False
2020-04-12,7,False
2020-04-19,10,False
2020-04-26,14,True
