date,bomboniere,isPartial
2018-01-07,54,False
2018-01-14,40,False
2018-01-21,53,False
2018-01-28,45,False
2018-02-04,32,False
2018-02-11,65,False
2018-02-18,87,False
2018-02-25,59,False
2018-03-04,100,False
2018-03-11,69,False
2018-03-18,76,False
2018-03-25,47,False
2018-04-01,55,False
2018-04-08,57,False
2018-04-15,60,False
2018-04-22,89,False
2018-04-29,77,False
2018-05-06,25,False
2018-05-13,51,False
2018-05-20,72,False
2018-05-27,27,False
2018-06-03,46,False
2018-06-10,31,False
2018-06-17,53,False
2018-06-24,27,False
2018-07-01,27,False
2018-07-08,53,False
2018-07-15,27,False
2018-07-22,27,False
2018-07-29,27,False
2018-08-05,27,False
2018-08-12,27,False
2018-08-19,65,False
2018-08-26,78,False
2018-09-02,26,False
2018-09-09,0,False
2018-09-16,51,False
2018-09-23,77,False
2018-09-30,32,False
2018-10-07,40,False
2018-10-14,26,False
2018-10-21,20,False
2018-10-28,32,False
2018-11-04,26,False
2018-11-11,41,False
2018-11-18,26,False
2018-11-25,13,False
2018-12-02,13,False
2018-12-09,26,False
2018-12-16,14,False
2018-12-23,0,False
2018-12-30,48,False
2019-01-06,58,False
2019-01-13,50,False
2019-01-20,47,False
2019-01-27,36,False
2019-02-03,61,False
2019-02-10,44,False
2019-02-17,58,False
2019-02-24,52,False
2019-03-03,39,False
2019-03-10,51,False
2019-03-17,52,False
2019-03-24,45,False
2019-03-31,57,False
2019-04-07,51,False
2019-04-14,46,False
2019-04-21,32,False
2019-04-28,69,False
2019-05-05,55,False
2019-05-12,30,False
2019-05-19,54,False
2019-05-26,46,False
2019-06-02,19,False
2019-06-09,32,False
2019-06-16,33,False
2019-06-23,46,False
2019-06-30,14,False
2019-07-07,39,False
2019-07-14,27,False
2019-07-21,28,False
2019-07-28,34,False
2019-08-04,28,False
2019-08-11,28,False
2019-08-18,73,False
2019-08-25,42,False
2019-09-01,36,False
2019-09-08,37,False
2019-09-15,41,False
2019-09-22,58,False
2019-09-29,24,False
2019-10-06,36,False
2019-10-13,36,False
2019-10-20,46,False
2019-10-27,22,False
2019-11-03,28,False
2019-11-10,17,False
2019-11-17,23,False
2019-11-24,23,False
2019-12-01,18,False
2019-12-08,24,False
2019-12-15,0,False
2019-12-22,14,False
2019-12-29,12,False
2020-01-05,46,False
2020-01-12,37,False
2020-01-19,50,False
2020-01-26,65,False
2020-02-02,43,False
2020-02-09,56,False
2020-02-16,60,False
2020-02-23,46,False
2020-03-01,60,False
2020-03-08,24,False
2020-03-15,19,False
2020-03-22,9,False
2020-03-29,18,False
2020-04-05,0,False
2020-04-12,0,False
2020-04-19,18,False
2020-04-26,0,True
