date,catering,isPartial
2018-01-07,0,False
2018-01-14,64,False
2018-01-21,0,False
2018-01-28,31,False
2018-02-04,16,False
2018-02-11,33,False
2018-02-18,16,False
2018-02-25,15,False
2018-03-04,48,False
2018-03-11,16,False
2018-03-18,0,False
2018-03-25,18,False
2018-04-01,0,False
2018-04-08,62,False
2018-04-15,63,False
2018-04-22,15,False
2018-04-29,16,False
2018-05-06,0,False
2018-05-13,16,False
2018-05-20,49,False
2018-05-27,0,False
2018-06-03,16,False
2018-06-10,15,False
2018-06-17,0,False
2018-06-24,0,False
2018-07-01,17,False
2018-07-08,17,False
2018-07-15,35,False
2018-07-22,35,False
2018-07-29,18,False
2018-08-05,18,False
2018-08-12,18,False
2018-08-19,18,False
2018-08-26,17,False
2018-09-02,31,False
2018-09-09,31,False
2018-09-16,16,False
2018-09-23,31,False
2018-09-30,16,False
2018-10-07,33,False
2018-10-14,45,False
2018-10-21,31,False
2018-10-28,100,False
2018-11-04,0,False
2018-11-11,0,False
2018-11-18,44,False
2018-11-25,0,False
2018-12-02,52,False
2018-12-09,0,False
2018-12-16,17,False
2018-12-23,0,False
2018-12-30,0,False
2019-01-06,16,False
2019-01-13,47,False
2019-01-20,29,False
2019-01-27,15,False
2019-02-03,31,False
2019-02-10,46,False
2019-02-17,48,False
2019-02-24,0,False
2019-03-03,32,False
2019-03-10,48,False
2019-03-17,16,False
2019-03-24,78,False
2019-03-31,15,False
2019-04-07,16,False
2019-04-14,0,False
2019-04-21,16,False
2019-04-28,31,False
2019-05-05,0,False
2019-05-12,31,False
2019-05-19,46,False
2019-05-26,30,False
2019-06-02,45,False
2019-06-09,31,False
2019-06-16,47,False
2019-06-23,16,False
2019-06-30,48,False
2019-07-07,94,False
2019-07-14,17,False
2019-07-21,34,False
2019-07-28,0,False
2019-08-04,17,False
2019-08-11,17,False
2019-08-18,17,False
2019-08-25,31,False
2019-09-01,15,False
2019-09-08,55,False
2019-09-15,30,False
2019-09-22,45,False
2019-09-29,44,False
2019-10-06,29,False
2019-10-13,28,False
2019-10-20,14,False
2019-10-27,43,False
2019-11-03,55,False
2019-11-10,14,False
2019-11-17,28,False
2019-11-24,27,False
2019-12-01,27,False
2019-12-08,29,False
2019-12-15,0,False
2019-12-22,31,False
2019-12-29,15,False
2020-01-05,14,False
2020-01-12,38,False
2020-01-19,24,False
2020-01-26,40,False
2020-02-02,51,False
2020-02-09,0,False
2020-02-16,51,False
2020-02-23,38,False
2020-03-01,24,False
2020-03-08,59,False
2020-03-15,11,False
2020-03-22,10,False
2020-03-29,10,False
2020-04-05,34,False
2020-04-12,18,True
