date,catering,isPartial
2018-01-07,100,False
2018-01-14,35,False
2018-01-21,17,False
2018-01-28,35,False
2018-02-04,17,False
2018-02-11,18,False
2018-02-18,34,False
2018-02-25,16,False
2018-03-04,0,False
2018-03-11,16,False
2018-03-18,0,False
2018-03-25,18,False
2018-04-01,0,False
2018-04-08,32,False
2018-04-15,34,False
2018-04-22,17,False
2018-04-29,69,False
2018-05-06,17,False
2018-05-13,0,False
2018-05-20,34,False
2018-05-27,17,False
2018-06-03,17,False
2018-06-10,33,False
2018-06-17,73,False
2018-06-24,19,False
2018-07-01,55,False
2018-07-08,18,False
2018-07-15,77,False
2018-07-22,19,False
2018-07-29,18,False
2018-08-05,18,False
2018-08-12,36,False
2018-08-19,0,False
2018-08-26,18,False
2018-09-02,92,False
2018-09-09,55,False
2018-09-16,52,False
2018-09-23,69,False
2018-09-30,0,False
2018-10-07,36,False
2018-10-14,17,False
2018-10-21,35,False
2018-10-28,52,False
2018-11-04,64,False
2018-11-11,17,False
2018-11-18,32,False
2018-11-25,34,False
2018-12-02,18,False
2018-12-09,34,False
2018-12-16,17,False
2018-12-23,58,False
2018-12-30,19,False
2019-01-06,52,False
2019-01-13,16,False
2019-01-20,47,False
2019-01-27,16,False
2019-02-03,34,False
2019-02-10,17,False
2019-02-17,0,False
2019-02-24,34,False
2019-03-03,17,False
2019-03-10,52,False
2019-03-17,35,False
2019-03-24,17,False
2019-03-31,49,False
2019-04-07,0,False
2019-04-14,32,False
2019-04-21,32,False
2019-04-28,17,False
2019-05-05,50,False
2019-05-12,52,False
2019-05-19,52,False
2019-05-26,84,False
2019-06-02,33,False
2019-06-09,34,False
2019-06-16,69,False
2019-06-23,18,False
2019-06-30,36,False
2019-07-07,0,False
2019-07-14,18,False
2019-07-21,36,False
2019-07-28,36,False
2019-08-04,35,False
2019-08-11,51,False
2019-08-18,69,False
2019-08-25,50,False
2019-09-01,17,False
2019-09-08,17,False
2019-09-15,80,False
2019-09-22,99,False
2019-09-29,0,False
2019-10-06,48,False
2019-10-13,31,False
2019-10-20,46,False
2019-10-27,30,False
2019-11-03,30,False
2019-11-10,15,False
2019-11-17,57,False
2019-11-24,14,False
2019-12-01,0,False
2019-12-08,0,False
2019-12-15,29,False
2019-12-22,16,False
2019-12-29,16,False
2020-01-05,61,False
2020-01-12,27,False
2020-01-19,14,False
2020-01-26,43,False
2020-02-02,0,False
2020-02-09,15,False
2020-02-16,45,False
2020-02-23,15,False
2020-03-01,14,False
2020-03-08,0,False
2020-03-15,0,False
2020-03-22,24,False
2020-03-29,0,False
2020-04-05,37,False
2020-04-12,42,True
