date,catering,isPartial
2018-01-07,30,False
2018-01-14,60,False
2018-01-21,30,False
2018-01-28,29,False
2018-02-04,87,False
2018-02-11,29,False
2018-02-18,42,False
2018-02-25,27,False
2018-03-04,28,False
2018-03-11,29,False
2018-03-18,57,False
2018-03-25,0,False
2018-04-01,46,False
2018-04-08,58,False
2018-04-15,0,False
2018-04-22,0,False
2018-04-29,29,False
2018-05-06,29,False
2018-05-13,29,False
2018-05-20,88,False
2018-05-27,75,False
2018-06-03,30,False
2018-06-10,85,False
2018-06-17,45,False
2018-06-24,61,False
2018-07-01,45,False
2018-07-08,45,False
2018-07-15,0,False
2018-07-22,46,False
2018-07-29,61,False
2018-08-05,31,False
2018-08-12,31,False
2018-08-19,30,False
2018-08-26,29,False
2018-09-02,44,False
2018-09-09,59,False
2018-09-16,29,False
2018-09-23,29,False
2018-09-30,59,False
2018-10-07,60,False
2018-10-14,59,False
2018-10-21,59,False
2018-10-28,29,False
2018-11-04,58,False
2018-11-11,0,False
2018-11-18,0,False
2018-11-25,44,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,31,False
2018-12-23,69,False
2018-12-30,31,False
2019-01-06,0,False
2019-01-13,0,False
2019-01-20,0,False
2019-01-27,27,False
2019-02-03,56,False
2019-02-10,29,False
2019-02-17,29,False
2019-02-24,0,False
2019-03-03,30,False
2019-03-10,0,False
2019-03-17,59,False
2019-03-24,59,False
2019-03-31,29,False
2019-04-07,0,False
2019-04-14,0,False
2019-04-21,29,False
2019-04-28,0,False
2019-05-05,28,False
2019-05-12,54,False
2019-05-19,54,False
2019-05-26,64,False
2019-06-02,59,False
2019-06-09,59,False
2019-06-16,45,False
2019-06-23,30,False
2019-06-30,61,False
2019-07-07,0,False
2019-07-14,61,False
2019-07-21,31,False
2019-07-28,46,False
2019-08-04,47,False
2019-08-11,0,False
2019-08-18,56,False
2019-08-25,0,False
2019-09-01,27,False
2019-09-08,42,False
2019-09-15,40,False
2019-09-22,53,False
2019-09-29,52,False
2019-10-06,82,False
2019-10-13,54,False
2019-10-20,26,False
2019-10-27,51,False
2019-11-03,38,False
2019-11-10,0,False
2019-11-17,52,False
2019-11-24,26,False
2019-12-01,52,False
2019-12-08,27,False
2019-12-15,54,False
2019-12-22,61,False
2019-12-29,27,False
2020-01-05,26,False
2020-01-12,48,False
2020-01-19,100,False
2020-01-26,24,False
2020-02-02,96,False
2020-02-09,50,False
2020-02-16,0,False
2020-02-23,23,False
2020-03-01,34,False
2020-03-08,0,False
2020-03-15,0,False
2020-03-22,19,False
2020-03-29,20,False
2020-04-05,22,False
2020-04-12,0,False
2020-04-19,0,False
2020-04-26,35,True
