date,catering,isPartial
2018-01-07,100,False
2018-01-14,20,False
2018-01-21,40,False
2018-01-28,20,False
2018-02-04,39,False
2018-02-11,29,False
2018-02-18,19,False
2018-02-25,19,False
2018-03-04,19,False
2018-03-11,29,False
2018-03-18,50,False
2018-03-25,20,False
2018-04-01,0,False
2018-04-08,44,False
2018-04-15,46,False
2018-04-22,23,False
2018-04-29,33,False
2018-05-06,21,False
2018-05-13,21,False
2018-05-20,63,False
2018-05-27,31,False
2018-06-03,43,False
2018-06-10,21,False
2018-06-17,22,False
2018-06-24,21,False
2018-07-01,77,False
2018-07-08,75,False
2018-07-15,28,False
2018-07-22,28,False
2018-07-29,27,False
2018-08-05,0,False
2018-08-12,25,False
2018-08-19,66,False
2018-08-26,18,False
2018-09-02,38,False
2018-09-09,40,False
2018-09-16,40,False
2018-09-23,20,False
2018-09-30,81,False
2018-10-07,21,False
2018-10-14,33,False
2018-10-21,21,False
2018-10-28,21,False
2018-11-04,43,False
2018-11-11,34,False
2018-11-18,0,False
2018-11-25,22,False
2018-12-02,32,False
2018-12-09,31,False
2018-12-16,21,False
2018-12-23,20,False
2018-12-30,33,False
2019-01-06,27,False
2019-01-13,0,False
2019-01-20,37,False
2019-01-27,27,False
2019-02-03,64,False
2019-02-10,37,False
2019-02-17,37,False
2019-02-24,28,False
2019-03-03,19,False
2019-03-10,48,False
2019-03-17,40,False
2019-03-24,21,False
2019-03-31,31,False
2019-04-07,42,False
2019-04-14,21,False
2019-04-21,32,False
2019-04-28,31,False
2019-05-05,61,False
2019-05-12,60,False
2019-05-19,30,False
2019-05-26,57,False
2019-06-02,50,False
2019-06-09,39,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,19,False
2019-07-07,44,False
2019-07-14,43,False
2019-07-21,33,False
2019-07-28,31,False
2019-08-04,15,False
2019-08-11,42,False
2019-08-18,20,False
2019-08-25,29,False
2019-09-01,47,False
2019-09-08,36,False
2019-09-15,18,False
2019-09-22,27,False
2019-09-29,36,False
2019-10-06,18,False
2019-10-13,55,False
2019-10-20,38,False
2019-10-27,37,False
2019-11-03,37,False
2019-11-10,37,False
2019-11-17,19,False
2019-11-24,47,False
2019-12-01,48,False
2019-12-08,56,False
2019-12-15,54,False
2019-12-22,18,False
2019-12-29,15,False
2020-01-05,15,False
2020-01-12,32,False
2020-01-19,58,False
2020-01-26,32,False
2020-02-02,47,False
2020-02-09,0,False
2020-02-16,40,False
2020-02-23,29,False
2020-03-01,15,False
2020-03-08,31,False
2020-03-15,16,False
2020-03-22,15,False
2020-03-29,15,False
2020-04-05,33,False
2020-04-12,16,False
2020-04-19,16,False
2020-04-26,27,True
