date,catering,isPartial
2018-01-07,18,False
2018-01-14,46,False
2018-01-21,18,False
2018-01-28,35,False
2018-02-04,89,False
2018-02-11,55,False
2018-02-18,52,False
2018-02-25,17,False
2018-03-04,18,False
2018-03-11,0,False
2018-03-18,36,False
2018-03-25,0,False
2018-04-01,29,False
2018-04-08,89,False
2018-04-15,28,False
2018-04-22,19,False
2018-04-29,18,False
2018-05-06,18,False
2018-05-13,17,False
2018-05-20,18,False
2018-05-27,27,False
2018-06-03,35,False
2018-06-10,17,False
2018-06-17,36,False
2018-06-24,36,False
2018-07-01,26,False
2018-07-08,52,False
2018-07-15,26,False
2018-07-22,54,False
2018-07-29,45,False
2018-08-05,27,False
2018-08-12,20,False
2018-08-19,0,False
2018-08-26,17,False
2018-09-02,52,False
2018-09-09,36,False
2018-09-16,18,False
2018-09-23,36,False
2018-09-30,62,False
2018-10-07,36,False
2018-10-14,37,False
2018-10-21,18,False
2018-10-28,17,False
2018-11-04,35,False
2018-11-11,55,False
2018-11-18,35,False
2018-11-25,18,False
2018-12-02,28,False
2018-12-09,27,False
2018-12-16,17,False
2018-12-23,0,False
2018-12-30,56,False
2019-01-06,44,False
2019-01-13,39,False
2019-01-20,30,False
2019-01-27,38,False
2019-02-03,16,False
2019-02-10,23,False
2019-02-17,64,False
2019-02-24,24,False
2019-03-03,32,False
2019-03-10,39,False
2019-03-17,31,False
2019-03-24,24,False
2019-03-31,31,False
2019-04-07,31,False
2019-04-14,33,False
2019-04-21,100,False
2019-04-28,15,False
2019-05-05,30,False
2019-05-12,31,False
2019-05-19,37,False
2019-05-26,29,False
2019-06-02,24,False
2019-06-09,49,False
2019-06-16,24,False
2019-06-23,40,False
2019-06-30,16,False
2019-07-07,46,False
2019-07-14,49,False
2019-07-21,68,False
2019-07-28,17,False
2019-08-04,36,False
2019-08-11,56,False
2019-08-18,17,False
2019-08-25,25,False
2019-09-01,75,False
2019-09-08,30,False
2019-09-15,45,False
2019-09-22,14,False
2019-09-29,42,False
2019-10-06,59,False
2019-10-13,29,False
2019-10-20,29,False
2019-10-27,22,False
2019-11-03,14,False
2019-11-10,0,False
2019-11-17,41,False
2019-11-24,14,False
2019-12-01,29,False
2019-12-08,30,False
2019-12-15,44,False
2019-12-22,51,False
2019-12-29,35,False
2020-01-05,39,False
2020-01-12,28,False
2020-01-19,35,False
2020-01-26,41,False
2020-02-02,27,False
2020-02-09,21,False
2020-02-16,35,False
2020-02-23,20,False
2020-03-01,25,False
2020-03-08,24,False
2020-03-15,12,False
2020-03-22,0,False
2020-03-29,18,False
2020-04-05,13,False
2020-04-12,13,False
2020-04-19,18,False
2020-04-26,0,True
