date,book,isPartial
2018-01-07,54,False
2018-01-14,53,False
2018-01-21,35,False
2018-01-28,0,False
2018-02-04,50,False
2018-02-11,34,False
2018-02-18,32,False
2018-02-25,93,False
2018-03-04,100,False
2018-03-11,0,False
2018-03-18,66,False
2018-03-25,92,False
2018-04-01,76,False
2018-04-08,36,False
2018-04-15,37,False
2018-04-22,36,False
2018-04-29,0,False
2018-05-06,70,False
2018-05-13,37,False
2018-05-20,0,False
2018-05-27,75,False
2018-06-03,37,False
2018-06-10,35,False
2018-06-17,52,False
2018-06-24,36,False
2018-07-01,54,False
2018-07-08,0,False
2018-07-15,35,False
2018-07-22,0,False
2018-07-29,100,False
2018-08-05,32,False
2018-08-12,40,False
2018-08-19,44,False
2018-08-26,64,False
2018-09-02,50,False
2018-09-09,35,False
2018-09-16,52,False
2018-09-23,0,False
2018-09-30,36,False
2018-10-07,0,False
2018-10-14,37,False
2018-10-21,36,False
2018-10-28,52,False
2018-11-04,0,False
2018-11-11,0,False
2018-11-18,69,False
2018-11-25,0,False
2018-12-02,37,False
2018-12-09,71,False
2018-12-16,37,False
2018-12-23,39,False
2018-12-30,0,False
2019-01-06,67,False
2019-01-13,34,False
2019-01-20,32,False
2019-01-27,33,False
2019-02-03,99,False
2019-02-10,49,False
2019-02-17,33,False
2019-02-24,68,False
2019-03-03,55,False
2019-03-10,35,False
2019-03-17,36,False
2019-03-24,0,False
2019-03-31,71,False
2019-04-07,35,False
2019-04-14,72,False
2019-04-21,74,False
2019-04-28,52,False
2019-05-05,35,False
2019-05-12,0,False
2019-05-19,69,False
2019-05-26,0,False
2019-06-02,54,False
2019-06-09,0,False
2019-06-16,37,False
2019-06-23,56,False
2019-06-30,37,False
2019-07-07,0,False
2019-07-14,37,False
2019-07-21,36,False
2019-07-28,35,False
2019-08-04,33,False
2019-08-11,33,False
2019-08-18,0,False
2019-08-25,30,False
2019-09-01,32,False
2019-09-08,0,False
2019-09-15,0,False
2019-09-22,33,False
2019-09-29,34,False
2019-10-06,0,False
2019-10-13,67,False
2019-10-20,33,False
2019-10-27,64,False
2019-11-03,0,False
2019-11-10,0,False
2019-11-17,31,False
2019-11-24,31,False
2019-12-01,32,False
2019-12-08,34,False
2019-12-15,0,False
2019-12-22,51,False
2019-12-29,96,False
2020-01-05,31,False
2020-01-12,44,False
2020-01-19,30,False
2020-01-26,30,False
2020-02-02,70,False
2020-02-09,0,False
2020-02-16,30,False
2020-02-23,28,False
2020-03-01,55,False
2020-03-08,0,False
2020-03-15,73,False
2020-03-22,55,False
2020-03-29,58,False
2020-04-05,65,False
2020-04-12,38,False
2020-04-19,95,False
2020-04-26,43,True
