date,uncinetto,isPartial
2018-01-07,58,False
2018-01-14,60,False
2018-01-21,66,False
2018-01-28,66,False
2018-02-04,57,False
2018-02-11,66,False
2018-02-18,59,False
2018-02-25,68,False
2018-03-04,63,False
2018-03-11,47,False
2018-03-18,59,False
2018-03-25,41,False
2018-04-01,50,False
2018-04-08,53,False
2018-04-15,56,False
2018-04-22,49,False
2018-04-29,57,False
2018-05-06,40,False
2018-05-13,50,False
2018-05-20,49,False
2018-05-27,53,False
2018-06-03,48,False
2018-06-10,44,False
2018-06-17,52,False
2018-06-24,61,False
2018-07-01,48,False
2018-07-08,43,False
2018-07-15,29,False
2018-07-22,44,False
2018-07-29,61,False
2018-08-05,47,False
2018-08-12,39,False
2018-08-19,49,False
2018-08-26,41,False
2018-09-02,47,False
2018-09-09,47,False
2018-09-16,45,False
2018-09-23,52,False
2018-09-30,53,False
2018-10-07,63,False
2018-10-14,54,False
2018-10-21,64,False
2018-10-28,75,False
2018-11-04,66,False
2018-11-11,80,False
2018-11-18,61,False
2018-11-25,52,False
2018-12-02,80,False
2018-12-09,55,False
2018-12-16,54,False
2018-12-23,41,False
2018-12-30,53,False
2019-01-06,55,False
2019-01-13,60,False
2019-01-20,54,False
2019-01-27,70,False
2019-02-03,58,False
2019-02-10,56,False
2019-02-17,58,False
2019-02-24,61,False
2019-03-03,45,False
2019-03-10,48,False
2019-03-17,53,False
2019-03-24,48,False
2019-03-31,54,False
2019-04-07,56,False
2019-04-14,56,False
2019-04-21,54,False
2019-04-28,53,False
2019-05-05,65,False
2019-05-12,44,False
2019-05-19,47,False
2019-05-26,51,False
2019-06-02,43,False
2019-06-09,32,False
2019-06-16,48,False
2019-06-23,46,False
2019-06-30,23,False
2019-07-07,50,False
2019-07-14,51,False
2019-07-21,53,False
2019-07-28,49,False
2019-08-04,46,False
2019-08-11,41,False
2019-08-18,42,False
2019-08-25,52,False
2019-09-01,53,False
2019-09-08,33,False
2019-09-15,49,False
2019-09-22,47,False
2019-09-29,51,False
2019-10-06,52,False
2019-10-13,64,False
2019-10-20,61,False
2019-10-27,53,False
2019-11-03,73,False
2019-11-10,55,False
2019-11-17,75,False
2019-11-24,56,False
2019-12-01,59,False
2019-12-08,61,False
2019-12-15,32,False
2019-12-22,43,False
2019-12-29,48,False
2020-01-05,40,False
2020-01-12,32,False
2020-01-19,60,False
2020-01-26,51,False
2020-02-02,50,False
2020-02-09,47,False
2020-02-16,57,False
2020-02-23,53,False
2020-03-01,54,False
2020-03-08,55,False
2020-03-15,60,False
2020-03-22,100,False
2020-03-29,75,False
2020-04-05,64,False
2020-04-12,80,False
2020-04-19,74,False
2020-04-26,75,True
