date,Psychologue,isPartial
2018-01-07,40,False
2018-01-14,0,False
2018-01-21,27,False
2018-01-28,40,False
2018-02-04,26,False
2018-02-11,40,False
2018-02-18,53,False
2018-02-25,38,False
2018-03-04,26,False
2018-03-11,39,False
2018-03-18,0,False
2018-03-25,40,False
2018-04-01,26,False
2018-04-08,25,False
2018-04-15,66,False
2018-04-22,51,False
2018-04-29,0,False
2018-05-06,22,False
2018-05-13,23,False
2018-05-20,23,False
2018-05-27,22,False
2018-06-03,33,False
2018-06-10,30,False
2018-06-17,42,False
2018-06-24,20,False
2018-07-01,19,False
2018-07-08,18,False
2018-07-15,18,False
2018-07-22,17,False
2018-07-29,33,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,16,False
2018-08-26,71,False
2018-09-02,19,False
2018-09-09,19,False
2018-09-16,30,False
2018-09-23,65,False
2018-09-30,67,False
2018-10-07,95,False
2018-10-14,24,False
2018-10-21,25,False
2018-10-28,25,False
2018-11-04,51,False
2018-11-11,41,False
2018-11-18,66,False
2018-11-25,41,False
2018-12-02,28,False
2018-12-09,28,False
2018-12-16,59,False
2018-12-23,32,False
2018-12-30,31,False
2019-01-06,28,False
2019-01-13,69,False
2019-01-20,52,False
2019-01-27,51,False
2019-02-03,54,False
2019-02-10,84,False
2019-02-17,28,False
2019-02-24,29,False
2019-03-03,0,False
2019-03-10,28,False
2019-03-17,56,False
2019-03-24,55,False
2019-03-31,27,False
2019-04-07,37,False
2019-04-14,62,False
2019-04-21,24,False
2019-04-28,0,False
2019-05-05,24,False
2019-05-12,22,False
2019-05-19,22,False
2019-05-26,43,False
2019-06-02,22,False
2019-06-09,21,False
2019-06-16,63,False
2019-06-23,40,False
2019-06-30,20,False
2019-07-07,0,False
2019-07-14,17,False
2019-07-21,33,False
2019-07-28,17,False
2019-08-04,16,False
2019-08-11,58,False
2019-08-18,23,False
2019-08-25,17,False
2019-09-01,53,False
2019-09-08,55,False
2019-09-15,18,False
2019-09-22,100,False
2019-09-29,42,False
2019-10-06,44,False
2019-10-13,46,False
2019-10-20,22,False
2019-10-27,45,False
2019-11-03,59,False
2019-11-10,35,False
2019-11-17,58,False
2019-11-24,24,False
2019-12-01,0,False
2019-12-08,24,False
2019-12-15,25,False
2019-12-22,0,False
2019-12-29,27,False
2020-01-05,24,False
2020-01-12,23,False
2020-01-19,69,False
2020-01-26,24,False
2020-02-02,23,False
2020-02-09,35,False
2020-02-16,49,False
2020-02-23,23,False
2020-03-01,22,False
2020-03-08,44,False
2020-03-15,21,False
2020-03-22,0,False
2020-03-29,0,False
2020-04-05,20,False
2020-04-12,78,False
2020-04-19,0,False
2020-04-26,20,False
2020-05-03,39,False
2020-05-10,21,False
2020-05-17,94,True
