date,Trockenbau,isPartial
2018-01-07,32,False
2018-01-14,63,False
2018-01-21,63,False
2018-01-28,81,False
2018-02-04,17,False
2018-02-11,16,False
2018-02-18,49,False
2018-02-25,48,False
2018-03-04,64,False
2018-03-11,48,False
2018-03-18,48,False
2018-03-25,0,False
2018-04-01,53,False
2018-04-08,97,False
2018-04-15,48,False
2018-04-22,31,False
2018-04-29,51,False
2018-05-06,52,False
2018-05-13,16,False
2018-05-20,17,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,32,False
2018-06-17,63,False
2018-06-24,16,False
2018-07-01,52,False
2018-07-08,53,False
2018-07-15,18,False
2018-07-22,36,False
2018-07-29,38,False
2018-08-05,37,False
2018-08-12,39,False
2018-08-19,36,False
2018-08-26,17,False
2018-09-02,68,False
2018-09-09,50,False
2018-09-16,0,False
2018-09-23,0,False
2018-09-30,16,False
2018-10-07,31,False
2018-10-14,61,False
2018-10-21,0,False
2018-10-28,81,False
2018-11-04,16,False
2018-11-11,30,False
2018-11-18,28,False
2018-11-25,15,False
2018-12-02,30,False
2018-12-09,0,False
2018-12-16,31,False
2018-12-23,0,False
2018-12-30,36,False
2019-01-06,0,False
2019-01-13,16,False
2019-01-20,78,False
2019-01-27,16,False
2019-02-03,100,False
2019-02-10,64,False
2019-02-17,79,False
2019-02-24,47,False
2019-03-03,16,False
2019-03-10,61,False
2019-03-17,16,False
2019-03-24,32,False
2019-03-31,16,False
2019-04-07,32,False
2019-04-14,35,False
2019-04-21,53,False
2019-04-28,64,False
2019-05-05,93,False
2019-05-12,0,False
2019-05-19,46,False
2019-05-26,32,False
2019-06-02,81,False
2019-06-09,17,False
2019-06-16,33,False
2019-06-23,17,False
2019-06-30,67,False
2019-07-07,17,False
2019-07-14,72,False
2019-07-21,56,False
2019-07-28,92,False
2019-08-04,19,False
2019-08-11,58,False
2019-08-18,18,False
2019-08-25,0,False
2019-09-01,80,False
2019-09-08,33,False
2019-09-15,0,False
2019-09-22,15,False
2019-09-29,60,False
2019-10-06,44,False
2019-10-13,58,False
2019-10-20,44,False
2019-10-27,15,False
2019-11-03,85,False
2019-11-10,14,False
2019-11-17,14,False
2019-11-24,14,False
2019-12-01,71,False
2019-12-08,14,False
2019-12-15,60,False
2019-12-22,36,False
2019-12-29,19,False
2020-01-05,49,False
2020-01-12,28,False
2020-01-19,14,False
2020-01-26,42,False
2020-02-02,15,False
2020-02-09,43,False
2020-02-16,70,False
2020-02-23,13,False
2020-03-01,40,False
2020-03-08,26,False
2020-03-15,14,False
2020-03-22,29,False
2020-03-29,15,False
2020-04-05,32,False
2020-04-12,15,False
2020-04-19,30,False
2020-04-26,0,False
2020-05-03,29,False
2020-05-10,56,False
2020-05-17,15,False
2020-05-24,0,False
2020-05-31,14,False
2020-06-07,14,False
2020-06-14,28,False
2020-06-21,28,False
2020-06-28,14,False
2020-07-05,73,False
