date,Trockenbau,isPartial
2018-01-07,68,False
2018-01-14,22,False
2018-01-21,66,False
2018-01-28,34,False
2018-02-04,22,False
2018-02-11,89,False
2018-02-18,68,False
2018-02-25,22,False
2018-03-04,22,False
2018-03-11,22,False
2018-03-18,100,False
2018-03-25,0,False
2018-04-01,24,False
2018-04-08,70,False
2018-04-15,70,False
2018-04-22,34,False
2018-04-29,24,False
2018-05-06,47,False
2018-05-13,22,False
2018-05-20,35,False
2018-05-27,35,False
2018-06-03,23,False
2018-06-10,64,False
2018-06-17,33,False
2018-06-24,22,False
2018-07-01,0,False
2018-07-08,66,False
2018-07-15,23,False
2018-07-22,23,False
2018-07-29,24,False
2018-08-05,23,False
2018-08-12,24,False
2018-08-19,23,False
2018-08-26,22,False
2018-09-02,45,False
2018-09-09,34,False
2018-09-16,22,False
2018-09-23,0,False
2018-09-30,34,False
2018-10-07,45,False
2018-10-14,22,False
2018-10-21,45,False
2018-10-28,23,False
2018-11-04,43,False
2018-11-11,45,False
2018-11-18,43,False
2018-11-25,43,False
2018-12-02,44,False
2018-12-09,22,False
2018-12-16,0,False
2018-12-23,26,False
2018-12-30,0,False
2019-01-06,30,False
2019-01-13,30,False
2019-01-20,40,False
2019-01-27,52,False
2019-02-03,20,False
2019-02-10,21,False
2019-02-17,32,False
2019-02-24,62,False
2019-03-03,62,False
2019-03-10,20,False
2019-03-17,0,False
2019-03-24,21,False
2019-03-31,22,False
2019-04-07,21,False
2019-04-14,23,False
2019-04-21,44,False
2019-04-28,41,False
2019-05-05,20,False
2019-05-12,60,False
2019-05-19,20,False
2019-05-26,42,False
2019-06-02,43,False
2019-06-09,33,False
2019-06-16,0,False
2019-06-23,55,False
2019-06-30,43,False
2019-07-07,63,False
2019-07-14,22,False
2019-07-21,35,False
2019-07-28,23,False
2019-08-04,23,False
2019-08-11,44,False
2019-08-18,21,False
2019-08-25,21,False
2019-09-01,41,False
2019-09-08,32,False
2019-09-15,90,False
2019-09-22,21,False
2019-09-29,21,False
2019-10-06,42,False
2019-10-13,32,False
2019-10-20,21,False
2019-10-27,42,False
2019-11-03,20,False
2019-11-10,40,False
2019-11-17,62,False
2019-11-24,0,False
2019-12-01,42,False
2019-12-08,0,False
2019-12-15,32,False
2019-12-22,24,False
2019-12-29,22,False
2020-01-05,19,False
2020-01-12,19,False
2020-01-19,48,False
2020-01-26,19,False
2020-02-02,28,False
2020-02-09,29,False
2020-02-16,0,False
2020-02-23,28,False
2020-03-01,38,False
2020-03-08,18,False
2020-03-15,0,False
2020-03-22,15,False
2020-03-29,31,False
2020-04-05,36,False
2020-04-12,52,False
2020-04-19,0,False
2020-04-26,17,False
2020-05-03,53,False
2020-05-10,26,False
2020-05-17,19,False
2020-05-24,26,False
2020-05-31,36,False
2020-06-07,18,False
2020-06-14,61,False
2020-06-21,18,False
2020-06-28,37,False
2020-07-05,19,False
