date,Trockenbau,isPartial
2018-01-07,59,False
2018-01-14,0,False
2018-01-21,45,False
2018-01-28,61,False
2018-02-04,96,False
2018-02-11,30,False
2018-02-18,58,False
2018-02-25,100,False
2018-03-04,30,False
2018-03-11,59,False
2018-03-18,29,False
2018-03-25,46,False
2018-04-01,63,False
2018-04-08,31,False
2018-04-15,31,False
2018-04-22,76,False
2018-04-29,31,False
2018-05-06,0,False
2018-05-13,0,False
2018-05-20,30,False
2018-05-27,91,False
2018-06-03,30,False
2018-06-10,28,False
2018-06-17,89,False
2018-06-24,30,False
2018-07-01,30,False
2018-07-08,30,False
2018-07-15,30,False
2018-07-22,30,False
2018-07-29,31,False
2018-08-05,59,False
2018-08-12,31,False
2018-08-19,29,False
2018-08-26,57,False
2018-09-02,0,False
2018-09-09,43,False
2018-09-16,57,False
2018-09-23,43,False
2018-09-30,58,False
2018-10-07,29,False
2018-10-14,88,False
2018-10-21,58,False
2018-10-28,58,False
2018-11-04,83,False
2018-11-11,28,False
2018-11-18,68,False
2018-11-25,55,False
2018-12-02,43,False
2018-12-09,56,False
2018-12-16,29,False
2018-12-23,32,False
2018-12-30,28,False
2019-01-06,0,False
2019-01-13,53,False
2019-01-20,39,False
2019-01-27,53,False
2019-02-03,56,False
2019-02-10,26,False
2019-02-17,53,False
2019-02-24,53,False
2019-03-03,27,False
2019-03-10,26,False
2019-03-17,54,False
2019-03-24,54,False
2019-03-31,28,False
2019-04-07,68,False
2019-04-14,44,False
2019-04-21,28,False
2019-04-28,52,False
2019-05-05,0,False
2019-05-12,26,False
2019-05-19,26,False
2019-05-26,26,False
2019-06-02,54,False
2019-06-09,56,False
2019-06-16,0,False
2019-06-23,68,False
2019-06-30,27,False
2019-07-07,26,False
2019-07-14,42,False
2019-07-21,57,False
2019-07-28,81,False
2019-08-04,42,False
2019-08-11,79,False
2019-08-18,26,False
2019-08-25,75,False
2019-09-01,48,False
2019-09-08,26,False
2019-09-15,26,False
2019-09-22,25,False
2019-09-29,49,False
2019-10-06,25,False
2019-10-13,76,False
2019-10-20,25,False
2019-10-27,74,False
2019-11-03,48,False
2019-11-10,72,False
2019-11-17,0,False
2019-11-24,24,False
2019-12-01,50,False
2019-12-08,38,False
2019-12-15,25,False
2019-12-22,0,False
2019-12-29,0,False
2020-01-05,45,False
2020-01-12,22,False
2020-01-19,57,False
2020-01-26,68,False
2020-02-02,48,False
2020-02-09,34,False
2020-02-16,58,False
2020-02-23,79,False
2020-03-01,90,False
2020-03-08,22,False
2020-03-15,0,False
2020-03-22,38,False
2020-03-29,19,False
2020-04-05,43,False
2020-04-12,82,False
2020-04-19,20,False
2020-04-26,20,False
2020-05-03,21,False
2020-05-10,20,False
2020-05-17,67,False
2020-05-24,21,False
2020-05-31,41,False
2020-06-07,43,False
2020-06-14,31,False
2020-06-21,77,False
2020-06-28,22,False
2020-07-05,48,False
