date,Deejay,isPartial
2018-01-07,30,False
2018-01-14,31,False
2018-01-21,0,False
2018-01-28,64,False
2018-02-04,30,False
2018-02-11,26,False
2018-02-18,27,False
2018-02-25,27,False
2018-03-04,27,False
2018-03-11,0,False
2018-03-18,0,False
2018-03-25,29,False
2018-04-01,29,False
2018-04-08,32,False
2018-04-15,0,False
2018-04-22,75,False
2018-04-29,0,False
2018-05-06,0,False
2018-05-13,0,False
2018-05-20,0,False
2018-05-27,36,False
2018-06-03,0,False
2018-06-10,0,False
2018-06-17,0,False
2018-06-24,33,False
2018-07-01,30,False
2018-07-08,0,False
2018-07-15,31,False
2018-07-22,28,False
2018-07-29,0,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,23,False
2018-08-26,58,False
2018-09-02,67,False
2018-09-09,0,False
2018-09-16,35,False
2018-09-23,36,False
2018-09-30,36,False
2018-10-07,0,False
2018-10-14,0,False
2018-10-21,37,False
2018-10-28,33,False
2018-11-04,68,False
2018-11-11,35,False
2018-11-18,35,False
2018-11-25,0,False
2018-12-02,47,False
2018-12-09,33,False
2018-12-16,0,False
2018-12-23,0,False
2018-12-30,62,False
2019-01-06,44,False
2019-01-13,0,False
2019-01-20,27,False
2019-01-27,54,False
2019-02-03,56,False
2019-02-10,54,False
2019-02-17,27,False
2019-02-24,41,False
2019-03-03,0,False
2019-03-10,0,False
2019-03-17,30,False
2019-03-24,31,False
2019-03-31,0,False
2019-04-07,63,False
2019-04-14,32,False
2019-04-21,30,False
2019-04-28,66,False
2019-05-05,0,False
2019-05-12,100,False
2019-05-19,33,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,32,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,0,False
2019-07-07,0,False
2019-07-14,0,False
2019-07-21,38,False
2019-07-28,0,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,20,False
2019-08-25,0,False
2019-09-01,83,False
2019-09-08,0,False
2019-09-15,30,False
2019-09-22,0,False
2019-09-29,0,False
2019-10-06,65,False
2019-10-13,31,False
2019-10-20,30,False
2019-10-27,28,False
2019-11-03,0,False
2019-11-10,0,False
2019-11-17,0,False
2019-11-24,28,False
2019-12-01,29,False
2019-12-08,28,False
2019-12-15,28,False
2019-12-22,47,False
2019-12-29,0,False
2020-01-05,36,False
2020-01-12,0,False
2020-01-19,72,False
2020-01-26,24,False
2020-02-02,23,False
2020-02-09,23,False
2020-02-16,23,False
2020-02-23,0,False
2020-03-01,0,False
2020-03-08,23,False
2020-03-15,0,False
2020-03-22,0,False
2020-03-29,24,False
2020-04-05,0,False
2020-04-12,53,False
2020-04-19,50,False
2020-04-26,42,True
