date,deejay,isPartial
2018-01-07,0,False
2018-01-14,25,False
2018-01-21,26,False
2018-01-28,25,False
2018-02-04,24,False
2018-02-11,0,False
2018-02-18,35,False
2018-02-25,0,False
2018-03-04,24,False
2018-03-11,24,False
2018-03-18,24,False
2018-03-25,25,False
2018-04-01,0,False
2018-04-08,39,False
2018-04-15,51,False
2018-04-22,26,False
2018-04-29,76,False
2018-05-06,48,False
2018-05-13,0,False
2018-05-20,0,False
2018-05-27,77,False
2018-06-03,52,False
2018-06-10,0,False
2018-06-17,24,False
2018-06-24,25,False
2018-07-01,25,False
2018-07-08,24,False
2018-07-15,0,False
2018-07-22,0,False
2018-07-29,23,False
2018-08-05,46,False
2018-08-12,21,False
2018-08-19,0,False
2018-08-26,0,False
2018-09-02,24,False
2018-09-09,0,False
2018-09-16,0,False
2018-09-23,24,False
2018-09-30,24,False
2018-10-07,26,False
2018-10-14,0,False
2018-10-21,25,False
2018-10-28,25,False
2018-11-04,24,False
2018-11-11,51,False
2018-11-18,0,False
2018-11-25,24,False
2018-12-02,100,False
2018-12-09,24,False
2018-12-16,51,False
2018-12-23,25,False
2018-12-30,0,False
2019-01-06,0,False
2019-01-13,47,False
2019-01-20,0,False
2019-01-27,0,False
2019-02-03,0,False
2019-02-10,0,False
2019-02-17,36,False
2019-02-24,70,False
2019-03-03,25,False
2019-03-10,36,False
2019-03-17,25,False
2019-03-24,24,False
2019-03-31,25,False
2019-04-07,24,False
2019-04-14,0,False
2019-04-21,25,False
2019-04-28,23,False
2019-05-05,37,False
2019-05-12,23,False
2019-05-19,23,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,25,False
2019-06-16,25,False
2019-06-23,0,False
2019-06-30,25,False
2019-07-07,24,False
2019-07-14,37,False
2019-07-21,25,False
2019-07-28,24,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,20,False
2019-08-25,0,False
2019-09-01,42,False
2019-09-08,45,False
2019-09-15,33,False
2019-09-22,22,False
2019-09-29,0,False
2019-10-06,46,False
2019-10-13,0,False
2019-10-20,23,False
2019-10-27,0,False
2019-11-03,21,False
2019-11-10,22,False
2019-11-17,0,False
2019-11-24,0,False
2019-12-01,57,False
2019-12-08,0,False
2019-12-15,23,False
2019-12-22,22,False
2019-12-29,42,False
2020-01-05,22,False
2020-01-12,20,False
2020-01-19,21,False
2020-01-26,0,False
2020-02-02,20,False
2020-02-09,31,False
2020-02-16,31,False
2020-02-23,40,False
2020-03-01,0,False
2020-03-08,36,False
2020-03-15,0,False
2020-03-22,31,False
2020-03-29,16,False
2020-04-05,0,False
2020-04-12,0,False
2020-04-19,16,False
2020-04-26,29,True
