date,festival,isPartial
2018-01-07,13,False
2018-01-14,14,False
2018-01-21,16,False
2018-01-28,26,False
2018-02-04,88,False
2018-02-11,48,False
2018-02-18,16,False
2018-02-25,14,False
2018-03-04,14,False
2018-03-11,17,False
2018-03-18,20,False
2018-03-25,13,False
2018-04-01,14,False
2018-04-08,18,False
2018-04-15,18,False
2018-04-22,23,False
2018-04-29,21,False
2018-05-06,23,False
2018-05-13,28,False
2018-05-20,25,False
2018-05-27,27,False
2018-06-03,31,False
2018-06-10,26,False
2018-06-17,43,False
2018-06-24,39,False
2018-07-01,35,False
2018-07-08,41,False
2018-07-15,35,False
2018-07-22,35,False
2018-07-29,28,False
2018-08-05,24,False
2018-08-12,23,False
2018-08-19,28,False
2018-08-26,37,False
2018-09-02,29,False
2018-09-09,27,False
2018-09-16,38,False
2018-09-23,22,False
2018-09-30,25,False
2018-10-07,21,False
2018-10-14,16,False
2018-10-21,14,False
2018-10-28,11,False
2018-11-04,11,False
2018-11-11,11,False
2018-11-18,13,False
2018-11-25,11,False
2018-12-02,9,False
2018-12-09,10,False
2018-12-16,8,False
2018-12-23,7,False
2018-12-30,10,False
2019-01-06,14,False
2019-01-13,12,False
2019-01-20,17,False
2019-01-27,25,False
2019-02-03,81,False
2019-02-10,57,False
2019-02-17,14,False
2019-02-24,16,False
2019-03-03,17,False
2019-03-10,15,False
2019-03-17,19,False
2019-03-24,21,False
2019-03-31,21,False
2019-04-07,19,False
2019-04-14,19,False
2019-04-21,23,False
2019-04-28,26,False
2019-05-05,21,False
2019-05-12,24,False
2019-05-19,29,False
2019-05-26,27,False
2019-06-02,35,False
2019-06-09,39,False
2019-06-16,43,False
2019-06-23,41,False
2019-06-30,36,False
2019-07-07,34,False
2019-07-14,32,False
2019-07-21,32,False
2019-07-28,33,False
2019-08-04,27,False
2019-08-11,29,False
2019-08-18,23,False
2019-08-25,34,False
2019-09-01,37,False
2019-09-08,31,False
2019-09-15,21,False
2019-09-22,22,False
2019-09-29,19,False
2019-10-06,21,False
2019-10-13,15,False
2019-10-20,15,False
2019-10-27,15,False
2019-11-03,11,False
2019-11-10,13,False
2019-11-17,10,False
2019-11-24,9,False
2019-12-01,10,False
2019-12-08,8,False
2019-12-15,9,False
2019-12-22,9,False
2019-12-29,11,False
2020-01-05,10,False
2020-01-12,17,False
2020-01-19,16,False
2020-01-26,21,False
2020-02-02,100,False
2020-02-09,49,False
2020-02-16,14,False
2020-02-23,9,False
2020-03-01,10,False
2020-03-08,5,False
2020-03-15,5,False
2020-03-22,5,False
2020-03-29,7,False
2020-04-05,5,False
2020-04-12,6,False
2020-04-19,6,False
2020-04-26,6,True
