date,festival,isPartial
2018-01-07,8,False
2018-01-14,8,False
2018-01-21,7,False
2018-01-28,13,False
2018-02-04,90,False
2018-02-11,36,False
2018-02-18,12,False
2018-02-25,6,False
2018-03-04,6,False
2018-03-11,8,False
2018-03-18,9,False
2018-03-25,11,False
2018-04-01,12,False
2018-04-08,10,False
2018-04-15,12,False
2018-04-22,14,False
2018-04-29,11,False
2018-05-06,15,False
2018-05-13,20,False
2018-05-20,17,False
2018-05-27,19,False
2018-06-03,18,False
2018-06-10,20,False
2018-06-17,29,False
2018-06-24,29,False
2018-07-01,36,False
2018-07-08,31,False
2018-07-15,36,False
2018-07-22,39,False
2018-07-29,33,False
2018-08-05,35,False
2018-08-12,22,False
2018-08-19,20,False
2018-08-26,23,False
2018-09-02,21,False
2018-09-09,19,False
2018-09-16,21,False
2018-09-23,9,False
2018-09-30,9,False
2018-10-07,11,False
2018-10-14,8,False
2018-10-21,5,False
2018-10-28,9,False
2018-11-04,7,False
2018-11-11,5,False
2018-11-18,9,False
2018-11-25,5,False
2018-12-02,10,False
2018-12-09,7,False
2018-12-16,8,False
2018-12-23,6,False
2018-12-30,9,False
2019-01-06,8,False
2019-01-13,7,False
2019-01-20,8,False
2019-01-27,14,False
2019-02-03,77,False
2019-02-10,61,False
2019-02-17,14,False
2019-02-24,13,False
2019-03-03,8,False
2019-03-10,8,False
2019-03-17,12,False
2019-03-24,11,False
2019-03-31,12,False
2019-04-07,18,False
2019-04-14,16,False
2019-04-21,14,False
2019-04-28,11,False
2019-05-05,10,False
2019-05-12,21,False
2019-05-19,23,False
2019-05-26,12,False
2019-06-02,18,False
2019-06-09,18,False
2019-06-16,23,False
2019-06-23,20,False
2019-06-30,24,False
2019-07-07,24,False
2019-07-14,24,False
2019-07-21,36,False
2019-07-28,47,False
2019-08-04,36,False
2019-08-11,40,False
2019-08-18,26,False
2019-08-25,20,False
2019-09-01,24,False
2019-09-08,24,False
2019-09-15,11,False
2019-09-22,11,False
2019-09-29,7,False
2019-10-06,7,False
2019-10-13,11,False
2019-10-20,12,False
2019-10-27,10,False
2019-11-03,10,False
2019-11-10,7,False
2019-11-17,6,False
2019-11-24,6,False
2019-12-01,6,False
2019-12-08,5,False
2019-12-15,5,False
2019-12-22,12,False
2019-12-29,10,False
2020-01-05,11,False
2020-01-12,11,False
2020-01-19,13,False
2020-01-26,11,False
2020-02-02,100,False
2020-02-09,56,False
2020-02-16,12,False
2020-02-23,8,False
2020-03-01,8,False
2020-03-08,3,False
2020-03-15,6,False
2020-03-22,3,False
2020-03-29,5,False
2020-04-05,4,False
2020-04-12,5,False
2020-04-19,5,False
2020-04-26,6,True
