date,festival,isPartial
2018-01-07,8,False
2018-01-14,15,False
2018-01-21,0,False
2018-01-28,15,False
2018-02-04,47,False
2018-02-11,22,False
2018-02-18,0,False
2018-02-25,7,False
2018-03-04,11,False
2018-03-11,7,False
2018-03-18,7,False
2018-03-25,8,False
2018-04-01,8,False
2018-04-08,0,False
2018-04-15,23,False
2018-04-22,15,False
2018-04-29,8,False
2018-05-06,8,False
2018-05-13,16,False
2018-05-20,11,False
2018-05-27,8,False
2018-06-03,24,False
2018-06-10,22,False
2018-06-17,26,False
2018-06-24,19,False
2018-07-01,15,False
2018-07-08,8,False
2018-07-15,19,False
2018-07-22,47,False
2018-07-29,36,False
2018-08-05,24,False
2018-08-12,31,False
2018-08-19,19,False
2018-08-26,21,False
2018-09-02,18,False
2018-09-09,15,False
2018-09-16,19,False
2018-09-23,8,False
2018-09-30,8,False
2018-10-07,8,False
2018-10-14,0,False
2018-10-21,15,False
2018-10-28,7,False
2018-11-04,0,False
2018-11-11,12,False
2018-11-18,7,False
2018-11-25,7,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,16,False
2018-12-23,0,False
2018-12-30,7,False
2019-01-06,14,False
2019-01-13,22,False
2019-01-20,7,False
2019-01-27,14,False
2019-02-03,49,False
2019-02-10,49,False
2019-02-17,14,False
2019-02-24,7,False
2019-03-03,8,False
2019-03-10,11,False
2019-03-17,0,False
2019-03-24,15,False
2019-03-31,15,False
2019-04-07,8,False
2019-04-14,16,False
2019-04-21,24,False
2019-04-28,7,False
2019-05-05,15,False
2019-05-12,11,False
2019-05-19,15,False
2019-05-26,7,False
2019-06-02,15,False
2019-06-09,8,False
2019-06-16,8,False
2019-06-23,8,False
2019-06-30,8,False
2019-07-07,15,False
2019-07-14,12,False
2019-07-21,31,False
2019-07-28,11,False
2019-08-04,14,False
2019-08-11,17,False
2019-08-18,13,False
2019-08-25,23,False
2019-09-01,10,False
2019-09-08,15,False
2019-09-15,21,False
2019-09-22,28,False
2019-09-29,7,False
2019-10-06,7,False
2019-10-13,11,False
2019-10-20,7,False
2019-10-27,7,False
2019-11-03,13,False
2019-11-10,13,False
2019-11-17,0,False
2019-11-24,7,False
2019-12-01,14,False
2019-12-08,7,False
2019-12-15,7,False
2019-12-22,18,False
2019-12-29,14,False
2020-01-05,13,False
2020-01-12,19,False
2020-01-19,6,False
2020-01-26,13,False
2020-02-02,100,False
2020-02-09,38,False
2020-02-16,16,False
2020-02-23,6,False
2020-03-01,6,False
2020-03-08,5,False
2020-03-15,0,False
2020-03-22,5,False
2020-03-29,5,False
2020-04-05,0,False
2020-04-12,8,False
2020-04-19,15,False
2020-04-26,0,True
