date,festival,isPartial
2018-01-07,7,False
2018-01-14,7,False
2018-01-21,7,False
2018-01-28,10,False
2018-02-04,97,False
2018-02-11,36,False
2018-02-18,6,False
2018-02-25,6,False
2018-03-04,12,False
2018-03-11,13,False
2018-03-18,19,False
2018-03-25,16,False
2018-04-01,10,False
2018-04-08,17,False
2018-04-15,0,False
2018-04-22,0,False
2018-04-29,16,False
2018-05-06,16,False
2018-05-13,20,False
2018-05-20,23,False
2018-05-27,10,False
2018-06-03,34,False
2018-06-10,13,False
2018-06-17,9,False
2018-06-24,22,False
2018-07-01,22,False
2018-07-08,22,False
2018-07-15,36,False
2018-07-22,37,False
2018-07-29,39,False
2018-08-05,18,False
2018-08-12,19,False
2018-08-19,31,False
2018-08-26,15,False
2018-09-02,38,False
2018-09-09,16,False
2018-09-16,29,False
2018-09-23,10,False
2018-09-30,13,False
2018-10-07,14,False
2018-10-14,10,False
2018-10-21,19,False
2018-10-28,19,False
2018-11-04,19,False
2018-11-11,7,False
2018-11-18,6,False
2018-11-25,6,False
2018-12-02,20,False
2018-12-09,19,False
2018-12-16,7,False
2018-12-23,16,False
2018-12-30,9,False
2019-01-06,6,False
2019-01-13,9,False
2019-01-20,12,False
2019-01-27,15,False
2019-02-03,100,False
2019-02-10,63,False
2019-02-17,19,False
2019-02-24,6,False
2019-03-03,10,False
2019-03-10,10,False
2019-03-17,26,False
2019-03-24,13,False
2019-03-31,13,False
2019-04-07,6,False
2019-04-14,13,False
2019-04-21,13,False
2019-04-28,12,False
2019-05-05,6,False
2019-05-12,21,False
2019-05-19,19,False
2019-05-26,20,False
2019-06-02,13,False
2019-06-09,30,False
2019-06-16,23,False
2019-06-23,13,False
2019-06-30,27,False
2019-07-07,13,False
2019-07-14,22,False
2019-07-21,55,False
2019-07-28,31,False
2019-08-04,42,False
2019-08-11,22,False
2019-08-18,45,False
2019-08-25,21,False
2019-09-01,28,False
2019-09-08,18,False
2019-09-15,20,False
2019-09-22,12,False
2019-09-29,15,False
2019-10-06,6,False
2019-10-13,18,False
2019-10-20,12,False
2019-10-27,6,False
2019-11-03,6,False
2019-11-10,6,False
2019-11-17,9,False
2019-11-24,6,False
2019-12-01,0,False
2019-12-08,9,False
2019-12-15,6,False
2019-12-22,12,False
2019-12-29,11,False
2020-01-05,8,False
2020-01-12,13,False
2020-01-19,6,False
2020-01-26,21,False
2020-02-02,79,False
2020-02-09,76,False
2020-02-16,8,False
2020-02-23,10,False
2020-03-01,5,False
2020-03-08,0,False
2020-03-15,4,False
2020-03-22,4,False
2020-03-29,9,False
2020-04-05,9,False
2020-04-12,5,False
2020-04-19,11,False
2020-04-26,0,True
