date,Photovoltaik,isPartial
2018-01-07,27,False
2018-01-14,13,False
2018-01-21,13,False
2018-01-28,27,False
2018-02-04,40,False
2018-02-11,47,False
2018-02-18,21,False
2018-02-25,40,False
2018-03-04,34,False
2018-03-11,40,False
2018-03-18,13,False
2018-03-25,21,False
2018-04-01,29,False
2018-04-08,35,False
2018-04-15,14,False
2018-04-22,28,False
2018-04-29,42,False
2018-05-06,57,False
2018-05-13,66,False
2018-05-20,14,False
2018-05-27,28,False
2018-06-03,48,False
2018-06-10,32,False
2018-06-17,13,False
2018-06-24,40,False
2018-07-01,26,False
2018-07-08,27,False
2018-07-15,28,False
2018-07-22,56,False
2018-07-29,22,False
2018-08-05,42,False
2018-08-12,37,False
2018-08-19,28,False
2018-08-26,34,False
2018-09-02,27,False
2018-09-09,83,False
2018-09-16,27,False
2018-09-23,27,False
2018-09-30,61,False
2018-10-07,41,False
2018-10-14,48,False
2018-10-21,34,False
2018-10-28,34,False
2018-11-04,52,False
2018-11-11,33,False
2018-11-18,13,False
2018-11-25,46,False
2018-12-02,40,False
2018-12-09,20,False
2018-12-16,34,False
2018-12-23,16,False
2018-12-30,27,False
2019-01-06,18,False
2019-01-13,42,False
2019-01-20,55,False
2019-01-27,50,False
2019-02-03,36,False
2019-02-10,43,False
2019-02-17,45,False
2019-02-24,19,False
2019-03-03,63,False
2019-03-10,42,False
2019-03-17,32,False
2019-03-24,51,False
2019-03-31,39,False
2019-04-07,44,False
2019-04-14,62,False
2019-04-21,40,False
2019-04-28,56,False
2019-05-05,54,False
2019-05-12,12,False
2019-05-19,12,False
2019-05-26,13,False
2019-06-02,33,False
2019-06-09,13,False
2019-06-16,27,False
2019-06-23,13,False
2019-06-30,39,False
2019-07-07,32,False
2019-07-14,34,False
2019-07-21,64,False
2019-07-28,41,False
2019-08-04,35,False
2019-08-11,33,False
2019-08-18,52,False
2019-08-25,39,False
2019-09-01,50,False
2019-09-08,45,False
2019-09-15,54,False
2019-09-22,45,False
2019-09-29,50,False
2019-10-06,63,False
2019-10-13,32,False
2019-10-20,26,False
2019-10-27,38,False
2019-11-03,24,False
2019-11-10,37,False
2019-11-17,37,False
2019-11-24,55,False
2019-12-01,57,False
2019-12-08,25,False
2019-12-15,39,False
2019-12-22,22,False
2019-12-29,100,False
2020-01-05,29,False
2020-01-12,57,False
2020-01-19,70,False
2020-01-26,40,False
2020-02-02,51,False
2020-02-09,35,False
2020-02-16,37,False
2020-02-23,73,False
2020-03-01,57,False
2020-03-08,91,False
2020-03-15,25,False
2020-03-22,37,False
2020-03-29,24,False
2020-04-05,38,False
2020-04-12,42,False
2020-04-19,35,False
2020-04-26,51,False
2020-05-03,63,False
2020-05-10,31,False
2020-05-17,52,False
2020-05-24,52,False
2020-05-31,54,False
2020-06-07,33,False
2020-06-14,47,False
2020-06-21,73,False
2020-06-28,61,False
2020-07-05,35,False
