date,Photovoltaik,isPartial
2018-01-07,18,False
2018-01-14,18,False
2018-01-21,0,False
2018-01-28,0,False
2018-02-04,53,False
2018-02-11,34,False
2018-02-18,17,False
2018-02-25,17,False
2018-03-04,27,False
2018-03-11,18,False
2018-03-18,29,False
2018-03-25,19,False
2018-04-01,43,False
2018-04-08,33,False
2018-04-15,47,False
2018-04-22,0,False
2018-04-29,24,False
2018-05-06,24,False
2018-05-13,22,False
2018-05-20,69,False
2018-05-27,23,False
2018-06-03,33,False
2018-06-10,42,False
2018-06-17,0,False
2018-06-24,31,False
2018-07-01,20,False
2018-07-08,21,False
2018-07-15,42,False
2018-07-22,0,False
2018-07-29,20,False
2018-08-05,0,False
2018-08-12,20,False
2018-08-19,0,False
2018-08-26,62,False
2018-09-02,0,False
2018-09-09,55,False
2018-09-16,0,False
2018-09-23,43,False
2018-09-30,0,False
2018-10-07,22,False
2018-10-14,23,False
2018-10-21,23,False
2018-10-28,22,False
2018-11-04,0,False
2018-11-11,46,False
2018-11-18,22,False
2018-11-25,22,False
2018-12-02,65,False
2018-12-09,21,False
2018-12-16,0,False
2018-12-23,20,False
2018-12-30,17,False
2019-01-06,17,False
2019-01-13,35,False
2019-01-20,35,False
2019-01-27,26,False
2019-02-03,17,False
2019-02-10,44,False
2019-02-17,51,False
2019-02-24,17,False
2019-03-03,41,False
2019-03-10,42,False
2019-03-17,19,False
2019-03-24,29,False
2019-03-31,41,False
2019-04-07,100,False
2019-04-14,21,False
2019-04-21,32,False
2019-04-28,86,False
2019-05-05,21,False
2019-05-12,21,False
2019-05-19,41,False
2019-05-26,31,False
2019-06-02,52,False
2019-06-09,30,False
2019-06-16,20,False
2019-06-23,20,False
2019-06-30,20,False
2019-07-07,19,False
2019-07-14,30,False
2019-07-21,19,False
2019-07-28,18,False
2019-08-04,55,False
2019-08-11,36,False
2019-08-18,36,False
2019-08-25,19,False
2019-09-01,37,False
2019-09-08,0,False
2019-09-15,0,False
2019-09-22,38,False
2019-09-29,34,False
2019-10-06,34,False
2019-10-13,35,False
2019-10-20,27,False
2019-10-27,18,False
2019-11-03,69,False
2019-11-10,52,False
2019-11-17,35,False
2019-11-24,34,False
2019-12-01,43,False
2019-12-08,17,False
2019-12-15,16,False
2019-12-22,0,False
2019-12-29,14,False
2020-01-05,21,False
2020-01-12,42,False
2020-01-19,0,False
2020-01-26,55,False
2020-02-02,26,False
2020-02-09,40,False
2020-02-16,33,False
2020-02-23,24,False
2020-03-01,46,False
2020-03-08,26,False
2020-03-15,45,False
2020-03-22,28,False
2020-03-29,15,False
2020-04-05,41,False
2020-04-12,16,False
2020-04-19,31,False
2020-04-26,15,False
2020-05-03,49,False
2020-05-10,16,False
2020-05-17,52,False
2020-05-24,16,False
2020-05-31,33,False
2020-06-07,47,False
2020-06-14,30,False
2020-06-21,64,False
2020-06-28,38,False
2020-07-05,31,False
