date,mudanzas,isPartial
2018-01-07,41,False
2018-01-14,42,False
2018-01-21,0,False
2018-01-28,42,False
2018-02-04,0,False
2018-02-11,42,False
2018-02-18,84,False
2018-02-25,41,False
2018-03-04,41,False
2018-03-11,41,False
2018-03-18,41,False
2018-03-25,47,False
2018-04-01,0,False
2018-04-08,41,False
2018-04-15,43,False
2018-04-22,41,False
2018-04-29,0,False
2018-05-06,0,False
2018-05-13,63,False
2018-05-20,42,False
2018-05-27,42,False
2018-06-03,83,False
2018-06-10,41,False
2018-06-17,45,False
2018-06-24,78,False
2018-07-01,47,False
2018-07-08,100,False
2018-07-15,48,False
2018-07-22,49,False
2018-07-29,47,False
2018-08-05,69,False
2018-08-12,48,False
2018-08-19,46,False
2018-08-26,45,False
2018-09-02,63,False
2018-09-09,0,False
2018-09-16,42,False
2018-09-23,42,False
2018-09-30,83,False
2018-10-07,0,False
2018-10-14,42,False
2018-10-21,0,False
2018-10-28,41,False
2018-11-04,40,False
2018-11-11,41,False
2018-11-18,39,False
2018-11-25,0,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,0,False
2018-12-23,49,False
2018-12-30,47,False
2019-01-06,0,False
2019-01-13,39,False
2019-01-20,0,False
2019-01-27,0,False
2019-02-03,39,False
2019-02-10,40,False
2019-02-17,60,False
2019-02-24,0,False
2019-03-03,83,False
2019-03-10,40,False
2019-03-17,41,False
2019-03-24,0,False
2019-03-31,58,False
2019-04-07,40,False
2019-04-14,43,False
2019-04-21,42,False
2019-04-28,39,False
2019-05-05,39,False
2019-05-12,65,False
2019-05-19,75,False
2019-05-26,75,False
2019-06-02,37,False
2019-06-09,39,False
2019-06-16,41,False
2019-06-23,43,False
2019-06-30,0,False
2019-07-07,46,False
2019-07-14,0,False
2019-07-21,45,False
2019-07-28,60,False
2019-08-04,45,False
2019-08-11,44,False
2019-08-18,0,False
2019-08-25,80,False
2019-09-01,39,False
2019-09-08,0,False
2019-09-15,0,False
2019-09-22,37,False
2019-09-29,0,False
2019-10-06,36,False
2019-10-13,36,False
2019-10-20,0,False
2019-10-27,0,False
2019-11-03,67,False
2019-11-10,33,False
2019-11-17,34,False
2019-11-24,34,False
2019-12-01,0,False
2019-12-08,35,False
2019-12-15,36,False
2019-12-22,0,False
2019-12-29,39,False
2020-01-05,36,False
2020-01-12,48,False
2020-01-19,64,False
2020-01-26,0,False
2020-02-02,44,False
2020-02-09,33,False
2020-02-16,34,False
2020-02-23,54,False
2020-03-01,46,False
2020-03-08,30,False
2020-03-15,28,False
2020-03-22,26,False
2020-03-29,0,False
2020-04-05,28,False
2020-04-12,28,False
2020-04-19,26,False
2020-04-26,36,False
2020-05-03,40,False
2020-05-10,54,False
2020-05-17,33,True
