date,mudanzas,isPartial
2018-01-07,34,False
2018-01-14,0,False
2018-01-21,32,False
2018-01-28,100,False
2018-02-04,67,False
2018-02-11,0,False
2018-02-18,35,False
2018-02-25,35,False
2018-03-04,0,False
2018-03-11,34,False
2018-03-18,33,False
2018-03-25,47,False
2018-04-01,97,False
2018-04-08,0,False
2018-04-15,51,False
2018-04-22,0,False
2018-04-29,34,False
2018-05-06,33,False
2018-05-13,34,False
2018-05-20,0,False
2018-05-27,0,False
2018-06-03,32,False
2018-06-10,31,False
2018-06-17,51,False
2018-06-24,33,False
2018-07-01,32,False
2018-07-08,45,False
2018-07-15,29,False
2018-07-22,29,False
2018-07-29,58,False
2018-08-05,27,False
2018-08-12,27,False
2018-08-19,0,False
2018-08-26,44,False
2018-09-02,31,False
2018-09-09,32,False
2018-09-16,33,False
2018-09-23,0,False
2018-09-30,34,False
2018-10-07,34,False
2018-10-14,0,False
2018-10-21,0,False
2018-10-28,35,False
2018-11-04,32,False
2018-11-11,34,False
2018-11-18,32,False
2018-11-25,33,False
2018-12-02,33,False
2018-12-09,66,False
2018-12-16,0,False
2018-12-23,37,False
2018-12-30,0,False
2019-01-06,33,False
2019-01-13,0,False
2019-01-20,30,False
2019-01-27,31,False
2019-02-03,44,False
2019-02-10,33,False
2019-02-17,33,False
2019-02-24,68,False
2019-03-03,33,False
2019-03-10,32,False
2019-03-17,0,False
2019-03-24,33,False
2019-03-31,96,False
2019-04-07,49,False
2019-04-14,0,False
2019-04-21,0,False
2019-04-28,47,False
2019-05-05,0,False
2019-05-12,94,False
2019-05-19,47,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,0,False
2019-06-16,31,False
2019-06-23,31,False
2019-06-30,0,False
2019-07-07,57,False
2019-07-14,58,False
2019-07-21,55,False
2019-07-28,0,False
2019-08-04,0,False
2019-08-11,25,False
2019-08-18,0,False
2019-08-25,52,False
2019-09-01,28,False
2019-09-08,30,False
2019-09-15,59,False
2019-09-22,39,False
2019-09-29,30,False
2019-10-06,61,False
2019-10-13,0,False
2019-10-20,29,False
2019-10-27,30,False
2019-11-03,42,False
2019-11-10,28,False
2019-11-17,58,False
2019-11-24,37,False
2019-12-01,29,False
2019-12-08,44,False
2019-12-15,28,False
2019-12-22,46,False
2019-12-29,0,False
2020-01-05,29,False
2020-01-12,53,False
2020-01-19,27,False
2020-01-26,27,False
2020-02-02,46,False
2020-02-09,0,False
2020-02-16,28,False
2020-02-23,0,False
2020-03-01,78,False
2020-03-08,0,False
2020-03-15,24,False
2020-03-22,23,False
2020-03-29,46,False
2020-04-05,23,False
2020-04-12,36,False
2020-04-19,22,False
2020-04-26,45,False
2020-05-03,23,False
2020-05-10,31,False
2020-05-17,0,True
