date,Maler,isPartial
2018-01-07,43,False
2018-01-14,74,False
2018-01-21,43,False
2018-01-28,64,False
2018-02-04,33,False
2018-02-11,31,False
2018-02-18,51,False
2018-02-25,39,False
2018-03-04,83,False
2018-03-11,22,False
2018-03-18,23,False
2018-03-25,58,False
2018-04-01,72,False
2018-04-08,73,False
2018-04-15,50,False
2018-04-22,62,False
2018-04-29,25,False
2018-05-06,38,False
2018-05-13,24,False
2018-05-20,26,False
2018-05-27,0,False
2018-06-03,100,False
2018-06-10,59,False
2018-06-17,25,False
2018-06-24,50,False
2018-07-01,48,False
2018-07-08,49,False
2018-07-15,25,False
2018-07-22,38,False
2018-07-29,26,False
2018-08-05,49,False
2018-08-12,37,False
2018-08-19,50,False
2018-08-26,36,False
2018-09-02,63,False
2018-09-09,75,False
2018-09-16,50,False
2018-09-23,64,False
2018-09-30,59,False
2018-10-07,37,False
2018-10-14,78,False
2018-10-21,26,False
2018-10-28,27,False
2018-11-04,25,False
2018-11-11,50,False
2018-11-18,36,False
2018-11-25,71,False
2018-12-02,70,False
2018-12-09,25,False
2018-12-16,37,False
2018-12-23,24,False
2018-12-30,23,False
2019-01-06,54,False
2019-01-13,42,False
2019-01-20,41,False
2019-01-27,41,False
2019-02-03,21,False
2019-02-10,44,False
2019-02-17,82,False
2019-02-24,52,False
2019-03-03,43,False
2019-03-10,32,False
2019-03-17,57,False
2019-03-24,44,False
2019-03-31,70,False
2019-04-07,46,False
2019-04-14,37,False
2019-04-21,49,False
2019-04-28,70,False
2019-05-05,0,False
2019-05-12,36,False
2019-05-19,46,False
2019-05-26,36,False
2019-06-02,24,False
2019-06-09,34,False
2019-06-16,23,False
2019-06-23,25,False
2019-06-30,23,False
2019-07-07,22,False
2019-07-14,49,False
2019-07-21,25,False
2019-07-28,73,False
2019-08-04,49,False
2019-08-11,24,False
2019-08-18,23,False
2019-08-25,45,False
2019-09-01,0,False
2019-09-08,45,False
2019-09-15,46,False
2019-09-22,22,False
2019-09-29,21,False
2019-10-06,45,False
2019-10-13,23,False
2019-10-20,45,False
2019-10-27,78,False
2019-11-03,43,False
2019-11-10,44,False
2019-11-17,0,False
2019-11-24,22,False
2019-12-01,44,False
2019-12-08,86,False
2019-12-15,21,False
2019-12-22,21,False
2019-12-29,20,False
2020-01-05,39,False
2020-01-12,28,False
2020-01-19,57,False
2020-01-26,37,False
2020-02-02,54,False
2020-02-09,56,False
2020-02-16,36,False
2020-02-23,60,False
2020-03-01,18,False
2020-03-08,35,False
2020-03-15,18,False
2020-03-22,25,False
2020-03-29,60,False
2020-04-05,39,False
2020-04-12,36,False
2020-04-19,36,False
2020-04-26,70,False
2020-05-03,37,False
2020-05-10,55,False
2020-05-17,20,False
2020-05-24,39,False
2020-05-31,57,False
2020-06-07,55,False
2020-06-14,36,False
2020-06-21,38,False
2020-06-28,46,False
2020-07-05,48,False
