date,Ricamo,isPartial
2018-01-07,44,False
2018-01-14,22,False
2018-01-21,100,False
2018-01-28,44,False
2018-02-04,11,False
2018-02-11,34,False
2018-02-18,34,False
2018-02-25,46,False
2018-03-04,23,False
2018-03-11,24,False
2018-03-18,48,False
2018-03-25,26,False
2018-04-01,52,False
2018-04-08,35,False
2018-04-15,35,False
2018-04-22,49,False
2018-04-29,24,False
2018-05-06,49,False
2018-05-13,35,False
2018-05-20,24,False
2018-05-27,49,False
2018-06-03,37,False
2018-06-10,33,False
2018-06-17,23,False
2018-06-24,46,False
2018-07-01,12,False
2018-07-08,81,False
2018-07-15,0,False
2018-07-22,35,False
2018-07-29,23,False
2018-08-05,44,False
2018-08-12,11,False
2018-08-19,32,False
2018-08-26,22,False
2018-09-02,23,False
2018-09-09,46,False
2018-09-16,44,False
2018-09-23,11,False
2018-09-30,33,False
2018-10-07,57,False
2018-10-14,58,False
2018-10-21,35,False
2018-10-28,45,False
2018-11-04,35,False
2018-11-11,49,False
2018-11-18,72,False
2018-11-25,36,False
2018-12-02,0,False
2018-12-09,25,False
2018-12-16,38,False
2018-12-23,27,False
2018-12-30,48,False
2019-01-06,34,False
2019-01-13,45,False
2019-01-20,33,False
2019-01-27,33,False
2019-02-03,54,False
2019-02-10,11,False
2019-02-17,0,False
2019-02-24,45,False
2019-03-03,48,False
2019-03-10,34,False
2019-03-17,56,False
2019-03-24,67,False
2019-03-31,33,False
2019-04-07,34,False
2019-04-14,58,False
2019-04-21,48,False
2019-04-28,57,False
2019-05-05,11,False
2019-05-12,33,False
2019-05-19,0,False
2019-05-26,42,False
2019-06-02,11,False
2019-06-09,35,False
2019-06-16,36,False
2019-06-23,23,False
2019-06-30,12,False
2019-07-07,35,False
2019-07-14,46,False
2019-07-21,23,False
2019-07-28,23,False
2019-08-04,34,False
2019-08-11,12,False
2019-08-18,64,False
2019-08-25,21,False
2019-09-01,50,False
2019-09-08,22,False
2019-09-15,43,False
2019-09-22,22,False
2019-09-29,22,False
2019-10-06,21,False
2019-10-13,90,False
2019-10-20,0,False
2019-10-27,43,False
2019-11-03,63,False
2019-11-10,22,False
2019-11-17,22,False
2019-11-24,44,False
2019-12-01,0,False
2019-12-08,23,False
2019-12-15,34,False
2019-12-22,25,False
2019-12-29,47,False
2020-01-05,33,False
2020-01-12,32,False
2020-01-19,64,False
2020-01-26,22,False
2020-02-02,21,False
2020-02-09,43,False
2020-02-16,32,False
2020-02-23,10,False
2020-03-01,30,False
2020-03-08,18,False
2020-03-15,36,False
2020-03-22,25,False
2020-03-29,26,False
2020-04-05,65,False
2020-04-12,83,False
2020-04-19,68,False
2020-04-26,60,True
