date,ricamo,isPartial
2018-01-07,40,False
2018-01-14,69,False
2018-01-21,60,False
2018-01-28,10,False
2018-02-04,49,False
2018-02-11,0,False
2018-02-18,80,False
2018-02-25,48,False
2018-03-04,50,False
2018-03-11,20,False
2018-03-18,40,False
2018-03-25,21,False
2018-04-01,0,False
2018-04-08,0,False
2018-04-15,21,False
2018-04-22,11,False
2018-04-29,21,False
2018-05-06,20,False
2018-05-13,32,False
2018-05-20,41,False
2018-05-27,32,False
2018-06-03,21,False
2018-06-10,20,False
2018-06-17,30,False
2018-06-24,21,False
2018-07-01,30,False
2018-07-08,31,False
2018-07-15,21,False
2018-07-22,21,False
2018-07-29,11,False
2018-08-05,57,False
2018-08-12,37,False
2018-08-19,49,False
2018-08-26,33,False
2018-09-02,52,False
2018-09-09,10,False
2018-09-16,39,False
2018-09-23,30,False
2018-09-30,10,False
2018-10-07,64,False
2018-10-14,53,False
2018-10-21,51,False
2018-10-28,30,False
2018-11-04,20,False
2018-11-11,44,False
2018-11-18,21,False
2018-11-25,74,False
2018-12-02,77,False
2018-12-09,0,False
2018-12-16,22,False
2018-12-23,23,False
2018-12-30,22,False
2019-01-06,51,False
2019-01-13,0,False
2019-01-20,76,False
2019-01-27,0,False
2019-02-03,87,False
2019-02-10,79,False
2019-02-17,49,False
2019-02-24,100,False
2019-03-03,42,False
2019-03-10,39,False
2019-03-17,41,False
2019-03-24,42,False
2019-03-31,0,False
2019-04-07,51,False
2019-04-14,22,False
2019-04-21,21,False
2019-04-28,10,False
2019-05-05,10,False
2019-05-12,30,False
2019-05-19,29,False
2019-05-26,38,False
2019-06-02,52,False
2019-06-09,32,False
2019-06-16,42,False
2019-06-23,43,False
2019-06-30,11,False
2019-07-07,32,False
2019-07-14,43,False
2019-07-21,11,False
2019-07-28,22,False
2019-08-04,23,False
2019-08-11,25,False
2019-08-18,12,False
2019-08-25,41,False
2019-09-01,29,False
2019-09-08,29,False
2019-09-15,57,False
2019-09-22,28,False
2019-09-29,0,False
2019-10-06,20,False
2019-10-13,49,False
2019-10-20,9,False
2019-10-27,46,False
2019-11-03,36,False
2019-11-10,28,False
2019-11-17,47,False
2019-11-24,37,False
2019-12-01,39,False
2019-12-08,39,False
2019-12-15,10,False
2019-12-22,32,False
2019-12-29,20,False
2020-01-05,56,False
2020-01-12,64,False
2020-01-19,19,False
2020-01-26,45,False
2020-02-02,44,False
2020-02-09,18,False
2020-02-16,46,False
2020-02-23,17,False
2020-03-01,34,False
2020-03-08,16,False
2020-03-15,64,False
2020-03-22,22,False
2020-03-29,53,False
2020-04-05,48,False
2020-04-12,96,False
2020-04-19,58,False
2020-04-26,0,True
