date,ricamo,isPartial
2018-01-07,21,False
2018-01-14,21,False
2018-01-21,42,False
2018-01-28,21,False
2018-02-04,42,False
2018-02-11,21,False
2018-02-18,42,False
2018-02-25,0,False
2018-03-04,20,False
2018-03-11,41,False
2018-03-18,61,False
2018-03-25,85,False
2018-04-01,22,False
2018-04-08,0,False
2018-04-15,64,False
2018-04-22,22,False
2018-04-29,20,False
2018-05-06,20,False
2018-05-13,82,False
2018-05-20,40,False
2018-05-27,40,False
2018-06-03,20,False
2018-06-10,36,False
2018-06-17,19,False
2018-06-24,0,False
2018-07-01,0,False
2018-07-08,17,False
2018-07-15,0,False
2018-07-22,33,False
2018-07-29,0,False
2018-08-05,15,False
2018-08-12,16,False
2018-08-19,32,False
2018-08-26,0,False
2018-09-02,65,False
2018-09-09,0,False
2018-09-16,0,False
2018-09-23,0,False
2018-09-30,74,False
2018-10-07,0,False
2018-10-14,20,False
2018-10-21,43,False
2018-10-28,41,False
2018-11-04,0,False
2018-11-11,42,False
2018-11-18,41,False
2018-11-25,21,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,23,False
2018-12-23,25,False
2018-12-30,0,False
2019-01-06,0,False
2019-01-13,21,False
2019-01-20,20,False
2019-01-27,20,False
2019-02-03,0,False
2019-02-10,21,False
2019-02-17,22,False
2019-02-24,0,False
2019-03-03,0,False
2019-03-10,21,False
2019-03-17,43,False
2019-03-24,22,False
2019-03-31,21,False
2019-04-07,41,False
2019-04-14,21,False
2019-04-21,0,False
2019-04-28,21,False
2019-05-05,20,False
2019-05-12,40,False
2019-05-19,60,False
2019-05-26,0,False
2019-06-02,60,False
2019-06-09,38,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,38,False
2019-07-07,0,False
2019-07-14,0,False
2019-07-21,18,False
2019-07-28,17,False
2019-08-04,17,False
2019-08-11,16,False
2019-08-18,15,False
2019-08-25,31,False
2019-09-01,16,False
2019-09-08,100,False
2019-09-15,52,False
2019-09-22,18,False
2019-09-29,18,False
2019-10-06,18,False
2019-10-13,19,False
2019-10-20,54,False
2019-10-27,0,False
2019-11-03,18,False
2019-11-10,36,False
2019-11-17,18,False
2019-11-24,34,False
2019-12-01,35,False
2019-12-08,19,False
2019-12-15,37,False
2019-12-22,0,False
2019-12-29,0,False
2020-01-05,0,False
2020-01-12,0,False
2020-01-19,17,False
2020-01-26,67,False
2020-02-02,49,False
2020-02-09,0,False
2020-02-16,0,False
2020-02-23,16,False
2020-03-01,31,False
2020-03-08,15,False
2020-03-15,15,False
2020-03-22,14,False
2020-03-29,72,False
2020-04-05,62,False
2020-04-12,15,False
2020-04-19,29,False
2020-04-26,0,True
