date,parrucchiere,isPartial
2018-01-07,26,False
2018-01-14,38,False
2018-01-21,25,False
2018-01-28,49,False
2018-02-04,24,False
2018-02-11,25,False
2018-02-18,23,False
2018-02-25,22,False
2018-03-04,24,False
2018-03-11,0,False
2018-03-18,60,False
2018-03-25,65,False
2018-04-01,27,False
2018-04-08,0,False
2018-04-15,53,False
2018-04-22,39,False
2018-04-29,26,False
2018-05-06,38,False
2018-05-13,39,False
2018-05-20,50,False
2018-05-27,27,False
2018-06-03,53,False
2018-06-10,49,False
2018-06-17,38,False
2018-06-24,39,False
2018-07-01,77,False
2018-07-08,0,False
2018-07-15,88,False
2018-07-22,60,False
2018-07-29,24,False
2018-08-05,23,False
2018-08-12,19,False
2018-08-19,41,False
2018-08-26,89,False
2018-09-02,74,False
2018-09-09,50,False
2018-09-16,49,False
2018-09-23,25,False
2018-09-30,26,False
2018-10-07,79,False
2018-10-14,27,False
2018-10-21,39,False
2018-10-28,75,False
2018-11-04,26,False
2018-11-11,26,False
2018-11-18,0,False
2018-11-25,25,False
2018-12-02,40,False
2018-12-09,0,False
2018-12-16,26,False
2018-12-23,28,False
2018-12-30,74,False
2019-01-06,24,False
2019-01-13,25,False
2019-01-20,57,False
2019-01-27,24,False
2019-02-03,47,False
2019-02-10,71,False
2019-02-17,70,False
2019-02-24,49,False
2019-03-03,52,False
2019-03-10,38,False
2019-03-17,77,False
2019-03-24,50,False
2019-03-31,26,False
2019-04-07,25,False
2019-04-14,26,False
2019-04-21,53,False
2019-04-28,37,False
2019-05-05,25,False
2019-05-12,24,False
2019-05-19,25,False
2019-05-26,22,False
2019-06-02,26,False
2019-06-09,27,False
2019-06-16,27,False
2019-06-23,26,False
2019-06-30,27,False
2019-07-07,74,False
2019-07-14,26,False
2019-07-21,39,False
2019-07-28,100,False
2019-08-04,60,False
2019-08-11,46,False
2019-08-18,32,False
2019-08-25,22,False
2019-09-01,46,False
2019-09-08,24,False
2019-09-15,36,False
2019-09-22,23,False
2019-09-29,24,False
2019-10-06,24,False
2019-10-13,48,False
2019-10-20,23,False
2019-10-27,47,False
2019-11-03,43,False
2019-11-10,34,False
2019-11-17,33,False
2019-11-24,33,False
2019-12-01,68,False
2019-12-08,24,False
2019-12-15,47,False
2019-12-22,24,False
2019-12-29,46,False
2020-01-05,33,False
2020-01-12,21,False
2020-01-19,21,False
2020-01-26,21,False
2020-02-02,20,False
2020-02-09,0,False
2020-02-16,43,False
2020-02-23,30,False
2020-03-01,0,False
2020-03-08,18,False
2020-03-15,18,False
2020-03-22,16,False
2020-03-29,0,False
2020-04-05,28,False
2020-04-12,18,False
2020-04-19,17,False
2020-04-26,61,True
